frame;t;x;y;Feeder
25;0,834;0,081;0,019;C
26;0,868;0,081;0,02;C
27;0,901;0,079;0,02;C
28;0,934;0,079;0,02;C
29;0,968;0,079;0,019;C
30;1,001;0,078;0,018;C
31;1,034;0,077;0,018;C
32;1,068;0,077;0,017;C
33;1,101;0,075;0,016;C
34;1,134;0,075;0,015;C
35;1,168;0,075;0,016;C
36;1,201;0,075;0,016;C
37;1,235;0,076;0,016;C
38;1,268;0,076;0,019;C
39;1,301;0,076;0,019;C
40;1,335;0,077;0,019;C
41;1,368;0,077;0,019;C
42;1,401;0,078;0,019;C
43;1,435;0,078;0,019;C
44;1,468;0,077;0,019;C
45;1,502;0,076;0,019;C
46;1,535;0,076;0,019;C
47;1,568;0,076;0,021;C
48;1,602;0,102;0,025;OUT
49;1,635;0,125;0,085;OUT
50;1,668;0,165;0,075;OUT
51;1,702;0,149;0,071;OUT
52;1,735;0,152;0,081;OUT
53;1,768;0,164;0,082;OUT
54;1,802;0,168;0,084;OUT
55;1,835;0,164;0,084;OUT
56;1,869;0,159;0,073;OUT
57;1,902;0,148;0,071;OUT
58;1,935;0,134;0,066;OUT
59;1,969;0,118;0,054;OUT
60;2,002;0,099;0,039;OUT
61;2,035;0,079;0,031;OUT
62;2,069;0,07;0,028;C
63;2,102;0,064;0,027;C
64;2,135;0,063;0,025;C
65;2,169;0,063;0,025;C
66;2,202;0,063;0,025;C
67;2,236;0,063;0,025;C
68;2,269;0,063;0,025;C
69;2,302;0,063;0,025;C
70;2,336;0,064;0,023;C
71;2,369;0,065;0,022;C
72;2,402;0,066;0,02;C
73;2,436;0,068;0,02;C
74;2,469;0,068;0,02;C
75;2,503;0,068;0,02;C
76;2,536;0,068;0,02;C
77;2,569;0,069;0,02;C
78;2,603;0,069;0,02;C
79;2,636;0,069;0,02;C
80;2,669;0,069;0,02;C
81;2,703;0,074;0,033;OUT
82;2,736;0,065;0,026;OUT
83;2,769;0,065;0,026;OUT
84;2,803;0,086;0,037;OUT
85;2,836;0,105;0,065;OUT
86;2,87;0,151;0,089;OUT
87;2,903;0,152;0,093;OUT
88;2,936;0,157;0,094;OUT
89;2,97;0,159;0,1;OUT
90;3,003;0,159;0,1;OUT
91;3,036;0,16;0,1;OUT
92;3,07;0,16;0,095;OUT
93;3,103;0,16;0,094;OUT
94;3,136;0,157;0,092;OUT
95;3,17;0,16;0,092;OUT
96;3,203;0,16;0,092;OUT
97;3,237;0,16;0,092;OUT
98;3,27;0,16;0,092;OUT
99;3,303;0,163;0,092;OUT
100;3,337;0,167;0,097;OUT
101;3,37;0,171;0,108;OUT
102;3,403;0,191;0,131;OUT
103;3,437;0,188;0,112;OUT
104;3,47;0,197;0,126;OUT
105;3,504;0,202;0,134;OUT
106;3,537;0,204;0,136;OUT
107;3,57;0,205;0,139;OUT
108;3,604;0,206;0,142;OUT
109;3,637;0,206;0,142;OUT
110;3,67;0,206;0,142;OUT
131;4,371;0,203;0,119;OUT
132;4,404;0,204;0,114;OUT
133;4,438;0,205;0,095;OUT
134;4,471;0,177;0,117;OUT
135;4,505;0,177;0,117;OUT
136;4,538;0,184;0,119;OUT
137;4,571;0,177;0,103;OUT
138;4,605;0,155;0,071;OUT
139;4,638;0,131;0,049;OUT
140;4,671;0,118;0,033;OUT
141;4,705;0,095;0,024;OUT
142;4,738;0,09;0,024;C
143;4,771;0,082;0,024;C
144;4,805;0,079;0,024;C
145;4,838;0,079;0,024;C
146;4,872;0,078;0,024;C
147;4,905;0,077;0,024;C
148;4,938;0,076;0,025;C
149;4,972;0,076;0,025;C
150;5,005;0,076;0,025;C
151;5,038;0,076;0,025;C
152;5,072;0,076;0,025;C
153;5,105;0,076;0,025;C
154;5,138;0,076;0,025;C
155;5,172;0,076;0,025;C
156;5,205;0,076;0,025;C
157;5,239;0,076;0,025;C
158;5,272;0,076;0,026;C
159;5,305;0,077;0,026;C
160;5,339;0,077;0,026;C
161;5,372;0,077;0,026;C
162;5,405;0,077;0,026;C
163;5,439;0,077;0,026;C
164;5,472;0,077;0,026;C
165;5,506;0,077;0,026;C
166;5,539;0,077;0,026;C
167;5,572;0,077;0,026;C
168;5,606;0,077;0,026;C
169;5,639;0,077;0,026;C
170;5,672;0,077;0,026;C
171;5,706;0,077;0,026;C
172;5,739;0,077;0,026;C
173;5,772;0,077;0,026;C
174;5,806;0,075;0,03;C
175;5,839;0,073;0,028;C
176;5,873;0,073;0,028;C
177;5,906;0,073;0,028;C
178;5,939;0,122;0,055;OUT
179;5,973;0,149;0,075;OUT
180;6,006;0,16;0,087;OUT
181;6,039;0,167;0,087;OUT
182;6,073;0,174;0,092;OUT
183;6,106;0,186;0,1;OUT
184;6,139;0,191;0,103;OUT
185;6,173;0,184;0,098;OUT
186;6,206;0,18;0,091;OUT
187;6,24;0,14;0,08;OUT
188;6,273;0,105;0,048;OUT
189;6,306;0,095;0,032;OUT
190;6,34;0,084;0,03;C
191;6,373;0,076;0,026;C
192;6,406;0,068;0,026;C
193;6,44;0,066;0,026;C
194;6,473;0,063;0,026;C
195;6,507;0,063;0,026;C
196;6,54;0,063;0,026;C
197;6,573;0,063;0,026;C
198;6,607;0,063;0,026;C
199;6,64;0,063;0,026;C
200;6,673;0,065;0,025;C
201;6,707;0,065;0,025;C
202;6,74;0,065;0,024;C
203;6,773;0,065;0,023;C
204;6,807;0,067;0,023;C
205;6,84;0,067;0,022;C
206;6,874;0,067;0,022;C
207;6,907;0,067;0,022;C
208;6,94;0,067;0,022;C
209;6,974;0,068;0,02;C
210;7,007;0,069;0,02;C
211;7,04;0,069;0,02;C
212;7,074;0,069;0,021;C
213;7,107;0,069;0,025;C
214;7,14;0,069;0,025;C
215;7,174;0,07;0,022;C
216;7,207;0,073;0,023;C
217;7,241;0,07;0,024;C
218;7,274;0,07;0,024;C
219;7,307;0,07;0,024;C
220;7,341;0,07;0,023;C
221;7,374;0,07;0,023;C
222;7,407;0,07;0,023;C
223;7,441;0,07;0,023;C
224;7,474;0,07;0,023;C
225;7,508;0,07;0,023;C
226;7,541;0,069;0,023;C
227;7,574;0,068;0,023;C
228;7,608;0,068;0,023;C
229;7,641;0,068;0,023;C
230;7,674;0,068;0,023;C
231;7,708;0,178;0,066;OUT
232;7,741;0,175;0,071;OUT
233;7,774;0,174;0,073;OUT
234;7,808;0,183;0,077;OUT
235;7,841;0,188;0,08;OUT
236;7,875;0,194;0,083;OUT
237;7,908;0,197;0,083;OUT
238;7,941;0,197;0,08;OUT
239;7,975;0,197;0,079;OUT
240;8,008;0,169;0,062;OUT
241;8,041;0,134;0,044;OUT
242;8,075;0,115;0,034;OUT
243;8,108;0,091;0,026;OUT
244;8,141;0,079;0,026;C
245;8,175;0,076;0,024;C
246;8,208;0,072;0,024;C
247;8,242;0,072;0,024;C
248;8,275;0,072;0,024;C
249;8,308;0,072;0,024;C
250;8,342;0,072;0,024;C
251;8,375;0,072;0,024;C
252;8,408;0,072;0,024;C
253;8,442;0,072;0,024;C
254;8,475;0,072;0,024;C
255;8,509;0,072;0,024;C
256;8,542;0,072;0,024;C
257;8,575;0,072;0,024;C
258;8,609;0,072;0,023;C
259;8,642;0,072;0,023;C
260;8,675;0,075;0,023;C
261;8,709;0,1;0,03;OUT
262;8,742;0,154;0,061;OUT
263;8,775;0,156;0,067;OUT
264;8,809;0,156;0,069;OUT
265;8,842;0,159;0,073;OUT
266;8,876;0,161;0,077;OUT
267;8,909;0,162;0,081;OUT
268;8,942;0,16;0,078;OUT
269;8,976;0,147;0,062;OUT
270;9,009;0,128;0,047;OUT
271;9,042;0,096;0,026;OUT
272;9,076;0,084;0,023;OUT
273;9,109;0,078;0,023;C
274;9,142;0,072;0,023;C
275;9,176;0,072;0,023;C
276;9,209;0,072;0,023;C
277;9,243;0,07;0,023;C
278;9,276;0,07;0,023;C
279;9,309;0,07;0,025;C
280;9,343;0,07;0,025;C
281;9,376;0,07;0,025;C
282;9,409;0,07;0,025;C
283;9,443;0,07;0,025;C
284;9,476;0,07;0,025;C
285;9,51;0,07;0,025;C
286;9,543;0,07;0,025;C
287;9,576;0,07;0,025;C
288;9,61;0,07;0,025;C
289;9,643;0,07;0,025;C
290;9,676;0,07;0,024;C
291;9,71;0,07;0,024;C
292;9,743;0,071;0,024;C
293;9,776;0,075;0,028;C
294;9,81;0,075;0,028;C
295;9,843;0,075;0,028;C
296;9,877;0,096;0,051;OUT
297;9,91;0,169;0,079;OUT
298;9,943;0,138;0,084;OUT
299;9,977;0,134;0,086;OUT
300;10,01;0,135;0,087;OUT
301;10,043;0,138;0,089;OUT
302;10,077;0,138;0,089;OUT
303;10,11;0,138;0,089;OUT
304;10,143;0,138;0,087;OUT
305;10,177;0,132;0,081;OUT
306;10,21;0,117;0,074;OUT
307;10,244;0,092;0,059;OUT
308;10,277;0,076;0,047;OUT
309;10,31;0,075;0,034;OUT
310;10,344;0,068;0,028;OUT
311;10,377;0,064;0,026;C
312;10,41;0,061;0,024;C
313;10,444;0,06;0,024;C
314;10,477;0,061;0,024;C
315;10,511;0,063;0,024;C
316;10,544;0,065;0,024;C
317;10,577;0,065;0,024;C
318;10,611;0,062;0,025;C
319;10,644;0,06;0,026;C
