frame;t;x;y;Feeder
40;1,424;0,072;0,023;B
41;1,459;0,071;0,021;B
42;1,495;0,069;0,02;B
43;1,531;0,068;0,018;B
44;1,566;0,069;0,016;B
45;1,602;0,068;0,016;B
46;1,637;0,068;0,015;B
47;1,673;0,067;0,015;B
48;1,709;0,067;0,015;B
49;1,744;0,066;0,015;B
50;1,78;0,066;0,015;B
51;1,815;0,066;0,015;B
52;1,851;0,065;0,016;B
53;1,887;0,065;0,016;B
54;1,922;0,065;0,016;B
55;1,958;0,065;0,016;B
56;1,993;0,064;0,016;B
57;2,029;0,063;0,018;B
58;2,065;0,063;0,018;B
59;2,1;0,064;0,018;B
60;2,136;0,064;0,018;B
61;2,171;0,064;0,018;B
62;2,207;0,08;0,027;B
63;2,243;0,092;0,038;OUT
64;2,278;0,114;0,054;OUT
65;2,314;0,132;0,07;OUT
66;2,349;0,14;0,084;OUT
67;2,385;0,147;0,092;OUT
68;2,421;0,149;0,094;OUT
69;2,456;0,148;0,091;OUT
70;2,492;0,148;0,089;OUT
71;2,527;0,147;0,086;OUT
72;2,563;0,146;0,085;OUT
73;2,599;0,144;0,084;OUT
74;2,634;0,143;0,084;OUT
75;2,67;0,143;0,084;OUT
76;2,705;0,142;0,082;OUT
77;2,741;0,122;0,077;OUT
78;2,777;0,1;0,055;OUT
79;2,812;0,084;0,036;OUT
80;2,848;0,07;0,029;OUT
81;2,883;0,066;0,026;OUT
82;2,919;0,06;0,023;OUT
83;2,955;0,059;0,024;OUT
84;2,99;0,057;0,021;B
85;3,026;0,058;0,021;B
86;3,061;0,058;0,021;B
87;3,097;0,058;0,022;B
88;3,133;0,059;0,022;B
89;3,168;0,06;0,023;B
90;3,204;0,06;0,023;B
91;3,239;0,06;0,023;B
92;3,275;0,06;0,023;B
93;3,311;0,06;0,023;B
94;3,346;0,06;0,023;B
95;3,382;0,06;0,023;B
96;3,417;0,058;0,023;B
97;3,453;0,058;0,023;B
98;3,489;0,058;0,023;B
99;3,524;0,058;0,023;B
100;3,56;0,057;0,023;B
101;3,595;0,065;0,028;B
102;3,631;0,079;0,034;OUT
103;3,667;0,095;0,044;OUT
104;3,702;0,109;0,063;OUT
105;3,738;0,125;0,077;OUT
106;3,773;0,132;0,085;OUT
107;3,809;0,136;0,09;OUT
108;3,845;0,137;0,087;OUT
109;3,88;0,138;0,087;OUT
110;3,916;0,136;0,085;OUT
111;3,951;0,133;0,082;OUT
112;3,987;0,132;0,08;OUT
113;4,022;0,131;0,076;OUT
114;4,058;0,125;0,071;OUT
115;4,094;0,114;0,066;OUT
116;4,129;0,096;0,046;OUT
117;4,165;0,082;0,035;OUT
118;4,2;0,071;0,028;B
119;4,236;0,063;0,023;B
120;4,272;0,059;0,022;B
121;4,307;0,058;0,021;B
122;4,343;0,057;0,021;B
123;4,378;0,056;0,022;B
124;4,414;0,056;0,022;B
125;4,45;0,055;0,022;B
126;4,485;0,057;0,022;B
127;4,521;0,058;0,023;B
128;4,556;0,058;0,024;B
129;4,592;0,057;0,024;B
130;4,628;0,057;0,023;B
131;4,663;0,057;0,023;B
132;4,699;0,059;0,023;B
133;4,734;0,059;0,023;B
134;4,77;0,059;0,022;B
135;4,806;0,059;0,022;B
136;4,841;0,058;0,022;B
137;4,877;0,058;0,022;B
138;4,912;0,058;0,022;B
139;4,948;0,058;0,022;B
140;4,984;0,058;0,022;B
141;5,019;0,058;0,021;B
142;5,055;0,059;0,021;B
143;5,09;0,059;0,021;B
144;5,126;0,074;0,032;OUT
145;5,162;0,089;0,039;OUT
146;5,197;0,12;0,058;OUT
147;5,233;0,142;0,071;OUT
148;5,268;0,157;0,078;OUT
149;5,304;0,164;0,088;OUT
150;5,34;0,17;0,091;OUT
151;5,375;0,17;0,091;OUT
152;5,411;0,17;0,09;OUT
153;5,446;0,17;0,089;OUT
154;5,482;0,169;0,087;OUT
155;5,518;0,168;0,083;OUT
156;5,553;0,164;0,081;OUT
157;5,589;0,163;0,081;OUT
158;5,624;0,161;0,081;OUT
159;5,66;0,159;0,08;OUT
160;5,696;0,158;0,08;OUT
161;5,731;0,157;0,077;OUT
162;5,767;0,169;0,078;OUT
163;5,802;0,186;0,086;OUT
164;5,838;0,2;0,093;OUT
165;5,874;0,211;0,103;OUT
166;5,909;0,218;0,105;OUT
167;5,945;0,22;0,111;OUT
168;5,98;0,224;0,112;OUT
169;6,016;0,22;0,11;OUT
170;6,052;0,22;0,11;OUT
171;6,087;0,218;0,108;OUT
172;6,123;0,18;0,096;OUT
173;6,158;0,149;0,068;OUT
174;6,194;0,131;0,043;OUT
175;6,23;0,09;0,027;B
176;6,265;0,078;0,02;B
177;6,301;0,076;0,017;B
178;6,336;0,074;0,017;B
179;6,372;0,071;0,018;B
180;6,408;0,071;0,018;B
181;6,443;0,07;0,018;B
182;6,479;0,069;0,018;B
183;6,514;0,069;0,021;B
184;6,55;0,069;0,021;B
185;6,586;0,066;0,021;B
186;6,621;0,066;0,021;B
187;6,657;0,066;0,021;B
188;6,692;0,066;0,021;B
189;6,728;0,066;0,021;B
190;6,763;0,063;0,019;B
191;6,799;0,063;0,018;B
192;6,835;0,062;0,017;B
193;6,87;0,061;0,017;B
194;6,906;0,061;0,017;B
195;6,941;0,061;0,017;B
196;6,977;0,052;0,015;B
197;7,013;0,049;0,016;B
198;7,048;0,049;0,016;B
199;7,084;0,048;0,015;B
200;7,119;0,048;0,014;B
201;7,155;0,05;0,014;B
202;7,191;0,05;0,014;B
203;7,226;0,049;0,014;B
204;7,262;0,049;0,014;B
205;7,297;0,062;0,02;B
206;7,333;0,068;0,022;B
207;7,369;0,084;0,029;OUT
208;7,404;0,103;0,044;OUT
209;7,44;0,119;0,061;OUT
210;7,475;0,128;0,07;OUT
211;7,511;0,133;0,078;OUT
212;7,547;0,134;0,077;OUT
213;7,582;0,133;0,076;OUT
214;7,618;0,132;0,075;OUT
215;7,653;0,13;0,074;OUT
216;7,689;0,129;0,074;OUT
217;7,725;0,126;0,066;OUT
218;7,76;0,124;0,063;OUT
219;7,796;0,125;0,062;OUT
220;7,831;0,123;0,062;OUT
221;7,867;0,115;0,062;OUT
222;7,903;0,109;0,055;OUT
