frame;t;x;y;Feeder
0;0;0,065;0,004;C
1;0,033;0,065;0,004;C
2;0,067;0,065;0,004;C
3;0,1;0,065;0,004;C
4;0,133;0,065;0,004;C
5;0,167;0,065;0,004;C
6;0,2;0,065;0,004;C
7;0,234;0,065;0,004;C
8;0,267;0,065;0,004;C
9;0,3;0,065;0,004;C
10;0,334;0,065;0,004;C
11;0,367;0,065;0,004;C
12;0,4;0,065;0,004;C
13;0,434;0,065;0,004;C
14;0,467;0,065;0,004;C
15;0,501;0,059;-0,001;C
16;0,534;0,059;-0,002;C
17;0,567;0,059;-0,002;C
18;0,601;0,059;-0,002;C
19;0,634;0,059;-0,002;C
20;0,667;0,059;-0,002;C
21;0,701;0,059;-0,002;C
22;0,734;0,059;-0,002;C
23;0,767;0,059;-0,002;C
24;0,801;0,059;-0,002;C
25;0,834;0,059;-0,002;C
26;0,868;0,059;-0,002;C
27;0,901;0,059;-0,002;C
28;0,934;0,061;-0,004;C
29;0,968;0,061;-0,004;C
30;1,001;0,061;-0,004;C
31;1,034;0,061;-0,004;C
32;1,068;0,061;-0,004;C
33;1,101;0,061;-0,004;C
34;1,134;0,061;-0,004;C
35;1,168;0,061;-0,004;C
36;1,201;0,061;-0,004;C
37;1,235;0,061;-0,004;C
38;1,268;0,061;-0,004;C
39;1,301;0,061;-0,004;C
40;1,335;0,061;-0,004;C
41;1,368;0,061;-0,004;C
42;1,401;0,061;-0,004;C
43;1,435;0,061;-0,004;C
44;1,468;0,061;-0,004;C
45;1,502;0,061;-0,004;C
46;1,535;0,061;-0,004;C
47;1,568;0,061;-0,004;C
48;1,602;0,061;-0,004;C
49;1,635;0,061;-0,004;C
50;1,668;0,061;-0,004;C
51;1,702;0,062;-0,003;C
52;1,735;0,062;-0,001;C
53;1,768;0,062;-0,001;C
54;1,802;0,062;-0,001;C
55;1,835;0,063;-0,001;C
56;1,869;0,063;-0,001;C
57;1,902;0,063;-0,001;C
58;1,935;0,071;-0,01;C
59;1,969;0,061;-0,004;C
60;2,002;0,061;-0,004;C
61;2,035;0,061;-0,004;C
62;2,069;0,061;-0,004;C
63;2,102;0,061;-0,004;C
64;2,135;0,061;-0,004;C
65;2,169;0,061;-0,004;C
66;2,202;0,061;-0,004;C
67;2,236;0,061;-0,004;C
68;2,269;0,061;-0,004;C
69;2,302;0,061;-0,004;C
70;2,336;0,061;-0,004;C
71;2,369;0,061;-0,004;C
72;2,402;0,061;-0,004;C
73;2,436;0,061;-0,004;C
74;2,469;0,061;-0,004;C
75;2,503;0,061;-0,004;C
76;2,536;0,061;-0,004;C
77;2,569;0,061;-0,004;C
78;2,603;0,061;-0,004;C
79;2,636;0,061;-0,003;C
80;2,669;0,061;-0,003;C
81;2,703;0,061;-0,003;C
82;2,736;0,061;-0,003;C
83;2,769;0,061;-0,003;C
84;2,803;0,059;0,007;OUT
85;2,836;0,059;0,013;OUT
86;2,87;0,057;0,016;OUT
87;2,903;0,053;0,024;OUT
88;2,936;0,053;0,023;OUT
89;2,97;0,053;0,028;OUT
90;3,003;0,053;0,028;OUT
91;3,036;0,053;0,028;OUT
92;3,07;0,055;0,025;OUT
93;3,103;0,057;0,026;OUT
94;3,136;0,062;0,03;OUT
95;3,17;0,063;0,029;OUT
96;3,203;0,06;0,026;OUT
97;3,237;0,059;0,016;OUT
98;3,27;0,063;0,014;C
99;3,303;0,061;0,012;C
100;3,337;0,062;0,012;C
101;3,37;0,063;0,012;C
102;3,403;0,063;0,012;C
103;3,437;0,059;0,007;C
104;3,47;0,057;0,005;C
105;3,504;0,058;0,007;C
106;3,537;0,058;0,007;C
107;3,57;0,057;0,006;C
108;3,604;0,056;0,005;C
109;3,637;0,059;0,01;C
110;3,67;0,059;0,01;C
111;3,704;0,059;0,01;C
112;3,737;0,059;0,011;C
113;3,77;0,059;0,011;C
114;3,804;0,059;0,011;C
115;3,837;0,059;0,011;C
116;3,871;0,059;0,011;C
117;3,904;0,059;0,011;C
118;3,937;0,059;0,011;C
