frame;t;x;y;Feeder
20;0,667;-0,023;0,032;OUT
21;0,701;-0,024;0,031;OUT
22;0,734;-0,024;0,03;OUT
23;0,767;-0,024;0,03;OUT
24;0,801;-0,024;0,03;OUT
25;0,834;-0,023;0,029;OUT
26;0,868;-0,022;0,029;A
27;0,901;-0,024;0,027;A
28;0,934;-0,023;0,025;A
29;0,968;-0,025;0,025;A
30;1,001;-0,025;0,025;A
31;1,034;-0,025;0,026;A
32;1,068;-0,025;0,026;A
33;1,101;-0,025;0,026;A
34;1,134;-0,025;0,026;A
35;1,168;-0,025;0,026;A
36;1,201;-0,025;0,026;A
37;1,235;-0,025;0,026;A
38;1,268;-0,025;0,026;A
39;1,301;-0,025;0,026;A
40;1,335;-0,025;0,026;A
41;1,368;-0,025;0,026;A
42;1,401;-0,025;0,026;A
43;1,435;-0,025;0,026;A
44;1,468;-0,026;0,026;A
45;1,502;-0,026;0,026;A
46;1,535;-0,026;0,026;A
47;1,568;-0,026;0,026;A
48;1,602;-0,026;0,026;A
49;1,635;-0,026;0,026;A
50;1,668;-0,026;0,026;A
51;1,702;-0,026;0,026;A
52;1,735;-0,026;0,026;A
53;1,768;-0,026;0,026;A
54;1,802;-0,026;0,026;A
55;1,835;-0,026;0,026;A
56;1,869;-0,026;0,026;A
57;1,902;-0,026;0,026;A
58;1,935;-0,032;0,038;A
59;1,969;-0,044;0,048;OUT
60;2,002;-0,057;0,057;OUT
61;2,035;-0,073;0,075;OUT
62;2,069;-0,079;0,084;OUT
63;2,102;-0,081;0,088;OUT
64;2,135;-0,081;0,088;OUT
65;2,169;-0,085;0,088;OUT
66;2,202;-0,086;0,085;OUT
67;2,236;-0,086;0,085;OUT
68;2,269;-0,087;0,082;OUT
69;2,302;-0,086;0,082;OUT
70;2,336;-0,079;0,074;OUT
71;2,369;-0,052;0,062;OUT
72;2,402;-0,04;0,055;OUT
73;2,436;-0,023;0,028;OUT
74;2,469;-0,029;0,031;OUT
75;2,503;-0,03;0,027;OUT
76;2,536;-0,03;0,027;OUT
77;2,569;-0,03;0,027;OUT
78;2,603;-0,03;0,027;OUT
79;2,636;-0,03;0,027;OUT
80;2,669;-0,03;0,027;OUT
81;2,703;-0,031;0,029;OUT
82;2,736;-0,032;0,031;A
83;2,769;-0,032;0,031;A
84;2,803;-0,032;0,031;A
85;2,836;-0,032;0,031;A
86;2,87;-0,033;0,03;A
87;2,903;-0,033;0,027;A
88;2,936;-0,03;0,031;A
89;2,97;-0,03;0,031;A
90;3,003;-0,03;0,031;A
91;3,036;-0,03;0,031;A
92;3,07;-0,03;0,031;A
93;3,103;-0,03;0,031;A
94;3,136;-0,03;0,031;A
95;3,17;-0,03;0,031;A
96;3,203;-0,03;0,031;A
97;3,237;-0,03;0,031;A
98;3,27;-0,03;0,031;A
99;3,303;-0,03;0,031;A
100;3,337;-0,03;0,031;A
101;3,37;-0,03;0,031;A
102;3,403;-0,03;0,031;A
103;3,437;-0,03;0,031;A
104;3,47;-0,03;0,031;A
108;3,604;-0,03;0,031;A
112;3,1161;-0,086;0,082;OUT
