frame;t;x;y;Feeder
95;3,17;0,076;0,001;A
96;3,203;0,074;0;A
97;3,237;0,073;0;A
98;3,27;0,072;0;A
99;3,303;0,072;0,001;A
100;3,337;0,072;0,002;A
101;3,37;0,073;0,003;A
102;3,403;0,073;0,003;A
103;3,437;0,073;0,003;A
104;3,47;0,073;0,003;A
105;3,504;0,072;0,001;A
106;3,537;0,072;0;A
107;3,57;0,072;0;A
108;3,604;0,074;0,001;A
109;3,637;0,074;0,001;A
110;3,67;0,074;0,001;A
111;3,704;0,074;0,001;A
112;3,737;0,072;0,002;A
113;3,77;0,072;0,002;A
114;3,804;0,114;0,015;OUT
115;3,837;0,151;0,036;OUT
116;3,871;0,169;0,052;OUT
117;3,904;0,182;0,058;OUT
118;3,937;0,184;0,065;OUT
119;3,971;0,189;0,068;OUT
120;4,004;0,19;0,069;OUT
121;4,037;0,189;0,069;OUT
122;4,071;0,184;0,067;OUT
123;4,104;0,182;0,064;OUT
124;4,137;0,182;0,063;OUT
125;4,171;0,182;0,06;OUT
126;4,204;0,182;0,06;OUT
127;4,238;0,158;0,052;OUT
128;4,271;0,126;0,041;OUT
129;4,304;0,105;0,03;OUT
130;4,338;0,079;0,027;OUT
131;4,371;0,073;0,02;OUT
132;4,404;0,069;0,015;OUT
133;4,438;0,07;0,01;OUT
134;4,471;0,07;0,006;A
135;4,505;0,069;0,006;A
136;4,538;0,069;0,006;A
137;4,571;0,069;0,006;A
138;4,605;0,069;0,006;A
139;4,638;0,069;0,004;A
140;4,671;0,07;0,006;A
141;4,705;0,07;0,006;A
142;4,738;0,07;0,008;A
143;4,771;0,07;0,008;A
144;4,805;0,07;0,008;A
145;4,838;0,069;0,006;A
146;4,872;0,069;0,006;A
147;4,905;0,069;0,006;A
148;4,938;0,069;0,006;A
149;4,972;0,069;0,006;A
150;5,005;0,069;0,006;A
151;5,038;0,069;0,006;A
152;5,072;0,069;0,006;A
153;5,105;0,069;0,006;A
154;5,138;0,069;0,006;A
155;5,172;0,069;0,006;A
156;5,205;0,069;0,006;A
157;5,239;0,127;0,039;OUT
158;5,272;0,142;0,055;OUT
159;5,305;0,177;0,076;OUT
160;5,339;0,187;0,088;OUT
161;5,372;0,193;0,095;OUT
162;5,405;0,202;0,099;OUT
163;5,439;0,202;0,099;OUT
164;5,472;0,202;0,099;OUT
165;5,506;0,196;0,096;OUT
166;5,539;0,178;0,087;OUT
167;5,572;0,151;0,075;OUT
168;5,606;0,124;0,063;OUT
169;5,639;0,095;0,044;OUT
170;5,672;0,074;0,027;OUT
171;5,706;0,069;0,021;A
172;5,739;0,07;0,015;A
173;5,772;0,07;0,014;A
174;5,806;0,07;0,014;A
175;5,839;0,071;0,014;A
176;5,873;0,072;0,014;A
177;5,906;0,072;0,014;A
178;5,939;0,072;0,014;A
179;5,973;0,072;0,014;A
180;6,006;0,073;0,012;A
181;6,039;0,073;0,011;A
182;6,073;0,07;0,009;A
183;6,106;0,07;0,01;A
184;6,139;0,07;0,01;A
185;6,173;0,069;0,01;A
186;6,206;0,069;0,009;A
187;6,24;0,068;0,009;A
188;6,273;0,066;0,005;A
189;6,306;0,065;0,005;A
190;6,34;0,063;0,005;A
191;6,373;0,063;0,006;A
192;6,406;0,063;0,006;A
193;6,44;0,063;0,006;A
194;6,473;0,063;0,006;A
195;6,507;0,064;0,01;A
196;6,54;0,063;0,011;A
197;6,573;0,063;0,011;A
198;6,607;0,063;0,011;A
199;6,64;0,063;0,011;A
200;6,673;0,063;0,01;A
201;6,707;0,063;0,01;A
202;6,74;0,063;0,01;A
203;6,773;0,063;0,009;A
204;6,807;0,063;0,009;A
205;6,84;0,063;0,009;A
206;6,874;0,063;0,009;A
207;6,907;0,063;0,007;A
208;6,94;0,066;0,028;A
209;6,974;0,06;0,036;OUT
210;7,007;0,052;0,052;OUT
211;7,04;0,047;0,066;OUT
212;7,074;0,04;0,071;OUT
213;7,107;0,04;0,08;OUT
214;7,14;0,038;0,082;OUT
215;7,174;0,034;0,082;OUT
216;7,207;0,037;0,081;OUT
217;7,241;0,037;0,08;OUT
218;7,274;0,041;0,073;OUT
219;7,307;0,048;0,069;OUT
220;7,341;0,063;0,064;OUT
221;7,374;0,07;0,052;OUT
222;7,407;0,075;0,033;OUT
223;7,441;0,074;0,03;OUT
224;7,474;0,074;0,024;OUT
225;7,508;0,067;0,02;A
226;7,541;0,066;0,017;A
227;7,574;0,064;0,015;A
228;7,608;0,064;0,013;A
229;7,641;0,063;0,013;A
230;7,674;0,061;0,014;A
231;7,708;0,057;0,012;A
232;7,741;0,052;0,012;A
233;7,774;0,052;0,012;A
234;7,808;0,05;0,01;A
235;7,841;0,053;0,01;A
236;7,875;0,061;0,015;A
237;7,908;0,061;0,017;A
238;7,941;0,064;0,02;A
239;7,975;0,091;0,031;OUT
240;8,008;0,099;0,044;OUT
241;8,041;0,103;0,049;OUT
242;8,075;0,104;0,048;OUT
243;8,108;0,112;0,057;OUT
244;8,141;0,119;0,073;OUT
245;8,175;0,121;0,09;OUT
246;8,208;0,127;0,099;OUT
247;8,242;0,124;0,094;OUT
248;8,275;0,126;0,1;OUT
249;8,308;0,126;0,099;OUT
250;8,342;0,127;0,096;OUT
251;8,375;0,127;0,096;OUT
252;8,408;0,127;0,096;OUT
253;8,442;0,125;0,096;OUT
254;8,475;0,125;0,096;OUT
255;8,509;0,125;0,096;OUT
256;8,542;0,125;0,095;OUT
257;8,575;0,124;0,093;OUT
258;8,609;0,112;0,085;OUT
259;8,642;0,097;0,07;OUT
260;8,675;0,072;0,056;OUT
261;8,709;0,044;0,039;OUT
262;8,742;-0,01;0,018;OUT
263;8,775;-0,061;0,003;OUT
264;8,809;-0,081;0,002;OUT
265;8,842;-0,088;-0,002;OUT
266;8,876;-0,093;0;OUT
267;8,909;-0,098;0;OUT
268;8,942;-0,095;-0,002;OUT
269;8,976;-0,092;-0,001;OUT
270;9,009;-0,088;0;OUT
271;9,042;-0,085;0;OUT
272;9,076;-0,084;0,001;OUT
273;9,109;-0,083;0;OUT
274;9,142;-0,083;-0,003;OUT
275;9,176;-0,083;-0,001;OUT
276;9,209;-0,085;-0,001;OUT
277;9,243;-0,086;-0,001;OUT
278;9,276;-0,086;0;OUT
279;9,309;-0,087;0;OUT
280;9,343;-0,07;0;OUT
281;9,376;-0,056;-0,001;OUT
282;9,409;-0,053;-0,004;OUT
283;9,443;-0,048;-0,006;OUT
284;9,476;-0,044;-0,007;OUT
285;9,51;-0,043;-0,009;OUT
286;9,543;-0,041;-0,009;OUT
287;9,576;-0,041;-0,008;OUT
288;9,61;-0,042;-0,009;OUT
289;9,643;-0,043;-0,008;OUT
290;9,676;-0,043;-0,008;OUT
291;9,71;-0,044;-0,009;OUT
292;9,743;-0,046;-0,008;OUT
293;9,776;-0,047;-0,009;OUT
294;9,81;-0,048;-0,01;OUT
295;9,843;-0,048;-0,01;OUT
296;9,877;-0,048;-0,01;OUT
297;9,91;-0,047;-0,01;OUT
298;9,943;-0,046;-0,01;OUT
299;9,977;-0,032;-0,015;OUT
300;10,01;-0,026;-0,008;OUT
301;10,043;-0,005;-0,001;OUT
302;10,077;0,006;0,006;OUT
303;10,11;0,051;0,017;A
304;10,143;0,062;0,018;A
305;10,177;0,076;0,022;A
306;10,21;0,079;0,024;A
307;10,244;0,077;0,023;A
308;10,277;0,082;0,027;A
309;10,31;0,08;0,026;A
310;10,344;0,078;0,023;A
311;10,377;0,073;0,019;A
312;10,41;0,071;0,018;A
313;10,444;0,069;0,016;A
314;10,477;0,069;0,016;A
315;10,511;0,069;0,015;A
316;10,544;0,069;0,014;A
317;10,577;0,069;0,014;A
318;10,611;0,071;0,012;A
319;10,644;0,066;0,012;A
320;10,677;0,066;0,012;A
321;10,711;0,067;0,011;A
322;10,744;0,067;0,01;A
323;10,777;0,067;0,009;A
324;10,811;0,067;0,009;A
325;10,844;0,067;0,009;A
326;10,878;0,066;0,009;A
327;10,911;0,065;0,009;A
328;10,944;0,065;0,009;A
329;10,978;0,065;0,009;A
330;11,011;0,065;0,009;A
331;11,044;0,065;0,009;A
332;11,078;0,066;0,011;A
333;11,111;0,066;0,011;A
334;11,144;0,065;0,011;A
335;11,178;0,063;0,011;A
336;11,211;0,063;0,01;A
337;11,245;0,059;0,011;A
338;11,278;0,057;0,014;A
339;11,311;0,054;0,015;A
340;11,345;0,05;0,019;A
341;11,378;0,048;0,017;A
342;11,411;0,048;0,016;A
343;11,445;0,05;0,01;A
344;11,478;0,051;0,01;A
345;11,512;0,052;0,01;A
346;11,545;0,052;0,009;A
347;11,578;0,055;0,012;A
348;11,612;0,054;0,011;A
349;11,645;0,054;0,011;A
350;11,678;0,052;0,009;A
351;11,712;0,052;0,009;A
352;11,745;0,055;0,009;A
353;11,778;0,054;0,009;A
354;11,812;0,062;0,014;A
355;11,845;0,067;0,02;A
356;11,879;0,068;0,028;A
357;11,912;0,072;0,026;A
358;11,945;0,074;0,025;A
359;11,979;0,075;0,022;A
360;12,012;0,072;0,022;A
361;12,045;0,071;0,019;A
362;12,079;0,071;0,02;A
363;12,112;0,071;0,02;A
364;12,145;0,072;0,02;A
365;12,179;0,072;0,018;A
366;12,212;0,07;0,019;A
367;12,246;0,07;0,018;A
368;12,279;0,069;0,018;A
369;12,312;0,054;0,026;OUT
370;12,346;0,046;0,037;OUT
371;12,379;0,04;0,044;OUT
372;12,412;0,035;0,055;OUT
373;12,446;0,032;0,056;OUT
374;12,479;0,03;0,058;OUT
375;12,513;0,03;0,06;OUT
376;12,546;0,03;0,06;OUT
377;12,579;0,032;0,058;OUT
378;12,613;0,031;0,057;OUT
379;12,646;0,032;0,057;OUT
380;12,679;0,041;0,051;OUT
381;12,713;0,051;0,04;OUT
