frame;t;x;y;Feeder
76;2,536;-0,002;0;C
77;2,569;-0,002;0;C
78;2,603;-0,001;0;C
79;2,636;0,001;0;C
80;2,669;0,002;0,001;C
81;2,703;0,002;0,001;C
82;2,736;0,003;0,002;C
83;2,769;0,003;0,002;C
84;2,803;0,003;0,002;C
85;2,836;0,003;0,002;C
86;2,87;0,002;0,002;C
87;2,903;0,002;0,001;C
88;2,936;0,002;0,001;C
89;2,97;0,002;0,001;C
90;3,003;0,002;0;C
91;3,036;0;0,001;C
92;3,07;-0,001;0,001;C
93;3,103;-0,001;0,001;C
94;3,136;-0,002;0,001;C
95;3,17;-0,002;0,001;C
96;3,203;-0,001;0;C
97;3,237;-0,001;0;C
98;3,27;-0,001;0;C
99;3,303;-0,001;0;C
100;3,337;-0,001;0;C
101;3,37;-0,001;0;C
102;3,403;-0,001;0;C
103;3,437;-0,001;0;C
104;3,47;-0,001;0;C
105;3,504;-0,001;0;C
106;3,537;-0,001;0;C
107;3,57;-0,001;0;C
108;3,604;-0,001;0;C
109;3,637;-0,001;0;C
110;3,67;-0,001;0;C
111;3,704;-0,001;0;C
112;3,737;-0,001;0;C
113;3,77;-0,001;0;C
114;3,804;-0,001;0;C
115;3,837;-0,001;0;C
116;3,871;-0,001;0;C
117;3,904;-0,001;0;C
118;3,937;-0,001;0;C
119;3,971;-0,001;0;C
120;4,004;-0,002;0;C
121;4,037;-0,001;0;C
122;4,071;-0,001;0;C
123;4,104;-0,001;0;C
124;4,137;-0,001;0;C
125;4,171;-0,001;0,001;C
126;4,204;-0,001;0,001;C
127;4,238;-0,001;0;C
128;4,271;-0,001;0;C
129;4,304;-0,001;0;C
130;4,338;-0,001;0;C
131;4,371;-0,001;0;C
132;4,404;-0,001;0;C
133;4,438;-0,001;0,001;C
134;4,471;-0,002;0,001;C
135;4,505;-0,002;0,001;C
136;4,538;-0,003;0,002;C
137;4,571;-0,003;0,002;C
138;4,605;-0,004;0,002;C
139;4,638;-0,003;0,002;C
140;4,671;-0,003;0,001;C
141;4,705;-0,003;0,001;C
142;4,738;-0,003;0,002;C
143;4,771;-0,003;0,002;C
144;4,805;-0,003;0,002;C
145;4,838;-0,003;0,001;C
146;4,872;-0,003;0,001;C
147;4,905;-0,003;0,002;C
148;4,938;-0,003;0,001;C
149;4,972;-0,002;0,002;C
150;5,005;-0,001;0,002;C
151;5,038;-0,001;0,004;C
152;5,072;0;0,005;C
153;5,105;0,002;0,006;C
154;5,138;0,002;0,005;C
155;5,172;0,003;0,006;C
156;5,205;0,003;0,006;C
157;5,239;0,003;0,006;C
158;5,272;0,003;0,006;C
159;5,305;0,003;0,006;C
160;5,339;0,003;0,006;C
161;5,372;0,003;0,006;C
162;5,405;0,003;0,006;C
163;5,439;0,003;0,005;C
164;5,472;0,003;0,005;C
165;5,506;0,003;0,005;C
166;5,539;0,003;0,005;C
167;5,572;0,003;0,005;C
168;5,606;0,003;0,005;C
169;5,639;0,003;0,005;C
170;5,672;0,003;0,005;C
171;5,706;0,003;0,005;C
172;5,739;0,003;0,005;C
173;5,772;0,003;0,005;C
174;5,806;0,003;0,005;C
175;5,839;0,003;0,005;C
176;5,873;0,002;0,005;C
177;5,906;0,003;0,004;C
178;5,939;0,003;0,004;C
179;5,973;0,002;0,004;C
180;6,006;0,002;0,005;C
181;6,039;0,002;0,005;C
182;6,073;0,002;0,005;C
183;6,106;0,002;0,005;C
184;6,139;0,002;0,005;C
185;6,173;0,002;0,005;C
186;6,206;0,002;0,005;C
187;6,24;0,002;0,005;C
188;6,273;0,002;0,005;C
189;6,306;0,002;0,005;C
190;6,34;0,002;0,005;C
191;6,373;0,002;0,005;C
192;6,406;0,002;0,005;C
193;6,44;0,002;0,005;C
194;6,473;0,002;0,005;C
195;6,506;0,003;0,005;C
196;6,54;0,003;0,005;C
197;6,573;0,003;0,005;C
198;6,607;0,003;0,005;C
199;6,64;0,003;0,005;C
200;6,673;0,003;0,005;C
201;6,707;0,003;0,005;C
202;6,74;0,003;0,005;C
203;6,773;0,003;0,005;C
204;6,807;0,003;0,005;C
205;6,84;0,003;0,005;C
206;6,874;0,003;0,005;C
207;6,907;0,003;0,005;C
208;6,94;0,003;0,005;C
209;6,974;0,003;0,005;C
210;7,007;0,003;0,005;C
211;7,04;0,003;0,005;C
212;7,074;0,003;0,005;C
213;7,107;0,002;0,005;C
214;7,14;0,003;0,005;C
215;7,174;0,002;0,005;C
216;7,207;0,002;0,005;C
217;7,241;0;0,005;C
218;7,274;-0,003;0,007;C
219;7,307;-0,005;0,008;C
220;7,341;-0,007;0,009;C
221;7,374;-0,009;0,011;OUT
222;7,407;-0,01;0,012;OUT
223;7,441;-0,01;0,013;OUT
224;7,474;-0,01;0,013;OUT
225;7,508;-0,011;0,012;OUT
226;7,541;-0,011;0,012;OUT
227;7,574;-0,011;0,012;OUT
228;7,608;-0,011;0,012;OUT
229;7,641;-0,011;0,012;OUT
230;7,674;-0,011;0,011;OUT
231;7,708;-0,011;0,011;OUT
232;7,741;-0,011;0,011;OUT
233;7,774;-0,011;0,011;OUT
