frame;t;x;y;Feeder
0;0;0,03;0,016;A
1;0,033;0,03;0,016;A
2;0,067;0,031;0,016;A
3;0,1;0,041;0,018;A
4;0,133;0,05;0,025;A
5;0,167;0,054;0,028;A
6;0,2;0,051;0,028;A
7;0,234;0,054;0,027;A
8;0,267;0,056;0,027;A
9;0,3;0,054;0,025;A
10;0,334;0,054;0,025;A
11;0,367;0,055;0,024;A
12;0,4;0,055;0,024;A
13;0,434;0,057;0,022;A
14;0,467;0,056;0,022;A
15;0,501;0,055;0,019;A
16;0,534;0,055;0,019;A
17;0,567;0,055;0,017;A
18;0,601;0,055;0,017;A
19;0,634;0,055;0,017;A
20;0,667;0,055;0,018;A
21;0,701;0,055;0,019;A
22;0,734;0,055;0,019;A
23;0,767;0,055;0,019;A
24;0,801;0,055;0,019;A
25;0,834;0,055;0,019;A
26;0,868;0,055;0,019;A
27;0,901;0,055;0,019;A
28;0,934;0,055;0,019;A
29;0,968;0,056;0,019;A
30;1,001;0,061;0,025;A
31;1,034;0,066;0,028;A
32;1,068;0,071;0,028;A
33;1,101;0,075;0,026;A
34;1,134;0,077;0,024;A
35;1,168;0,077;0,024;A
36;1,201;0,076;0,024;A
37;1,235;0,076;0,024;A
38;1,268;0,077;0,024;A
39;1,301;0,077;0,024;A
40;1,335;0,076;0,024;A
41;1,368;0,075;0,024;A
42;1,401;0,075;0,024;A
43;1,435;0,075;0,023;A
44;1,468;0,072;0,023;A
45;1,502;0,073;0,023;A
46;1,535;0,073;0,023;A
47;1,568;0,073;0,023;A
48;1,602;0,073;0,023;A
49;1,635;0,073;0,023;A
50;1,668;0,069;0,024;A
51;1,702;0,07;0,024;A
52;1,735;0,07;0,024;A
53;1,768;0,068;0,024;A
54;1,802;0,058;0,029;A
55;1,835;0,047;0,036;A
56;1,869;0,04;0,041;A
57;1,902;0,033;0,042;A
58;1,935;0,031;0,039;A
59;1,969;0,032;0,039;A
60;2,002;0,034;0,039;A
61;2,035;0,032;0,039;A
62;2,069;0,033;0,038;A
63;2,102;0,034;0,037;A
64;2,135;0,031;0,033;A
65;2,169;0,052;0,031;A
66;2,202;0,067;0,032;A
67;2,236;0,087;0,04;OUT
68;2,269;0,095;0,043;OUT
69;2,302;0,096;0,046;OUT
70;2,336;0,094;0,048;OUT
71;2,369;0,094;0,048;OUT
72;2,402;0,093;0,047;OUT
73;2,436;0,094;0,046;OUT
74;2,469;0,092;0,045;OUT
75;2,503;0,094;0,045;OUT
76;2,536;0,095;0,044;OUT
77;2,569;0,095;0,044;OUT
78;2,603;0,095;0,044;OUT
79;2,636;0,073;0,037;OUT
80;2,669;0,051;0,014;OUT
81;2,703;0,037;-0,013;OUT
82;2,736;0,03;-0,026;OUT
83;2,769;0,025;-0,027;OUT
84;2,803;0,025;-0,021;OUT
85;2,836;0,026;-0,016;OUT
86;2,87;0,026;-0,016;OUT
87;2,903;0,029;-0,014;OUT
88;2,936;0,03;-0,014;OUT
89;2,97;0,03;-0,014;OUT
90;3,003;0,03;-0,014;OUT
91;3,036;0,03;-0,014;OUT
92;3,07;0,03;-0,014;OUT
93;3,103;0,028;-0,002;OUT
94;3,136;0,024;-0,001;OUT
95;3,17;0,023;-0,002;OUT
96;3,203;0,021;-0,002;OUT
97;3,237;0,021;-0,001;OUT
98;3,27;0,022;-0,001;OUT
99;3,303;0,022;-0,001;OUT
100;3,337;0,025;-0,001;OUT
101;3,37;0,026;-0,002;OUT
102;3,403;0,027;-0,002;OUT
103;3,437;0,029;-0,002;OUT
104;3,47;0,035;-0,002;OUT
105;3,504;0,04;-0,002;OUT
106;3,537;0,04;0;OUT
107;3,57;0,042;0;OUT
108;3,604;0,044;0,001;OUT
109;3,637;0,046;0,004;OUT
110;3,67;0,052;0,005;OUT
111;3,704;0,055;0,003;OUT
112;3,737;0,061;0,003;OUT
113;3,77;0,065;0,003;OUT
114;3,804;0,066;0,002;OUT
115;3,837;0,063;0,002;OUT
116;3,871;0,063;0,002;OUT
117;3,904;0,064;0,001;OUT
118;3,937;0,068;0,008;OUT
119;3,971;0,066;0,02;OUT
120;4,004;0,066;0,024;OUT
121;4,037;0,065;0,025;OUT
122;4,071;0,064;0,026;OUT
123;4,104;0,064;0,028;OUT
124;4,137;0,064;0,028;OUT
125;4,171;0,063;0,028;OUT
126;4,204;0,062;0,027;OUT
127;4,238;0,063;0,027;OUT
128;4,271;0,063;0,027;OUT
129;4,304;0,045;0,028;OUT
130;4,338;0,023;0,03;OUT
131;4,371;-0,005;0,034;OUT
132;4,404;-0,018;0,036;OUT
133;4,438;-0,02;0,04;OUT
134;4,471;-0,024;0,047;OUT
135;4,505;-0,024;0,047;OUT
136;4,538;-0,024;0,047;OUT
137;4,571;-0,024;0,047;OUT
138;4,605;-0,023;0,047;OUT
139;4,638;-0,023;0,047;OUT
140;4,671;-0,021;0,047;OUT
141;4,705;-0,02;0,047;OUT
142;4,738;-0,02;0,047;OUT
143;4,771;-0,02;0,047;OUT
144;4,805;-0,019;0,047;OUT
145;4,838;-0,011;0,049;OUT
146;4,872;-0,013;0,05;OUT
147;4,905;-0,015;0,051;OUT
148;4,938;-0,016;0,054;OUT
149;4,972;-0,016;0,054;OUT
150;5,005;-0,015;0,056;OUT
151;5,038;-0,015;0,056;OUT
152;5,072;-0,015;0,056;OUT
153;5,105;-0,015;0,056;OUT
