frame;t;x;y;Feeder
237;7,908;0,084;0,018;B
238;7,941;0,08;0,016;B
239;7,975;0,083;0,016;B
240;8,008;0,083;0,015;B
241;8,041;0,083;0,015;B
242;8,075;0,083;0,014;B
243;8,108;0,083;0,013;B
244;8,141;0,083;0,013;B
245;8,175;0,082;0,012;B
246;8,208;0,077;0,015;B
247;8,242;0,067;0,021;B
248;8,275;0,057;0,032;OUT
249;8,308;0,059;0,034;OUT
250;8,342;0,054;0,033;OUT
251;8,375;0,052;0,032;OUT
252;8,408;0,058;0,029;OUT
253;8,442;0,075;0,035;OUT
254;8,475;0,078;0,042;OUT
255;8,509;0,077;0,051;OUT
256;8,542;0,08;0,054;OUT
257;8,575;0,083;0,056;OUT
258;8,609;0,078;0,061;OUT
259;8,642;0,078;0,066;OUT
260;8,675;0,078;0,066;OUT
261;8,709;0,077;0,066;OUT
262;8,742;0,075;0,064;OUT
263;8,775;0,075;0,063;OUT
264;8,809;0,078;0,063;OUT
265;8,842;0,078;0,063;OUT
266;8,876;0,078;0,063;OUT
267;8,909;0,077;0,063;OUT
268;8,942;0,094;0,076;OUT
269;8,976;0,106;0,068;OUT
270;9,009;0,118;0,017;B
271;9,042;0,075;0,006;B
272;9,076;0,068;0,003;B
273;9,109;0,065;-0,002;B
274;9,142;0,063;0,001;B
275;9,176;0,065;0,008;B
276;9,209;0,066;0,016;B
277;9,243;0,067;0,014;B
278;9,276;0,067;0,011;B
279;9,309;0,071;0,02;B
280;9,343;0,077;0,021;B
281;9,376;0,08;0,022;B
282;9,409;0,081;0,023;B
283;9,443;0,082;0,023;B
284;9,476;0,082;0,023;B
285;9,51;0,082;0,023;B
286;9,543;0,08;0,023;B
287;9,576;0,077;0,022;B
288;9,61;0,076;0,022;B
289;9,643;0,078;0,022;B
290;9,676;0,08;0,022;B
291;9,71;0,08;0,024;B
292;9,743;0,08;0,024;B
293;9,776;0,076;0,024;B
294;9,81;0,075;0,022;B
295;9,843;0,075;0,022;B
296;9,877;0,08;0,022;B
297;9,91;0,08;0,022;B
298;9,943;0,08;0,022;B
299;9,977;0,08;0,022;B
300;10,01;0,08;0,022;B
301;10,043;0,08;0,022;B
302;10,077;0,08;0,022;B
303;10,11;0,08;0,022;B
