frame;t;x;y;Feeder
10;0,334;0,002;0,003;OUT
11;0,367;0,002;0,003;OUT
12;0,4;0,002;0,003;OUT
13;0,434;0,001;0,003;OUT
14;0,467;0,001;0,003;OUT
15;0,501;0,001;0,002;C
16;0,534;0,001;0,003;C
17;0,567;0,001;0,003;C
18;0,601;0,001;0,003;C
19;0,634;0,001;0,003;C
20;0,667;0,001;0,003;C
21;0,701;0,001;0,002;C
22;0,734;0,001;0,002;C
23;0,767;0,001;0,002;C
24;0,801;0,001;0,002;C
25;0,834;0,001;0,002;C
26;0,868;0,001;0,002;C
27;0,901;0,001;0,002;C
28;0,934;0,001;0,002;C
29;0,968;0,001;0,002;C
30;1,001;0,001;0,002;C
31;1,034;0,001;0,002;C
32;1,068;0,001;0,002;C
33;1,101;0,001;0,002;C
34;1,134;0,001;0,002;C
35;1,168;0,001;0,002;C
36;1,201;0,001;0,002;C
37;1,235;0,001;0,002;C
38;1,268;0,001;0,002;C
39;1,301;0,001;0,003;C
40;1,335;0,001;0,004;OUT
41;1,368;0,002;0,005;OUT
42;1,401;0,002;0,006;OUT
43;1,435;0,003;0,007;OUT
44;1,468;0,003;0,008;OUT
45;1,502;0,003;0,008;OUT
46;1,535;0,003;0,008;OUT
47;1,568;0,003;0,008;OUT
48;1,602;0,003;0,008;OUT
49;1,635;0,003;0,008;OUT
50;1,668;0,003;0,008;OUT
51;1,702;0,003;0,008;OUT
52;1,735;0,003;0,008;OUT
53;1,768;0,003;0,008;OUT
54;1,802;0,003;0,008;OUT
55;1,835;0,003;0,008;OUT
56;1,869;0,003;0,007;OUT
57;1,902;0,001;0,006;OUT
58;1,935;0,001;0,004;OUT
59;1,969;0,001;0,003;OUT
60;2,002;0;0,003;C
61;2,035;0;0,004;C
62;2,069;0;0,004;C
63;2,102;0;0,004;C
64;2,135;0,001;0,004;C
65;2,169;0,001;0,004;C
66;2,202;0,001;0,003;C
67;2,236;0;0,003;C
68;2,269;0,001;0,003;C
69;2,302;0,001;0,003;C
70;2,336;0;0,002;C
71;2,369;0,001;0,002;C
72;2,402;0,001;0,002;C
73;2,436;0,001;0,002;C
74;2,469;0,001;0,002;C
75;2,502;0,001;0,002;C
76;2,536;0,001;0,002;C
77;2,569;0,001;0,002;C
78;2,603;0,001;0,002;C
79;2,636;0,001;0,002;C
80;2,669;0,001;0,002;C
81;2,703;0,001;0,002;C
82;2,736;0,001;0,002;C
83;2,769;0,001;0,002;C
84;2,803;0,001;0,002;C
85;2,836;0,001;0,002;C
86;2,87;0,001;0,002;C
87;2,903;0,001;0,002;C
88;2,936;0,001;0,002;C
89;2,97;0,001;0,002;C
90;3,003;0,001;0,002;C
91;3,036;0,001;0,002;C
92;3,07;0,001;0,002;C
93;3,103;0,001;0,002;C
94;3,136;0,001;0,002;C
95;3,17;0,001;0,002;C
96;3,203;0,001;0,002;C
97;3,237;0,001;0,002;C
98;3,27;0,001;0,002;C
99;3,303;0,001;0,002;C
100;3,337;0,001;0,002;C
101;3,37;0,001;0,002;C
102;3,403;0,001;0,002;C
103;3,437;0,001;0,002;C
104;3,47;0,001;0,002;C
105;3,504;0;0,002;C
106;3,537;0,001;0,002;C
107;3,57;0,001;0,002;C
108;3,604;0,001;0,002;C
109;3,637;0,001;0,002;C
110;3,67;0,001;0,002;C
111;3,704;0,001;0,002;C
112;3,737;0;0,002;C
113;3,77;0,001;0,002;C
114;3,804;0,001;0,002;C
115;3,837;0,001;0,002;C
116;3,871;0,001;0,002;C
117;3,904;0,001;0,002;C
118;3,937;0,001;0,002;C
119;3,971;0,001;0,002;C
120;4,004;0,001;0,002;C
121;4,037;0,001;0,002;C
122;4,071;0,001;0,002;C
123;4,104;0,001;0,002;C
124;4,137;0,001;0,002;C
125;4,171;0,001;0,002;C
126;4,204;0,001;0,002;C
127;4,238;0;0,002;C
128;4,271;0,001;0,003;OUT
129;4,304;0,001;0,004;OUT
130;4,338;0,001;0,005;OUT
131;4,371;0,001;0,006;OUT
132;4,404;0,001;0,006;OUT
133;4,438;0,001;0,006;OUT
134;4,471;0,001;0,007;OUT
135;4,505;0,002;0,007;OUT
136;4,538;0,002;0,007;OUT
137;4,571;0,002;0,007;OUT
138;4,605;0,002;0,007;OUT
139;4,638;0,002;0,006;OUT
140;4,671;0,001;0,006;OUT
141;4,705;0,001;0,006;OUT
142;4,738;0,001;0,006;OUT
143;4,771;0,001;0,006;OUT
144;4,805;0,001;0,006;OUT
145;4,838;0,001;0,006;OUT
146;4,872;0,001;0,006;OUT
147;4,905;0,001;0,006;OUT
148;4,938;0,001;0,006;OUT
149;4,972;0,001;0,006;OUT
150;5,005;0,001;0,006;OUT
151;5,038;0,001;0,003;OUT
152;5,072;0;0,002;C
153;5,105;0;0,002;C
154;5,138;0;0,002;C
155;5,172;0;0,002;C
156;5,205;0;0,002;C
157;5,239;0;0,002;C
158;5,272;0;0,002;C
159;5,305;0;0,002;C
160;5,339;0;0,002;C
161;5,372;0;0,002;C
162;5,405;0;0,002;C
163;5,439;0;0,002;C
164;5,472;0;0,002;C
165;5,506;0;0,002;C
166;5,539;0;0,002;C
167;5,572;0;0,002;C
168;5,606;0;0,002;C
169;5,639;0;0,002;C
170;5,672;0;0,002;C
171;5,706;0;0,002;C
172;5,739;0;0,002;C
173;5,772;0;0,002;C
174;5,806;0;0,002;C
175;5,839;0;0,002;C
176;5,873;0;0,002;C
177;5,906;0;0,002;C
178;5,939;0;0,002;C
179;5,973;0;0,002;C
180;6,006;0;0,002;C
181;6,039;0;0,002;C
182;6,073;0;0,002;C
183;6,106;0;0,001;C
184;6,139;0;0,001;C
185;6,173;0;0,001;C
186;6,206;0;0,001;C
187;6,24;0;0,001;C
188;6,273;0;0,001;C
189;6,306;0;0,002;C
190;6,34;0;0,002;C
191;6,373;0;0,002;C
192;6,406;0;0,002;C
193;6,44;0;0,002;C
194;6,473;0;0,003;C
195;6,506;0;0,004;C
196;6,54;0;0,005;OUT
197;6,573;0;0,006;OUT
198;6,607;0;0,006;OUT
199;6,64;0,001;0,007;OUT
200;6,673;0,001;0,007;OUT
201;6,707;0,001;0,007;OUT
202;6,74;0,001;0,007;OUT
203;6,773;0,001;0,007;OUT
204;6,807;0,001;0,007;OUT
205;6,84;0,001;0,007;OUT
206;6,874;0,001;0,006;OUT
207;6,907;0,001;0,006;OUT
208;6,94;0,001;0,006;OUT
209;6,974;0;0,004;OUT
210;7,007;0;0,003;OUT
211;7,04;0;0,003;OUT
212;7,074;0;0,002;C
213;7,107;0;0,002;C
214;7,14;0;0,002;C
215;7,174;0;0,002;C
216;7,207;0;0,002;C
217;7,241;0;0,002;C
218;7,274;0;0,002;C
219;7,307;0;0,002;C
220;7,341;0;0,002;C
221;7,374;0;0,002;C
222;7,407;0;0,002;C
223;7,441;0;0,002;C
224;7,474;0;0,002;C
225;7,508;0;0,002;C
226;7,541;0;0,002;C
227;7,574;0;0,002;C
228;7,608;0;0,002;C
229;7,641;0;0,002;C
230;7,674;0;0,002;C
231;7,708;0;0,002;C
232;7,741;0;0,002;C
233;7,774;0;0,002;C
234;7,808;0;0,002;C
235;7,841;0;0,002;C
236;7,875;0;0,002;C
237;7,908;0;0,002;C
238;7,941;0;0,002;C
239;7,975;0;0,001;C
240;8,008;0;0,001;C
241;8,041;0;0,001;C
242;8,075;0;0,001;C
243;8,108;0;0,001;C
244;8,141;0;0,001;C
245;8,175;0;0,001;C
246;8,208;0;0,001;C
247;8,242;0;0,001;C
248;8,275;0;0,001;C
249;8,308;0;0,001;C
250;8,342;0;0,002;C
251;8,375;0;0,002;C
252;8,408;0;0,001;C
253;8,442;0;0,002;C
254;8,475;0;0,002;OUT
255;8,508;0;0,003;OUT
256;8,542;0;0,005;OUT
257;8,575;0;0,006;OUT
258;8,609;0;0,006;OUT
259;8,642;0;0,007;OUT
260;8,675;0;0,007;OUT
261;8,709;0;0,007;OUT
262;8,742;0;0,007;OUT
263;8,775;0;0,007;OUT
264;8,809;0;0,007;OUT
265;8,842;0;0,007;OUT
266;8,876;0;0,007;OUT
267;8,909;0;0,007;OUT
268;8,942;0;0,007;OUT
269;8,976;0;0,007;OUT
270;9,009;0;0,007;OUT
271;9,042;0;0,007;OUT
272;9,076;0;0,007;OUT
273;9,109;0;0,006;OUT
274;9,142;0;0,006;OUT
275;9,176;0;0,006;OUT
276;9,209;0;0,007;OUT
277;9,243;-0,001;0,003;OUT
278;9,276;-0,001;0,002;OUT
279;9,309;-0,001;0,002;OUT
280;9,343;-0,001;0,002;OUT
281;9,376;-0,001;0,002;OUT
282;9,409;-0,001;0,002;OUT
283;9,443;-0,001;0,002;OUT
284;9,476;-0,001;0,002;OUT
285;9,51;-0,001;0,002;OUT
286;9,543;-0,001;0,002;OUT
287;9,576;-0,001;0,002;OUT
288;9,61;-0,001;0,002;OUT
289;9,643;-0,001;0,002;OUT
290;9,676;-0,001;0,002;OUT
291;9,71;-0,001;0,002;C
292;9,743;-0,001;0,002;C
293;9,776;0;0,002;C
294;9,81;-0,001;0,002;C
295;9,843;-0,001;0,002;C
296;9,877;0;0,002;C
297;9,91;0;0,002;C
298;9,943;0;0,002;C
299;9,977;0;0,002;C
300;10,01;0;0,002;C
301;10,043;-0,001;0,002;C
302;10,077;0;0,002;C
303;10,11;0;0,002;C
304;10,143;0;0,001;C
305;10,177;0;0,001;C
306;10,21;0;0,001;C
307;10,244;0;0,001;C
308;10,277;0;0,001;C
309;10,31;0;0,001;C
310;10,344;0;0,001;C
311;10,377;0;0,001;C
312;10,41;0;0,001;C
313;10,444;0;0,001;C
314;10,477;0;0,001;C
315;10,511;0;0,001;C
316;10,544;0;0,001;C
317;10,577;0;0,001;C
318;10,611;0;0,001;C
319;10,644;-0,001;0,003;OUT
320;10,677;-0,001;0,004;OUT
321;10,711;-0,001;0,005;OUT
322;10,744;-0,001;0,006;OUT
323;10,777;-0,001;0,007;OUT
324;10,811;-0,001;0,007;OUT
325;10,844;-0,001;0,007;OUT
326;10,878;-0,001;0,008;OUT
327;10,911;-0,001;0,008;OUT
328;10,944;-0,001;0,008;OUT
329;10,978;0;0,007;OUT
330;11,011;0;0,007;OUT
331;11,044;0;0,007;OUT
332;11,078;0;0,007;OUT
333;11,111;0;0,007;OUT
334;11,144;0;0,007;OUT
335;11,178;0;0,007;OUT
336;11,211;0;0,007;OUT
337;11,245;-0,002;0,006;OUT
338;11,278;0;0,004;OUT
339;11,311;0;0,003;OUT
340;11,345;0;0,003;C
341;11,378;0;0,003;C
342;11,411;0;0,003;C
343;11,445;0;0,003;C
344;11,478;0;0,002;C
345;11,511;0;0,002;C
346;11,545;0;0,002;C
347;11,578;0;0,002;C
348;11,612;0;0,002;C
349;11,645;0;0,002;C
350;11,678;0;0,002;C
351;11,712;0;0,002;C
352;11,745;0;0,002;C
