frame;t;x;y;Feeder
6;0,2;0,003;0,003;C
7;0,234;0,002;0,002;C
8;0,267;0,002;0,002;C
9;0,3;0,002;0,002;C
10;0,334;0,002;0,002;C
11;0,367;0,002;0,002;C
12;0,4;0,002;0,002;C
13;0,434;0,002;0,002;C
14;0,467;0,002;0,002;C
15;0,501;0,002;0,002;C
16;0,534;0,002;0,002;C
17;0,567;0,002;0,002;C
18;0,601;0,002;0,002;C
19;0,634;0,002;0,002;C
20;0,667;0,002;0,002;C
21;0,701;0,001;0,002;C
22;0,734;0,001;0,002;C
23;0,767;0,001;0,002;C
24;0,801;0,001;0,002;C
25;0,834;0,001;0,002;C
26;0,868;0;0,002;C
27;0,901;0;0,002;C
28;0,934;0;0,002;C
29;0,968;0;0,002;C
30;1,001;-0,001;0,002;C
31;1,034;-0,001;0,002;C
32;1,068;-0,001;0,002;C
33;1,101;0;0,002;C
34;1,134;0;0,002;C
35;1,168;0;0,002;C
36;1,201;0;0,002;C
37;1,235;0;0,002;C
38;1,268;0;0,002;C
39;1,301;0;0,002;C
40;1,335;0;0,002;C
41;1,368;0;0,002;C
42;1,401;0;0,002;C
43;1,435;0;0,002;C
44;1,468;0;0,002;C
45;1,502;0;0,002;C
46;1,535;0;0,002;C
47;1,568;0;0,002;C
48;1,602;0;0,002;C
49;1,635;0;0,002;C
50;1,668;0;0,002;C
51;1,702;0;0,002;C
52;1,735;0;0,002;C
53;1,768;0;0,002;C
54;1,802;0;0,002;C
55;1,835;0;0,002;C
56;1,869;0;0,002;C
57;1,902;0;0,002;C
58;1,935;0;0,002;C
59;1,969;0;0,002;C
60;2,002;0;0,002;C
61;2,035;0;0,002;C
62;2,069;0,001;0,002;C
63;2,102;0,001;0,002;C
64;2,135;0,001;0,002;C
65;2,169;0,001;0,003;C
66;2,202;0,001;0,002;C
67;2,236;0,001;0,002;C
68;2,269;0,001;0,002;C
69;2,302;0,001;0,002;C
70;2,336;0,001;0,002;C
71;2,369;0,001;0,002;C
72;2,402;0,001;0,002;C
