frame;t;x;y;Feeder
0;0;0,077;0,006;B
1;0,033;0,076;0,005;B
2;0,067;0,074;0,005;B
3;0,1;0,074;0,006;B
4;0,133;0,076;0,009;B
5;0,167;0,075;0,007;B
6;0,2;0,075;0,008;B
7;0,234;0,074;0,008;B
8;0,267;0,074;0,008;B
9;0,3;0,074;0,008;B
10;0,334;0,076;0,008;B
11;0,367;0,076;0,008;B
12;0,4;0,076;0,008;B
13;0,434;0,077;0,006;B
14;0,467;0,077;0,005;B
15;0,501;0,077;0,005;B
16;0,534;0,077;0,005;B
17;0,567;0,077;0,006;B
18;0,601;0,077;0,007;B
19;0,634;0,077;0,007;B
20;0,667;0,077;0,007;B
21;0,701;0,077;0,007;B
22;0,734;0,077;0,007;B
23;0,767;0,077;0,007;B
24;0,801;0,077;0,008;B
25;0,834;0,077;0,008;B
26;0,868;0,076;0,007;B
27;0,901;0,076;0,007;B
28;0,934;0,076;0,007;B
29;0,968;0,076;0,007;B
30;1,001;0,077;0,001;B
31;1,034;0,077;0;B
32;1,068;0,077;0,001;B
33;1,101;0,077;0,002;B
34;1,134;0,077;0,004;B
35;1,168;0,077;0,004;B
36;1,201;0,076;0,004;B
37;1,235;0,076;0,003;B
38;1,268;0,076;0,002;B
39;1,301;0,075;0,001;B
40;1,335;0,075;0,001;B
41;1,368;0,076;0,002;B
42;1,401;0,076;0,003;B
43;1,435;0,076;0,003;B
44;1,468;0,076;0,003;B
45;1,502;0,076;0,002;B
46;1,535;0,075;0,001;B
47;1,568;0,075;0,002;B
48;1,602;0,074;0,003;B
49;1,635;0,074;0,003;B
50;1,668;0,074;0,003;B
51;1,702;0,074;0,004;B
52;1,735;0,074;0,003;B
53;1,768;0,075;0,003;B
54;1,802;0,073;0,002;B
55;1,835;0,073;0,002;B
56;1,869;0,072;0,002;B
57;1,902;0,073;0,003;B
58;1,935;0,073;0,003;B
59;1,969;0,073;0,003;B
60;2,002;0,073;0,002;B
61;2,035;0,073;0,003;B
62;2,069;0,073;0,003;B
63;2,102;0,074;0,002;B
64;2,135;0,074;0,002;B
65;2,169;0,074;0,002;B
66;2,202;0,075;0,002;B
67;2,236;0,075;0,002;B
68;2,269;0,074;0,001;B
69;2,302;0,074;0,001;B
70;2,336;0,074;0,001;B
71;2,369;0,074;0,001;B
72;2,402;0,074;0,001;B
73;2,436;0,074;0,001;B
74;2,469;0,074;0,001;B
75;2,503;0,074;0,001;B
76;2,536;0,074;0,001;B
77;2,569;0,073;0,002;B
78;2,603;0,072;0,003;B
79;2,636;0,071;0,006;B
80;2,669;0,072;0,005;B
81;2,703;0,073;0,005;B
82;2,736;0,073;0,007;B
83;2,769;0,073;0,006;B
84;2,803;0,072;0,006;B
85;2,836;0,072;0,006;B
86;2,87;0,073;0,006;B
87;2,903;0,075;0,006;B
88;2,936;0,075;0,006;B
89;2,97;0,075;0,006;B
90;3,003;0,075;0,006;B
91;3,036;0,075;0,006;B
92;3,07;0,075;0,008;B
93;3,103;0,076;0,015;B
94;3,136;0,08;0,018;B
95;3,17;0,082;0,022;B
96;3,203;0,082;0,022;B
97;3,237;0,081;0,02;B
98;3,27;0,08;0,02;B
99;3,303;0,08;0,019;B
100;3,337;0,08;0,019;B
101;3,37;0,079;0,019;B
102;3,403;0,079;0,018;B
103;3,437;0,08;0,019;B
104;3,47;0,079;0,018;B
105;3,504;0,078;0,017;B
106;3,537;0,078;0,017;B
107;3,57;0,078;0,017;B
108;3,604;0,078;0,017;B
109;3,637;0,078;0,017;B
110;3,67;0,077;0,017;B
111;3,704;0,077;0,017;B
112;3,737;0,112;0,028;OUT
113;3,77;0,169;0,056;OUT
114;3,804;0,188;0,065;OUT
115;3,837;0,205;0,076;OUT
116;3,871;0,218;0,093;OUT
117;3,904;0,223;0,094;OUT
118;3,937;0,227;0,096;OUT
119;3,971;0,229;0,096;OUT
120;4,004;0,229;0,096;OUT
121;4,037;0,228;0,093;OUT
122;4,071;0,227;0,092;OUT
123;4,104;0,243;0,096;OUT
124;4,137;0,245;0,1;OUT
125;4,171;0,247;0,091;OUT
126;4,204;0,248;0,093;OUT
127;4,238;0,246;0,092;OUT
128;4,271;0,242;0,089;OUT
129;4,304;0,238;0,087;OUT
130;4,338;0,235;0,086;OUT
131;4,371;0,236;0,086;OUT
132;4,404;0,249;0,093;OUT
133;4,438;0,258;0,108;OUT
134;4,471;0,272;0,121;OUT
135;4,505;0,28;0,129;OUT
136;4,538;0,285;0,135;OUT
137;4,571;0,286;0,137;OUT
138;4,605;0,287;0,138;OUT
139;4,638;0,286;0,14;OUT
140;4,671;0,279;0,138;OUT
141;4,705;0,275;0,138;OUT
142;4,738;0,275;0,139;OUT
143;4,771;0,275;0,139;OUT
144;4,805;0,275;0,139;OUT
145;4,838;0,277;0,138;OUT
146;4,872;0,278;0,136;OUT
147;4,905;0,279;0,136;OUT
148;4,938;0,279;0,136;OUT
149;4,972;0,279;0,135;OUT
150;5,005;0,278;0,133;OUT
151;5,038;0,278;0,132;OUT
152;5,072;0,28;0,134;OUT
153;5,105;0,28;0,133;OUT
154;5,138;0,28;0,132;OUT
155;5,172;0,28;0,131;OUT
156;5,205;0,279;0,131;OUT
157;5,239;0,279;0,132;OUT
158;5,272;0,278;0,132;OUT
159;5,305;0,278;0,132;OUT
