frame;t;x;y;Feeder
127;4,238;0,093;0,004;C
128;4,271;0,093;0,004;C
129;4,304;0,093;0,006;C
130;4,338;0,093;0,006;C
131;4,371;0,093;0,006;C
132;4,404;0,093;0,007;C
133;4,438;0,093;0,007;C
134;4,471;0,094;0,007;C
135;4,505;0,094;0,007;C
136;4,538;0,094;0,007;C
137;4,571;0,094;0,007;C
138;4,605;0,094;0,007;C
139;4,638;0,094;0,007;C
140;4,671;0,094;0,007;C
141;4,705;0,094;0,007;C
142;4,738;0,099;0,007;C
143;4,771;0,099;0,007;C
144;4,805;0,099;0,007;C
145;4,838;0,099;0,007;C
146;4,872;0,097;0,005;C
147;4,905;0,095;0,002;C
148;4,938;0,102;-0,001;C
149;4,972;0,115;0,001;OUT
150;5,005;0,139;0,012;OUT
151;5,038;0,152;0,019;OUT
152;5,072;0,154;0,025;OUT
153;5,105;0,162;0,033;OUT
154;5,138;0,163;0,031;OUT
155;5,172;0,163;0,031;OUT
156;5,205;0,163;0,031;OUT
157;5,239;0,162;0,031;OUT
158;5,272;0,162;0,033;OUT
159;5,305;0,138;0,027;OUT
160;5,339;0,117;0,016;OUT
161;5,372;0,103;0,012;OUT
162;5,405;0,092;0,007;C
163;5,439;0,087;0,007;C
164;5,472;0,084;0,005;C
165;5,506;0,084;0,005;C
166;5,539;0,084;0,005;C
167;5,572;0,084;0,006;C
168;5,606;0,084;0,006;C
169;5,639;0,084;0,006;C
170;5,672;0,084;0,006;C
171;5,706;0,084;0,006;C
172;5,739;0,079;0,009;C
173;5,772;0,072;0,008;C
174;5,806;0,068;0,008;C
175;5,839;0,06;0,01;C
176;5,873;0,06;0,01;C
177;5,906;0,06;0,01;C
178;5,939;0,06;0,01;C
179;5,973;0,06;0,01;C
180;6,006;0,06;0,01;C
181;6,039;0,06;0,01;C
182;6,073;0,06;0,01;C
183;6,106;0,061;0,01;C
184;6,139;0,061;0,01;C
185;6,173;0,061;0,01;C
186;6,206;0,061;0,01;C
187;6,24;0,061;0,01;C
188;6,273;0,061;0,01;C
189;6,306;0,061;0,01;C
190;6,34;0,069;0,015;C
191;6,373;0,074;0,02;C
192;6,406;0,078;0,025;C
193;6,44;0,084;0,026;C
194;6,473;0,082;0,026;C
195;6,507;0,078;0,023;C
196;6,54;0,077;0,02;C
197;6,573;0,077;0,018;C
198;6,607;0,077;0,017;C
199;6,64;0,077;0,017;C
200;6,673;0,075;0,017;C
201;6,707;0,075;0,016;C
202;6,74;0,075;0,016;C
203;6,773;0,076;0,016;C
204;6,807;0,076;0,016;C
205;6,84;0,076;0,016;C
206;6,874;0,076;0,016;C
207;6,907;0,076;0,016;C
208;6,94;0,076;0,016;C
209;6,974;0,076;0,016;C
210;7,007;0,076;0,016;C
211;7,04;0,076;0,016;C
212;7,074;0,076;0,016;C
213;7,107;0,076;0,016;C
214;7,14;0,076;0,016;C
215;7,174;0,076;0,016;C
216;7,207;0,076;0,016;C
217;7,241;0,076;0,016;C
218;7,274;0,076;0,016;C
219;7,307;0,076;0,016;C
220;7,341;0,076;0,016;C
221;7,374;0,076;0,016;C
222;7,407;0,076;0,016;C
223;7,441;0,076;0,016;C
224;7,474;0,076;0,016;C
225;7,508;0,076;0,016;C
226;7,541;0,076;0,016;C
227;7,574;0,076;0,016;C
228;7,608;0,076;0,016;C
229;7,641;0,076;0,016;C
230;7,674;0,077;0,016;C
231;7,708;0,077;0,016;C
232;7,741;0,077;0,016;C
233;7,774;0,078;0,016;C
