frame;t;x;y;Feeder
183;6,106;0,075;-0,004;B
184;6,139;0,075;-0,008;B
185;6,173;0,072;-0,011;B
186;6,206;0,065;-0,012;B
187;6,24;0,065;-0,012;B
188;6,273;0,065;-0,012;B
189;6,306;0,071;-0,012;B
190;6,34;0,071;-0,012;B
191;6,373;0,07;-0,016;B
192;6,406;0,068;-0,012;B
193;6,44;0,068;-0,012;B
194;6,473;0,07;-0,012;B
195;6,507;0,071;-0,014;B
196;6,54;0,071;-0,014;B
197;6,573;0,069;-0,016;B
198;6,607;0,069;-0,016;B
199;6,64;0,07;-0,015;B
200;6,673;0,069;-0,015;B
201;6,707;0,069;-0,015;B
202;6,74;0,068;-0,017;B
203;6,773;0,068;-0,017;B
204;6,807;0,068;-0,017;B
205;6,84;0,068;-0,017;B
206;6,874;0,068;-0,017;B
207;6,907;0,068;-0,017;B
208;6,94;0,068;-0,017;B
209;6,974;0,068;-0,017;B
210;7,007;0,068;-0,017;B
211;7,04;0,068;-0,016;B
212;7,074;0,068;-0,016;B
213;7,107;0,068;-0,016;B
214;7,14;0,068;-0,016;B
215;7,174;0,064;-0,016;B
216;7,207;0,064;-0,016;B
217;7,241;0,064;-0,016;B
218;7,274;0,064;-0,016;B
219;7,307;0,064;-0,016;B
220;7,341;0,064;-0,016;B
221;7,374;0,065;-0,015;B
222;7,407;0,065;-0,012;B
223;7,441;0,065;-0,012;B
224;7,474;0,065;-0,012;B
225;7,508;0,065;-0,014;B
226;7,541;0,064;-0,012;B
227;7,574;0,063;-0,013;B
228;7,608;0,063;-0,015;B
229;7,641;0,063;-0,015;B
230;7,674;0,062;-0,015;B
231;7,708;0,062;-0,015;B
232;7,741;0,062;-0,015;B
233;7,774;0,062;-0,015;B
234;7,808;0,063;-0,014;B
235;7,841;0,063;-0,014;B
236;7,875;0,063;-0,014;B
237;7,908;0,063;-0,014;B
238;7,941;0,063;-0,014;B
239;7,975;0,063;-0,014;B
240;8,008;0,063;-0,014;B
241;8,041;0,065;-0,013;B
242;8,075;0,065;-0,013;B
243;8,108;0,065;-0,013;B
244;8,141;0,065;-0,013;B
245;8,175;0,065;-0,013;B
246;8,208;0,065;-0,013;B
247;8,242;0,065;-0,013;B
248;8,275;0,065;-0,013;B
249;8,308;0,065;-0,013;B
250;8,342;0,065;-0,013;B
