frame;t;x;y;Feeder
5;0,175;0,067;-0,003;C
6;0,21;0,067;-0,003;C
7;0,246;0,067;-0,003;C
8;0,281;0,067;-0,004;C
9;0,316;0,067;-0,003;C
10;0,351;0,067;-0,003;C
11;0,386;0,067;-0,003;C
12;0,421;0,067;-0,002;C
13;0,456;0,067;-0,002;C
14;0,491;0,067;-0,002;C
15;0,526;0,065;-0,002;C
16;0,561;0,065;-0,002;C
17;0,596;0,065;-0,002;C
18;0,631;0,064;-0,002;C
19;0,666;0,065;-0,003;C
20;0,702;0,065;-0,003;C
21;0,737;0,065;-0,003;C
22;0,772;0,065;-0,003;C
23;0,807;0,065;-0,003;C
24;0,842;0,065;-0,003;C
25;0,877;0,065;-0,003;C
26;0,912;0,065;-0,003;C
27;0,947;0,065;-0,003;C
28;0,982;0,055;0,002;C
29;1,017;0,052;0,01;OUT
30;1,052;0,048;0,016;OUT
31;1,087;0,046;0,024;OUT
32;1,122;0,043;0,031;OUT
33;1,158;0,045;0,034;OUT
34;1,193;0,036;0,029;OUT
35;1,228;0,029;0,027;OUT
36;1,263;0,029;0,024;OUT
37;1,298;0,025;0,02;OUT
38;1,333;0,022;0,021;OUT
39;1,368;0,021;0,022;OUT
40;1,403;0,024;0,021;OUT
41;1,438;0,025;0,02;OUT
42;1,473;0,027;0,02;OUT
43;1,508;0,029;0,019;OUT
44;1,543;0,035;0,021;OUT
45;1,578;0,037;0,025;OUT
46;1,614;0,039;0,027;OUT
47;1,649;0,045;0,028;OUT
48;1,684;0,053;0,03;OUT
49;1,719;0,053;0,031;OUT
50;1,754;0,052;0,029;OUT
51;1,789;0,053;0,029;OUT
52;1,824;0,053;0,028;OUT
53;1,859;0,05;0,027;OUT
54;1,894;0,051;0,027;OUT
55;1,929;0,051;0,027;OUT
56;1,964;0,051;0,027;OUT
57;1,999;0,051;0,027;OUT
58;2,034;0,051;0,027;OUT
59;2,07;0,051;0,028;OUT
60;2,105;0,051;0,028;OUT
61;2,14;0,051;0,028;OUT
62;2,175;0,051;0,028;OUT
63;2,21;0,071;0,021;OUT
64;2,245;0,075;0,018;OUT
65;2,28;0,076;0,018;OUT
66;2,315;0,074;0,017;OUT
67;2,35;0,068;0,016;OUT
68;2,385;0,063;0,009;OUT
69;2,42;0,061;0,004;OUT
70;2,455;0,062;0,001;C
71;2,49;0,061;-0,002;C
72;2,526;0,064;-0,003;C
73;2,561;0,064;-0,003;C
74;2,596;0,063;-0,002;C
75;2,631;0,061;0;C
76;2,666;0,061;0;C
77;2,701;0,061;0;C
78;2,736;0,06;-0,001;C
79;2,771;0,059;-0,002;C
80;2,806;0,059;-0,002;C
81;2,841;0,059;-0,002;C
82;2,876;0,059;-0,002;C
83;2,911;0,059;-0,002;C
84;2,946;0,059;-0,002;C
85;2,982;0,061;-0,001;C
86;3,017;0,061;-0,001;C
87;3,052;0,061;-0,001;C
88;3,087;0,058;-0,001;C
89;3,122;0,058;-0,001;C
90;3,157;0,058;-0,001;C
91;3,192;0,058;-0,002;C
92;3,227;0,058;-0,002;C
93;3,262;0,058;-0,002;C
94;3,297;0,058;-0,002;C
95;3,332;0,058;-0,005;C
96;3,367;0,056;-0,005;C
97;3,402;0,056;-0,003;C
98;3,438;0,056;-0,002;C
99;3,473;0,056;-0,002;C
100;3,508;0,056;-0,002;C
101;3,543;0,056;-0,002;C
102;3,578;0,051;0,009;C
103;3,613;0,057;0,021;OUT
104;3,648;0,057;0,034;OUT
105;3,683;0,057;0,051;OUT
106;3,718;0,06;0,06;OUT
107;3,753;0,06;0,066;OUT
108;3,788;0,061;0,065;OUT
109;3,823;0,062;0,061;OUT
110;3,858;0,062;0,057;OUT
111;3,894;0,062;0,053;OUT
112;3,929;0,062;0,053;OUT
113;3,964;0,062;0,053;OUT
114;3,999;0,06;0,052;OUT
115;4,034;0,06;0,053;OUT
116;4,069;0,06;0,053;OUT
117;4,104;0,06;0,053;OUT
118;4,139;0,06;0,053;OUT
119;4,174;0,06;0,053;OUT
120;4,209;0,07;0,048;OUT
121;4,244;0,094;0,039;OUT
122;4,279;0,081;0,012;OUT
123;4,314;0,081;0,006;C
124;4,35;0,081;0,003;C
125;4,385;0,079;0;C
126;4,42;0,075;-0,002;C
127;4,455;0,073;-0,003;C
128;4,49;0,072;0;C
129;4,525;0,072;0;C
130;4,56;0,072;0;C
131;4,595;0,071;-0,004;C
132;4,63;0,071;-0,004;C
133;4,665;0,071;-0,004;C
134;4,7;0,071;-0,004;C
135;4,735;0,071;-0,004;C
136;4,77;0,071;-0,004;C
137;4,806;0,07;-0,004;C
138;4,841;0,07;-0,004;C
139;4,876;0,067;-0,004;C
140;4,911;0,065;-0,004;C
141;4,946;0,061;-0,005;C
142;4,981;0,056;-0,002;C
143;5,016;0,055;-0,001;C
144;5,051;0,054;-0,001;C
145;5,086;0,049;0;C
146;5,121;0,049;0,001;C
147;5,156;0,05;-0,001;C
148;5,191;0,053;-0,003;C
149;5,226;0,052;-0,002;C
150;5,261;0,052;-0,002;C
151;5,297;0,052;-0,002;C
152;5,332;0,05;-0,002;C
153;5,367;0,05;-0,002;C
154;5,402;0,05;-0,003;C
155;5,437;0,05;-0,004;C
156;5,472;0,056;-0,004;C
157;5,507;0,056;-0,004;C
158;5,542;0,051;-0,004;C
159;5,577;0,051;-0,004;C
160;5,612;0,051;-0,004;C
161;5,647;0,036;0,005;C
162;5,682;0,032;0,017;C
163;5,717;0,029;0,032;C
164;5,753;0,022;0,035;OUT
165;5,788;0,021;0,045;OUT
166;5,823;0,023;0,049;OUT
167;5,858;0,02;0,048;OUT
168;5,893;0,02;0,048;OUT
169;5,928;0,02;0,046;OUT
170;5,963;0,021;0,042;OUT
171;5,998;0,019;0,039;OUT
172;6,033;0,019;0,038;OUT
173;6,068;0,027;0,04;OUT
174;6,103;0,039;0,038;OUT
175;6,138;0,04;0,028;OUT
176;6,173;0,044;0,019;OUT
177;6,209;0,058;0,01;OUT
178;6,244;0,062;0,003;C
179;6,279;0,06;0;C
180;6,314;0,061;-0,001;C
181;6,349;0,061;-0,002;C
182;6,384;0,061;-0,001;C
183;6,419;0,059;0,001;C
184;6,454;0,06;0,001;C
185;6,489;0,061;0,004;C
186;6,524;0,06;0,004;C
187;6,559;0,059;0,004;C
188;6,594;0,058;0,002;C
189;6,629;0,058;0,001;C
190;6,665;0,057;0,001;C
191;6,7;0,057;0;C
192;6,735;0,056;0,001;C
193;6,77;0,057;0;C
