frame;t;x;y;Feeder
141;4,705;0,051;0,006;B
142;4,738;0,052;0,008;B
143;4,771;0,049;0,006;B
144;4,805;0,05;0,005;B
145;4,838;0,05;0,005;B
146;4,872;0,052;0,005;B
147;4,905;0,052;0,005;B
148;4,938;0,052;0,005;B
149;4,972;0,051;0,003;B
150;5,005;0,05;0;B
151;5,038;0,048;0,001;B
152;5,072;0,048;0,001;B
153;5,105;0,048;0,001;B
154;5,138;0,048;0,001;B
155;5,172;0,048;0,001;B
156;5,205;0,048;0,001;B
157;5,239;0,044;0,001;B
158;5,272;0,044;0,001;B
159;5,305;0,044;0,001;B
160;5,339;0,044;0,001;B
161;5,372;0,044;0;B
162;5,405;0,044;0;B
163;5,439;0,044;0;B
164;5,472;0,044;0;B
165;5,506;0,044;0;B
166;5,539;0,047;0;B
167;5,572;0,047;0;B
168;5,606;0,047;0;B
169;5,639;0,048;0;B
170;5,672;0,048;0;B
171;5,706;0,048;0;B
172;5,739;0,048;0;B
173;5,772;0,048;0;B
174;5,806;0,047;0;B
175;5,839;0,047;0;B
176;5,873;0,047;0;B
177;5,906;0,046;0,001;B
178;5,939;0,046;0,001;B
179;5,973;0,046;0,001;B
180;6,006;0,038;0,008;OUT
181;6,039;0,034;0,019;OUT
182;6,073;0,035;0,029;OUT
183;6,106;0,032;0,038;OUT
184;6,139;0,034;0,048;OUT
185;6,173;0,038;0,051;OUT
186;6,206;0,036;0,055;OUT
187;6,24;0,034;0,051;OUT
188;6,273;0,035;0,051;OUT
189;6,306;0,035;0,051;OUT
190;6,34;0,05;0,042;OUT
191;6,373;0,059;0,034;OUT
192;6,406;0,06;0,023;B
193;6,44;0,054;0,015;B
194;6,473;0,056;0,015;B
195;6,507;0,054;0,013;B
196;6,54;0,054;0,009;B
197;6,573;0,053;0,006;B
198;6,607;0,053;0;B
199;6,64;0,053;0;B
200;6,673;0,053;0;B
201;6,707;0,051;0;B
202;6,74;0,051;0;B
203;6,773;0,051;0;B
204;6,807;0,051;0;B
205;6,84;0,051;0;B
206;6,874;0,051;0;B
207;6,907;0,051;0;B
208;6,94;0,051;0;B
209;6,974;0,051;0;B
210;7,007;0,051;0;B
211;7,04;0,051;0;B
212;7,074;0,051;0;B
213;7,107;0,051;0;B
214;7,14;0,053;0;B
215;7,174;0,055;0;B
216;7,207;0,056;0;B
217;7,241;0,057;0;B
218;7,274;0,057;0;B
219;7,307;0,057;0;B
220;7,341;0,057;0;B
221;7,374;0,057;0;B
222;7,407;0,057;0;B
223;7,441;0,057;0;B
224;7,474;0,057;0;B
225;7,508;0,057;0;B
226;7,541;0,057;0;B
227;7,574;0,057;0;B
228;7,608;0,057;0;B
229;7,641;0,057;0;B
230;7,674;0,058;0;B
231;7,708;0,058;0;B
232;7,741;0,059;0;B
233;7,774;0,059;0;B
234;7,808;0,059;0;B
235;7,841;0,059;0;B
236;7,875;0,059;0;B
237;7,908;0,059;0;B
238;7,941;0,059;0;B
239;7,975;0,059;0;B
240;8,008;0,059;-0,001;B
241;8,041;0,06;-0,001;B
242;8,075;0,06;-0,001;B
243;8,108;0,06;-0,001;B
244;8,141;0,06;-0,001;B
245;8,175;0,06;-0,001;B
246;8,208;0,06;-0,001;B
247;8,242;0,06;-0,001;B
248;8,275;0,061;-0,001;B
249;8,308;0,061;-0,001;B
250;8,342;0,061;-0,001;B
251;8,375;0,061;-0,001;B
252;8,408;0,061;-0,001;B
253;8,442;0,061;-0,001;B
254;8,475;0,061;-0,001;B
255;8,509;0,061;-0,001;B
256;8,542;0,061;-0,001;B
257;8,575;0,061;-0,001;B
258;8,609;0,061;-0,001;B
259;8,642;0,057;0;B
260;8,675;0,057;0;B
261;8,709;0,057;0;B
262;8,742;0,057;0;B
263;8,775;0,057;0;B
264;8,809;0,057;0;B
265;8,842;0,057;0;B
266;8,876;0,057;0;B
267;8,909;0,057;-0,001;B
268;8,942;0,057;-0,001;B
269;8,976;0,057;-0,001;B
270;9,009;0,06;-0,001;B
271;9,042;0,06;-0,001;B
272;9,076;0,06;-0,001;B
273;9,109;0,06;-0,001;B
274;9,142;0,06;-0,001;B
275;9,176;0,06;-0,001;B
276;9,209;0,061;0,006;B
277;9,243;0,061;0,006;B
278;9,276;0,061;0,006;B
279;9,309;0,061;0,006;B
280;9,343;0,061;0,006;B
281;9,376;0,061;0,006;B
282;9,409;0,061;0,006;B
283;9,443;0,061;0,006;B
284;9,476;0,061;0,006;B
285;9,51;0,061;0,006;B
286;9,543;0,061;0,006;B
