frame;t;x;y;Feeder
15;0,501;0,066;0,024;A
16;0,534;0,064;0,025;A
17;0,567;0,06;0,026;A
18;0,601;0,059;0,028;A
19;0,634;0,059;0,028;A
20;0,667;0,058;0,028;A
21;0,701;0,057;0,027;A
22;0,734;0,056;0,026;A
23;0,767;0,056;0,026;A
24;0,801;0,056;0,026;A
25;0,834;0,056;0,026;A
26;0,868;0,056;0,026;A
27;0,901;0,056;0,026;A
28;0,934;0,056;0,026;A
29;0,968;0,056;0,026;A
30;1,001;0,056;0,026;A
31;1,034;0,056;0,026;A
32;1,068;0,056;0,026;A
33;1,101;0,056;0,026;A
34;1,134;0,056;0,026;A
35;1,168;0,056;0,026;A
36;1,201;0,056;0,026;A
37;1,235;0,056;0,026;A
38;1,268;0,056;0,027;A
39;1,301;0,056;0,027;A
40;1,335;0,056;0,027;A
41;1,368;0,13;0,04;OUT
42;1,401;0,188;0,091;OUT
43;1,435;0,191;0,106;OUT
44;1,468;0,194;0,119;OUT
45;1,502;0,199;0,119;OUT
46;1,535;0,202;0,123;OUT
47;1,568;0,203;0,121;OUT
48;1,602;0,201;0,121;OUT
49;1,635;0,201;0,119;OUT
50;1,668;0,2;0,119;OUT
51;1,702;0,2;0,119;OUT
52;1,735;0,201;0,119;OUT
53;1,768;0,201;0,119;OUT
54;1,802;0,201;0,119;OUT
55;1,835;0,201;0,119;OUT
56;1,869;0,201;0,119;OUT
57;1,902;0,166;0,085;OUT
58;1,935;0,147;0,065;OUT
59;1,969;0,124;0,05;OUT
60;2,002;0,106;0,039;OUT
61;2,035;0,075;0,038;A
62;2,069;0,066;0,036;A
63;2,102;0,061;0,035;A
64;2,135;0,06;0,035;A
65;2,169;0,06;0,032;A
66;2,202;0,06;0,031;A
67;2,236;0,056;0,027;A
68;2,269;0,056;0,027;A
69;2,302;0,056;0,027;A
70;2,336;0,056;0,027;A
71;2,369;0,056;0,027;A
72;2,402;0,056;0,027;A
73;2,436;0,056;0,027;A
74;2,469;0,056;0,027;A
75;2,503;0,056;0,027;A
76;2,536;0,056;0,027;A
77;2,569;0,056;0,027;A
78;2,603;0,056;0,027;A
79;2,636;0,056;0,027;A
80;2,669;0,056;0,027;A
81;2,703;0,056;0,027;A
82;2,736;0,056;0,027;A
83;2,769;0,056;0,027;A
84;2,803;0,056;0,027;A
85;2,836;0,055;0,028;A
86;2,87;0,052;0,029;A
87;2,903;0,051;0,029;A
88;2,936;0,051;0,029;A
89;2,97;0,051;0,029;A
90;3,003;0,053;0,028;A
91;3,036;0,053;0,028;A
92;3,07;0,051;0,028;A
93;3,103;0,05;0,028;A
94;3,136;0,051;0,028;A
95;3,17;0,051;0,028;A
96;3,203;0,051;0,028;A
97;3,237;0,051;0,028;A
98;3,27;0,051;0,028;A
99;3,303;0,051;0,028;A
100;3,337;0,051;0,028;A
101;3,37;0,051;0,028;A
102;3,403;0,051;0,028;A
103;3,437;0,051;0,028;A
104;3,47;0,051;0,028;A
105;3,504;0,047;0,028;A
106;3,537;0,047;0,028;A
107;3,57;0,049;0,028;A
108;3,604;0,049;0,028;A
109;3,637;0,049;0,028;A
110;3,67;0,049;0,028;A
111;3,704;0,049;0,028;A
112;3,737;0,049;0,028;A
113;3,77;0,051;0,029;A
114;3,804;0,051;0,029;A
115;3,837;0,051;0,03;A
116;3,871;0,046;0,028;A
117;3,904;0,049;0,028;A
118;3,937;0,049;0,028;A
119;3,971;0,049;0,028;A
120;4,004;0,049;0,029;A
121;4,037;0,049;0,029;A
122;4,071;0,051;0,03;A
123;4,104;0,051;0,03;A
124;4,137;0,051;0,03;A
125;4,171;0,051;0,03;A
126;4,204;0,051;0,03;A
127;4,238;0,051;0,03;A
128;4,271;0,051;0,031;A
129;4,304;0,051;0,031;A
130;4,338;0,051;0,031;A
131;4,371;0,051;0,031;A
132;4,404;0,051;0,031;A
133;4,438;0,051;0,031;A
134;4,471;0,051;0,031;A
135;4,505;0,051;0,031;A
