frame;t;x;y;Feeder
67;2,236;0,235;0,068;B
68;2,269;0,231;0,063;B
69;2,302;0,231;0,063;B
70;2,336;0,231;0,06;B
71;2,369;0,232;0,059;B
72;2,402;0,231;0,058;B
73;2,436;0,229;0,058;B
74;2,469;0,228;0,058;B
75;2,503;0,226;0,058;B
76;2,536;0,223;0,054;B
77;2,569;0,221;0,051;B
78;2,603;0,219;0,051;B
79;2,636;0,218;0,052;B
80;2,669;0,218;0,052;B
81;2,703;0,219;0,051;B
82;2,736;0,219;0,051;B
83;2,769;0,219;0,051;B
84;2,803;0,219;0,051;B
85;2,836;0,219;0,051;B
86;2,87;0,219;0,051;B
87;2,903;0,223;0,054;B
88;2,936;0,223;0,054;B
89;2,97;0,223;0,054;B
90;3,003;0,223;0,054;B
91;3,036;0,223;0,054;B
92;3,07;0,224;0,054;B
93;3,103;0,243;0,064;OUT
94;3,136;0,261;0,08;OUT
95;3,17;0,293;0,093;OUT
96;3,203;0,299;0,093;OUT
97;3,237;0,308;0,081;OUT
98;3,27;0,31;0,074;OUT
99;3,303;0,311;0,074;OUT
100;3,337;0,311;0,074;OUT
101;3,37;0,311;0,074;OUT
102;3,403;0,311;0,074;OUT
103;3,437;0,277;0,073;OUT
104;3,47;0,254;0,066;OUT
105;3,504;0,251;0,057;OUT
106;3,537;0,241;0,049;OUT
107;3,57;0,241;0,049;OUT
108;3,604;0,238;0,049;B
109;3,637;0,238;0,049;B
110;3,67;0,238;0,049;B
111;3,704;0,237;0,05;B
112;3,737;0,237;0,05;B
113;3,77;0,237;0,05;B
114;3,804;0,237;0,05;B
115;3,837;0,237;0,05;B
116;3,871;0,234;0,05;B
117;3,904;0,234;0,05;B
118;3,937;0,234;0,05;B
119;3,971;0,236;0,052;B
120;4,004;0,299;0,06;OUT
121;4,037;0,311;0,063;OUT
122;4,071;0,315;0,064;OUT
123;4,104;0,321;0,064;OUT
124;4,137;0,321;0,064;OUT
125;4,171;0,321;0,064;OUT
126;4,204;0,322;0,064;OUT
127;4,238;0,322;0,064;OUT
128;4,271;0,324;0,064;OUT
129;4,304;0,324;0,064;OUT
130;4,338;0,324;0,064;OUT
131;4,371;0,324;0,064;OUT
132;4,404;0,324;0,064;OUT
133;4,438;0,324;0,064;OUT
134;4,471;0,324;0,061;OUT
135;4,505;0,324;0,059;OUT
136;4,538;0,324;0,059;OUT
137;4,571;0,324;0,059;OUT
138;4,605;0,324;0,059;OUT
139;4,638;0,324;0,059;OUT
140;4,671;0,323;0,059;OUT
141;4,705;0,323;0,059;OUT
