frame;t;x;y;Feeder
19;0,634;0,089;-0,006;B
20;0,667;0,09;-0,006;B
21;0,701;0,091;-0,007;B
22;0,734;0,091;-0,007;B
23;0,767;0,09;-0,006;B
24;0,801;0,09;-0,006;B
25;0,834;0,09;-0,006;B
26;0,868;0,09;-0,006;B
27;0,901;0,089;-0,008;B
28;0,934;0,088;-0,007;B
29;0,968;0,088;-0,007;B
30;1,001;0,088;-0,007;B
31;1,034;0,088;-0,007;B
32;1,068;0,088;-0,007;B
33;1,101;0,088;-0,003;B
34;1,134;0,086;0;B
35;1,168;0,081;0,01;B
36;1,201;0,077;0,014;B
37;1,235;0,076;0,017;B
38;1,268;0,076;0,016;B
39;1,301;0,075;0,013;B
40;1,335;0,075;0,011;B
41;1,368;0,075;0,01;B
42;1,401;0,074;0,01;B
43;1,435;0,075;0,011;B
44;1,468;0,075;0,01;B
45;1,502;0,075;0,008;B
46;1,535;0,075;0,008;B
47;1,568;0,075;0,007;B
48;1,602;0,075;0,008;B
49;1,635;0,075;0,008;B
50;1,668;0,075;0,007;B
51;1,702;0,075;0,008;B
52;1,735;0,074;0,008;B
53;1,768;0,074;0,008;B
54;1,802;0,074;0,007;B
55;1,835;0,074;0,007;B
56;1,869;0,074;0,007;B
57;1,902;0,074;0,007;B
58;1,935;0,074;0,007;B
59;1,969;0,074;0,007;B
60;2,002;0,074;0,007;B
61;2,035;0,074;0,006;B
62;2,069;0,073;0,005;B
63;2,102;0,104;0,015;OUT
64;2,135;0,156;0,022;OUT
65;2,169;0,199;0,036;OUT
66;2,202;0,233;0,044;OUT
67;2,236;0,245;0,051;OUT
68;2,269;0,246;0,062;OUT
69;2,302;0,246;0,062;OUT
70;2,336;0,246;0,062;OUT
71;2,369;0,246;0,062;OUT
72;2,402;0,246;0,062;OUT
73;2,436;0,246;0,062;OUT
74;2,469;0,242;0,058;OUT
75;2,503;0,242;0,058;OUT
76;2,536;0,242;0,058;OUT
77;2,569;0,241;0,058;OUT
78;2,603;0,241;0,058;OUT
79;2,636;0,241;0,058;OUT
80;2,669;0,24;0,057;OUT
81;2,703;0,24;0,057;OUT
82;2,736;0,24;0,057;OUT
83;2,769;0,24;0,057;OUT
84;2,803;0,24;0,057;OUT
85;2,836;0,24;0,057;OUT
86;2,87;0,24;0,057;OUT
87;2,903;0,24;0,057;OUT
88;2,936;0,24;0,057;OUT
89;2,97;0,24;0,057;OUT
90;3,003;0,24;0,057;OUT
91;3,036;0,195;0,05;OUT
92;3,07;0,174;0,034;OUT
93;3,103;0,146;0,009;OUT
94;3,136;0,104;0,007;OUT
95;3,17;0,091;0,003;B
96;3,203;0,088;0,002;B
97;3,237;0,085;-0,002;B
98;3,27;0,083;-0,001;B
99;3,303;0,079;0;B
100;3,337;0,075;0;B
101;3,37;0,075;-0,001;B
102;3,403;0,075;-0,001;B
103;3,437;0,075;-0,001;B
104;3,47;0,075;-0,001;B
105;3,504;0,076;-0,001;B
106;3,537;0,077;-0,001;B
107;3,57;0,077;-0,001;B
108;3,604;0,077;-0,001;B
109;3,637;0,077;-0,001;B
110;3,67;0,077;-0,001;B
111;3,704;0,077;-0,001;B
112;3,737;0,077;-0,001;B
113;3,77;0,077;-0,001;B
114;3,804;0,077;-0,001;B
115;3,837;0,147;0,029;OUT
116;3,871;0,195;0,041;OUT
117;3,904;0,21;0,054;OUT
118;3,937;0,237;0,062;OUT
119;3,971;0,242;0,067;OUT
120;4,004;0,242;0,069;OUT
121;4,037;0,242;0,071;OUT
122;4,071;0,242;0,071;OUT
123;4,104;0,242;0,071;OUT
124;4,137;0,242;0,07;OUT
