frame;t;x;y;Feeder
10;0,334;0,068;0,011;A
11;0,367;0,066;0,011;A
12;0,4;0,066;0,011;A
13;0,434;0,066;0,011;A
14;0,467;0,066;0,016;A
15;0,501;0,065;0,02;OUT
16;0,534;0,062;0,023;OUT
17;0,567;0,063;0,031;OUT
18;0,601;0,063;0,03;OUT
19;0,634;0,062;0,032;OUT
20;0,667;0,061;0,032;OUT
21;0,701;0,061;0,032;OUT
22;0,734;0,06;0,029;OUT
23;0,767;0,058;0,022;OUT
24;0,801;0,057;0,018;OUT
25;0,834;0,059;0,018;OUT
26;0,868;0,059;0,016;A
27;0,901;0,061;0,014;A
28;0,934;0,06;0,013;A
29;0,968;0,061;0,013;A
30;1,001;0,061;0,013;A
31;1,034;0,061;0,013;A
32;1,068;0,062;0,012;A
33;1,101;0,061;0,013;A
34;1,134;0,06;0,013;A
35;1,168;0,059;0,013;A
36;1,201;0,059;0,013;A
37;1,235;0,059;0,013;A
38;1,268;0,06;0,012;A
39;1,301;0,061;0,012;A
40;1,335;0,061;0,011;A
41;1,368;0,061;0,011;A
42;1,401;0,061;0,011;A
43;1,435;0,061;0,011;A
44;1,468;0,061;0,011;A
45;1,502;0,061;0,011;A
46;1,535;0,061;0,011;A
47;1,568;0,06;0,013;A
48;1,602;0,056;0,018;A
49;1,635;0,05;0,021;A
50;1,668;0,044;0,033;OUT
51;1,702;0,041;0,044;OUT
52;1,735;0,039;0,057;OUT
53;1,768;0,036;0,066;OUT
54;1,802;0,034;0,071;OUT
55;1,835;0,032;0,079;OUT
56;1,869;0,032;0,075;OUT
57;1,902;0,032;0,073;OUT
58;1,935;0,031;0,074;OUT
59;1,969;0,032;0,073;OUT
60;2,002;0,033;0,073;OUT
61;2,035;0,033;0,07;OUT
62;2,069;0,034;0,069;OUT
63;2,102;0,029;0,068;OUT
64;2,135;0,002;0,066;OUT
65;2,169;-0,011;0,061;OUT
66;2,202;-0,06;0,054;OUT
67;2,236;-0,139;0,035;OUT
68;2,269;-0,199;0,013;OUT
69;2,302;-0,204;0,02;OUT
70;2,336;-0,216;0,009;OUT
71;2,369;-0,218;0,005;OUT
72;2,402;-0,217;0,005;OUT
73;2,436;-0,217;0,003;OUT
74;2,469;-0,217;0,003;OUT
75;2,503;-0,217;0,003;OUT
76;2,536;-0,216;0,002;OUT
77;2,569;-0,214;0,002;OUT
78;2,603;-0,214;0,002;OUT
79;2,636;-0,177;0,019;OUT
80;2,669;-0,16;0,026;OUT
81;2,703;-0,156;0,031;OUT
82;2,736;-0,148;0,034;OUT
83;2,769;-0,143;0,037;OUT
84;2,803;-0,135;0,046;OUT
85;2,836;-0,135;0,044;OUT
86;2,87;-0,135;0,044;OUT
87;2,903;-0,131;0,039;OUT
88;2,936;-0,131;0,039;OUT
89;2,97;-0,128;0,038;OUT
90;3,003;-0,094;0,041;OUT
91;3,036;-0,007;0,037;OUT
92;3,07;0,027;0,024;OUT
93;3,103;0,05;0,03;OUT
94;3,136;0,053;0,025;OUT
95;3,17;0,059;0,026;OUT
96;3,203;0,059;0,026;OUT
97;3,237;0,06;0,026;OUT
98;3,27;0,06;0,023;OUT
99;3,303;0,059;0,02;OUT
100;3,337;0,059;0,018;A
101;3,37;0,059;0,016;A
102;3,403;0,06;0,015;A
103;3,437;0,059;0,014;A
104;3,47;0,058;0,014;A
105;3,504;0,057;0,014;A
106;3,537;0,055;0,014;A
107;3,57;0,055;0,014;A
108;3,604;0,054;0,014;A
109;3,637;0,054;0,014;A
110;3,67;0,054;0,014;A
111;3,704;0,055;0,014;A
112;3,737;0,056;0,012;A
113;3,77;0,056;0,012;A
114;3,804;0,057;0,011;A
115;3,837;0,058;0,011;A
116;3,871;0,058;0,011;A
117;3,904;0,058;0,011;A
118;3,937;0,058;0,011;A
119;3,971;0,058;0,011;A
120;4,004;0,059;0,011;A
121;4,037;0,07;0,018;A
122;4,071;0,07;0,018;A
123;4,104;0,07;0,018;A
124;4,137;0,073;0,016;A
125;4,171;0,073;0,016;A
126;4,204;0,073;0,014;A
127;4,238;0,073;0,014;A
128;4,271;0,073;0,013;A
129;4,304;0,074;0,013;A
130;4,338;0,074;0,013;A
131;4,371;0,074;0,013;A
132;4,404;0,075;0,014;A
133;4,438;0,075;0,014;A
134;4,471;0,075;0,014;A
135;4,505;0,075;0,015;A
136;4,538;0,093;0,027;OUT
137;4,571;0,111;0,043;OUT
138;4,605;0,139;0,066;OUT
139;4,638;0,17;0,096;OUT
140;4,671;0,187;0,113;OUT
141;4,705;0,199;0,121;OUT
142;4,738;0,212;0,129;OUT
143;4,771;0,215;0,134;OUT
144;4,805;0,215;0,134;OUT
145;4,838;0,215;0,134;OUT
146;4,872;0,215;0,134;OUT
147;4,905;0,215;0,134;OUT
148;4,938;0,215;0,132;OUT
149;4,972;0,215;0,132;OUT
150;5,005;0,215;0,132;OUT
151;5,038;0,214;0,128;OUT
152;5,072;0,214;0,128;OUT
153;5,105;0,214;0,128;OUT
154;5,138;0,214;0,128;OUT
155;5,172;0,214;0,128;OUT
156;5,205;0,215;0,125;OUT
157;5,239;0,215;0,125;OUT
158;5,272;0,215;0,125;OUT
159;5,305;0,215;0,125;OUT
160;5,339;0,215;0,125;OUT
161;5,372;0,215;0,125;OUT
162;5,405;0,188;0,109;OUT
163;5,439;0,135;0,085;OUT
164;5,472;0,102;0,064;OUT
165;5,506;0,086;0,048;OUT
166;5,539;0,067;0,035;OUT
167;5,572;0,067;0,027;A
168;5,606;0,064;0,026;A
169;5,639;0,067;0,019;A
170;5,672;0,065;0,014;A
171;5,706;0,065;0,014;A
172;5,739;0,065;0,013;A
173;5,772;0,065;0,013;A
174;5,806;0,065;0,013;A
175;5,839;0,065;0,012;A
176;5,873;0,063;0,013;A
177;5,906;0,062;0,014;A
178;5,939;0,062;0,014;A
179;5,973;0,058;0,013;A
180;6,006;0,059;0,013;A
181;6,039;0,059;0,014;A
182;6,073;0,059;0,014;A
183;6,106;0,059;0,014;A
184;6,139;0,059;0,014;A
185;6,173;0,061;0,014;A
186;6,206;0,064;0,014;A
187;6,24;0,062;0,014;A
188;6,273;0,062;0,014;A
189;6,306;0,062;0,014;A
190;6,34;0,062;0,016;A
191;6,373;0,067;0,018;A
192;6,406;0,07;0,018;A
193;6,44;0,072;0,019;A
194;6,473;0,072;0,019;A
195;6,507;0,072;0,016;A
196;6,54;0,072;0,013;A
197;6,573;0,072;0,014;A
198;6,607;0,069;0,015;A
199;6,64;0,07;0,014;A
200;6,673;0,07;0,014;A
201;6,707;0,07;0,014;A
202;6,74;0,09;0,03;OUT
203;6,773;0,107;0,04;OUT
204;6,807;0,136;0,068;OUT
205;6,84;0,157;0,091;OUT
206;6,874;0,163;0,099;OUT
207;6,907;0,171;0,104;OUT
208;6,94;0,17;0,106;OUT
209;6,974;0,172;0,109;OUT
210;7,007;0,172;0,109;OUT
211;7,04;0,172;0,109;OUT
212;7,074;0,175;0,106;OUT
213;7,107;0,174;0,104;OUT
214;7,14;0,174;0,104;OUT
215;7,174;0,174;0,104;OUT
216;7,207;0,174;0,104;OUT
217;7,241;0,174;0,104;OUT
218;7,274;0,173;0,1;OUT
219;7,307;0,173;0,1;OUT
220;7,341;0,173;0,1;OUT
221;7,374;0,143;0,073;OUT
222;7,407;0,123;0,052;OUT
223;7,441;0,099;0,033;OUT
224;7,474;0,085;0,025;OUT
225;7,508;0,077;0,017;A
226;7,541;0,068;0,016;A
227;7,574;0,065;0,011;A
228;7,608;0,065;0,011;A
229;7,641;0,065;0,011;A
230;7,674;0,065;0,011;A
231;7,708;0,065;0,011;A
232;7,741;0,065;0,011;A
233;7,774;0,065;0,011;A
234;7,808;0,065;0,011;A
235;7,841;0,065;0,011;A
236;7,875;0,065;0,011;A
237;7,908;0,065;0,011;A
238;7,941;0,065;0,011;A
239;7,975;0,065;0,011;A
240;8,008;0,065;0,011;A
241;8,041;0,065;0,011;A
242;8,075;0,065;0,011;A
243;8,108;0,065;0,011;A
244;8,141;0,062;0,011;A
245;8,175;0,058;0,011;A
246;8,208;0,056;0,01;A
247;8,242;0,054;0,01;A
248;8,275;0,054;0,01;A
249;8,308;0,051;0,011;A
250;8,342;0,052;0,012;A
251;8,375;0,052;0,012;A
252;8,408;0,051;0,013;A
253;8,442;0,049;0,011;A
254;8,475;0,049;0,011;A
255;8,509;0,052;0,013;A
256;8,542;0,055;0,027;A
257;8,575;0,056;0,043;OUT
258;8,609;0,057;0,063;OUT
259;8,642;0,062;0,078;OUT
260;8,675;0,065;0,097;OUT
261;8,709;0,065;0,104;OUT
262;8,742;0,067;0,111;OUT
263;8,775;0,067;0,114;OUT
264;8,809;0,067;0,114;OUT
265;8,842;0,067;0,114;OUT
266;8,876;0,07;0,107;OUT
267;8,909;0,07;0,107;OUT
268;8,942;0,07;0,107;OUT
269;8,976;0,07;0,103;OUT
270;9,009;0,076;0,079;OUT
271;9,042;0,066;0,054;OUT
272;9,076;0,066;0,035;OUT
273;9,109;0,064;0,03;A
274;9,142;0,065;0,027;A
275;9,176;0,065;0,022;A
276;9,209;0,065;0,018;A
277;9,243;0,063;0,016;A
278;9,276;0,063;0,016;A
279;9,309;0,063;0,016;A
280;9,343;0,063;0,016;A
281;9,376;0,059;0,013;A
282;9,409;0,059;0,013;A
283;9,443;0,059;0,013;A
284;9,476;0,059;0,013;A
285;9,51;0,059;0,013;A
286;9,543;0,059;0,013;A
287;9,576;0,059;0,013;A
288;9,61;0,059;0,013;A
289;9,643;0,059;0,013;A
290;9,676;0,067;0,014;A
291;9,71;0,067;0,014;A
292;9,743;0,067;0,014;A
293;9,776;0,071;0,015;A
294;9,81;0,073;0,016;A
