frame;t;x;y;Feeder
14;0,467;0,093;0,034;C
15;0,501;0,089;0,029;C
16;0,534;0,084;0,024;C
17;0,567;0,081;0,022;C
18;0,601;0,081;0,022;C
19;0,634;0,076;0,021;C
20;0,667;0,076;0,021;C
21;0,701;0,076;0,021;C
22;0,734;0,076;0,021;C
23;0,767;0,076;0,021;C
24;0,801;0,076;0,021;C
25;0,834;0,076;0,022;C
26;0,868;0,074;0,026;C
27;0,901;0,072;0,026;C
28;0,934;0,071;0,026;C
29;0,968;0,071;0,028;C
30;1,001;0,071;0,028;C
31;1,034;0,072;0,027;C
32;1,068;0,072;0,026;C
33;1,101;0,072;0,026;C
34;1,134;0,072;0,026;C
35;1,168;0,072;0,025;C
36;1,201;0,072;0,025;C
37;1,235;0,072;0,025;C
38;1,268;0,072;0,028;C
39;1,301;0,072;0,028;C
40;1,335;0,072;0,028;C
41;1,368;0,073;0,023;C
42;1,401;0,071;0,024;C
43;1,435;0,071;0,024;C
44;1,468;0,071;0,024;C
45;1,502;0,071;0,028;C
46;1,535;0,071;0,028;C
47;1,568;0,071;0,028;C
48;1,602;0,07;0,027;C
49;1,635;0,07;0,027;C
50;1,668;0,07;0,027;C
51;1,702;0,07;0,025;C
52;1,735;0,073;0,026;C
53;1,768;0,073;0,026;C
54;1,802;0,073;0,027;C
55;1,835;0,073;0,027;C
56;1,869;0,073;0,027;C
57;1,902;0,073;0,027;C
58;1,935;0,073;0,027;C
59;1,969;0,072;0,028;C
60;2,002;0,071;0,029;C
61;2,035;0,071;0,029;C
62;2,069;0,071;0,029;C
63;2,102;0,071;0,031;C
64;2,135;0,071;0,032;C
65;2,169;0,085;0,034;C
66;2,202;0,094;0,038;C
67;2,236;0,104;0,05;OUT
68;2,269;0,108;0,06;OUT
69;2,302;0,111;0,07;OUT
70;2,336;0,113;0,073;OUT
71;2,369;0,115;0,075;OUT
72;2,402;0,115;0,075;OUT
73;2,436;0,116;0,072;OUT
74;2,469;0,121;0,072;OUT
75;2,503;0,117;0,071;OUT
76;2,536;0,115;0,069;OUT
77;2,569;0,115;0,069;OUT
78;2,603;0,115;0,066;OUT
79;2,636;0,114;0,066;OUT
80;2,669;0,105;0,063;OUT
81;2,703;0,095;0,055;OUT
82;2,736;0,091;0,047;OUT
83;2,769;0,089;0,037;OUT
84;2,803;0,079;0,027;OUT
85;2,836;0,074;0,022;OUT
86;2,87;0,071;0,022;OUT
87;2,903;0,072;0,022;OUT
88;2,936;0,072;0,025;C
89;2,97;0,071;0,026;C
90;3,003;0,071;0,026;C
91;3,036;0,07;0,028;C
92;3,07;0,071;0,03;C
93;3,103;0,071;0,03;C
94;3,136;0,072;0,025;C
95;3,17;0,07;0,027;C
96;3,203;0,07;0,027;C
97;3,237;0,07;0,027;C
98;3,27;0,07;0,027;C
99;3,303;0,069;0,027;C
100;3,337;0,069;0,027;C
101;3,37;0,069;0,028;C
102;3,403;0,069;0,027;C
