frame;t;x;y;Feeder
0;0;0,006;0;C
1;0,033;0,006;0;C
2;0,067;0,006;0;C
3;0,1;0,006;0;C
4;0,133;0,006;0;C
5;0,167;0,006;0;C
6;0,2;0,006;0;C
7;0,234;0,006;0;C
8;0,267;0,006;0;C
9;0,3;0,006;0;C
10;0,334;0,006;0;C
11;0,367;0,005;0;C
12;0,4;0,005;0;C
13;0,434;0,005;0;C
14;0,467;0,005;0;C
15;0,501;0,005;0;C
16;0,534;0,005;0;C
17;0,567;0,005;0;C
18;0,601;0;-0,01;C
19;0,634;0,005;0;C
20;0,667;0,005;0;C
21;0,701;0,005;0;C
22;0,734;0,005;0;C
23;0,767;0,005;0;C
24;0,801;0,005;0;C
25;0,834;0,005;0;C
26;0,868;0,005;0;C
27;0,901;0,005;0;C
28;0,934;0,005;0;C
29;0,968;0,005;0;C
30;1,001;0,005;0;C
31;1,034;0,005;0;C
32;1,068;0,005;0;C
33;1,101;0,005;0;C
34;1,134;0,005;0;C
35;1,168;0,005;0;C
36;1,201;0,005;0;C
37;1,235;0,005;0;C
38;1,268;0,005;0;C
39;1,301;0,005;0;C
40;1,335;0,005;0;C
41;1,368;0,005;0;C
42;1,401;0,005;0;C
43;1,435;0,005;0;C
44;1,468;0,005;0;C
45;1,502;0,005;0;C
46;1,535;0,005;0;C
47;1,568;0,005;0;C
48;1,602;0,005;0;C
49;1,635;0,01;0,001;C
50;1,668;0,009;0;OUT
51;1,702;0,01;0,001;OUT
52;1,735;0,01;0,001;OUT
53;1,768;0,01;0,001;OUT
54;1,802;0,01;0,001;OUT
55;1,835;0,011;0,002;OUT
56;1,869;0,011;0,002;OUT
57;1,902;0,011;0,002;OUT
58;1,935;0,011;0,002;OUT
59;1,969;0,011;0,002;OUT
60;2,002;0,011;0,002;OUT
61;2,035;0,011;0,002;OUT
62;2,069;0,011;0,002;OUT
63;2,102;0,011;0,002;OUT
64;2,135;0,011;0,002;OUT
65;2,169;0,011;0,002;OUT
66;2,202;0,011;0,002;OUT
67;2,236;0,011;0,002;OUT
68;2,269;0,011;0,002;OUT
69;2,302;0,011;0,002;OUT
70;2,336;0,008;0,001;OUT
71;2,369;0,006;0,001;OUT
72;2,402;0,006;0,001;OUT
73;2,436;0,003;0;C
