frame;t;x;y;Feeder
210;7,007;0,004;0,002;OUT
211;7,04;0,004;0,002;C
229;7,641;0,006;0,001;C
230;7,674;0,005;0,001;C
231;7,708;0,005;0,001;C
232;7,741;0,005;0,001;C
233;7,774;0,005;0,001;C
234;7,808;0,005;0,001;C
235;7,841;0,005;0,001;C
236;7,875;0,005;0,001;C
237;7,908;0,006;0;C
238;7,941;0,006;0;C
239;7,975;0,006;0;C
240;8,008;0,006;0;C
241;8,041;0,006;0,001;C
242;8,075;0,007;0,001;C
243;8,108;0,007;0,001;C
244;8,141;0,007;0,001;C
245;8,175;0,007;0,001;C
246;8,208;0,007;0,001;C
247;8,242;0,007;0,001;C
248;8,275;0,007;0,001;C
249;8,308;0,004;0;C
250;8,342;0,004;0;C
251;8,375;0,004;0;C
252;8,408;0,004;0;C
253;8,442;0,004;0;C
254;8,475;0,005;0;C
255;8,509;0,005;0;C
256;8,542;0,005;0;C
257;8,575;0,005;0;C
258;8,609;0,005;0;C
259;8,642;0,005;0;C
260;8,675;0,004;0;C
261;8,709;0,005;0;C
262;8,742;0,005;0;C
263;8,775;0,005;0;C
264;8,809;0,005;0;C
265;8,842;0,005;0;C
266;8,876;0,005;0;C
267;8,909;0,005;0;C
268;8,942;0,005;0;C
269;8,976;0,005;0;C
270;9,009;0,005;0;C
271;9,042;0,005;0;C
272;9,076;0,005;0;C
273;9,109;0,005;0;C
274;9,142;0,005;0;C
275;9,176;0,005;0;C
276;9,209;0,005;0;C
277;9,243;0,005;0;C
278;9,276;0,005;0;C
279;9,309;0,005;0;C
280;9,343;0,005;0;C
281;9,376;0,005;0;C
282;9,409;0,005;0;C
283;9,443;0,005;0;C
284;9,476;0,005;0,001;C
285;9,51;0,005;0,001;C
286;9,543;0,005;0,001;C
287;9,576;0,005;0,002;C
288;9,61;0,005;0,002;C
289;9,643;0,004;0,002;C
290;9,676;0,004;0,002;C
291;9,71;0,004;0,002;C
292;9,743;0,004;0,002;C
293;9,776;0,004;0,002;C
294;9,81;0,004;0,002;C
295;9,843;0,004;0,002;C
296;9,877;0,004;0,002;C
297;9,91;0,004;0,002;C
298;9,943;0,004;0,002;C
299;9,977;0,004;0,002;C
300;10,01;0,004;0,002;C
301;10,043;0,004;0,002;C
302;10,077;0,004;0,002;C
303;10,11;0,004;0,002;C
304;10,143;0,004;0,002;C
305;10,177;0,004;0,002;C
306;10,21;0,004;0,002;C
307;10,244;0,004;0,002;C
308;10,277;0,004;0,002;C
309;10,31;0,004;0,002;C
310;10,344;0,004;0,002;C
