frame;t;x;y;Feeder
60;2,002;0,008;0,002;OUT
61;2,035;0,008;0,002;OUT
62;2,069;0,007;0,002;OUT
63;2,102;0,006;0,002;OUT
64;2,135;0,006;0,002;OUT
65;2,169;0,006;0,001;C
66;2,202;0,006;0,001;C
67;2,236;0,006;0,001;C
68;2,269;0,006;0,001;C
69;2,302;0,006;0,001;C
70;2,336;0,006;0,001;C
71;2,369;0,006;0,001;C
72;2,402;0,006;0,001;C
73;2,436;0,006;0,001;C
74;2,469;0,006;0,001;C
75;2,503;0,006;0,001;C
76;2,536;0,006;0,001;C
77;2,569;0,006;0,001;C
78;2,603;0,006;0,001;C
79;2,636;0,006;0,001;C
80;2,669;0,006;0,001;C
81;2,703;0,006;0,001;C
82;2,736;0,006;0,001;C
83;2,769;0,006;0,001;C
84;2,803;0,006;0,001;C
85;2,836;0,006;0,001;C
86;2,87;0,006;0,001;C
87;2,903;0,006;0,001;C
88;2,936;0,006;0,001;C
89;2,97;0,006;0,001;C
90;3,003;0,006;0,001;C
91;3,036;0,006;0,001;C
92;3,07;0,006;0,001;C
93;3,103;0,006;0,001;C
94;3,136;0,006;0,001;C
95;3,17;0,006;0,001;C
96;3,203;0,006;0,001;C
97;3,237;0,006;0,001;C
98;3,27;0,006;0,001;C
99;3,303;0,006;0,001;C
100;3,337;0,006;0,001;C
101;3,37;0,006;0,001;C
102;3,403;0,006;0,001;C
103;3,437;0,006;0,001;C
104;3,47;0,006;0,001;C
105;3,504;0,006;0,001;C
106;3,537;0,006;0,001;C
107;3,57;0,006;0,001;C
108;3,604;0,006;0,001;C
109;3,637;0,006;0,001;C
110;3,67;0,006;0,001;C
111;3,704;0,006;0,001;C
112;3,737;0,006;0,001;C
113;3,77;0,006;0,001;C
114;3,804;0,006;0,001;C
115;3,837;0,006;0,001;C
116;3,871;0,006;0,001;C
117;3,904;0,006;0,001;C
118;3,937;0,006;0,001;C
119;3,971;0,006;0,001;C
120;4,004;0,006;0,001;C
121;4,037;0,006;0,001;C
122;4,071;0,006;0,001;C
123;4,104;0,006;0,001;C
124;4,137;0,006;0,001;C
125;4,171;0,006;0,001;C
126;4,204;0,006;0,001;C
127;4,238;0,006;0,001;C
128;4,271;0,006;0,001;C
129;4,304;0,006;0,001;C
130;4,338;0,006;0,001;C
131;4,371;0,006;0,001;C
132;4,404;0,006;0,001;C
133;4,438;0,006;0,001;C
134;4,471;0,006;0,001;C
135;4,505;0,01;0,002;OUT
136;4,538;0,011;0,004;OUT
137;4,571;0,011;0,004;OUT
138;4,605;0,011;0,004;OUT
139;4,638;0,011;0,004;OUT
140;4,671;0,011;0,004;OUT
141;4,705;0,011;0,004;OUT
142;4,738;0,011;0,004;OUT
143;4,771;0,011;0,004;OUT
144;4,805;0,011;0,004;OUT
145;4,838;0,011;0,004;OUT
146;4,872;0,011;0,004;OUT
147;4,905;0,011;0,004;OUT
148;4,938;0,011;0,004;OUT
149;4,972;0,011;0,004;OUT
150;5,005;0,011;0,004;OUT
151;5,038;0,011;0,004;OUT
152;5,072;0,011;0,004;OUT
153;5,105;0,011;0,004;OUT
154;5,138;0,008;0,002;OUT
155;5,172;0,007;0,002;OUT
156;5,205;0,005;0,001;C
157;5,239;0,003;0,001;C
158;5,272;0,003;0,001;C
159;5,305;0,003;0,001;C
160;5,339;0,003;0,001;C
161;5,372;0,004;0,001;C
162;5,405;0,004;0,001;C
163;5,439;0,004;0,001;C
164;5,472;0,004;0,001;C
165;5,506;0,004;0,001;C
166;5,539;0,004;0,001;C
167;5,572;0,004;0,001;C
168;5,606;0,004;0,001;C
169;5,639;0,004;0,001;C
170;5,672;0,004;0,001;C
171;5,706;0,004;0,001;C
172;5,739;0,004;0,001;C
173;5,772;0,004;0,001;C
174;5,806;0,004;0,001;C
175;5,839;0,004;0,001;C
176;5,873;0,004;0,001;C
177;5,906;0,004;0,001;C
178;5,939;0,004;0,001;C
179;5,973;0,004;0,001;C
180;6,006;0,004;0,001;C
181;6,039;0,004;0,001;C
182;6,073;0,004;0,001;C
183;6,106;0,004;0,001;C
184;6,139;0,004;0,001;C
185;6,173;0,004;0,001;C
186;6,206;0,004;0,001;C
187;6,24;0,004;0,001;C
