t;x;y;frame;Feeder;Comments
1,468134801E0;2,598503144E1;-4,076799101E-1;4,400000000E1;OUT;
1,501501502E0;2,598503144E1;-5,694315178E-1;4,500000000E1;OUT;
1,534868202E0;2,598503144E1;-5,694315178E-1;4,600000000E1;OUT;
1,568234902E0;2,598503144E1;-5,694315178E-1;4,700000000E1;OUT;
1,601601602E0;2,598503144E1;-5,694315178E-1;4,800000000E1;OUT;
1,634968302E0;2,598503144E1;-5,694315178E-1;4,900000000E1;OUT;
1,668335002E0;2,598503144E1;-5,694315178E-1;5,000000000E1;OUT;
1,701701702E0;2,598503144E1;-5,694315178E-1;5,100000000E1;OUT;
1,735068402E0;2,598503144E1;-5,694315178E-1;5,200000000E1;OUT;
1,768435102E0;2,598503144E1;-5,694315178E-1;5,300000000E1;OUT;
1,801801802E0;2,598503144E1;-5,694315178E-1;5,400000000E1;OUT;
1,835168502E0;2,501452179E1;-1,378189556E0;5,500000000E1;OUT;
1,868535202E0;2,452926697E1;-1,701692772E0;5,600000000E1;OUT;
1,901901902E0;2,436751536E1;-1,863444379E0;5,700000000E1;OUT;
1,935268602E0;2,412488795E1;-1,863444379E0;5,800000000E1;OUT;
1,968635302E0;2,404401215E1;-1,863444379E0;5,900000000E1;OUT;
2,002002002E0;2,372050893E1;-2,025195987E0;6,000000000E1;OUT;
2,035368702E0;2,372050893E1;-2,025195987E0;6,100000000E1;OUT;
2,068735402E0;2,372050893E1;-2,025195987E0;6,200000000E1;OUT;
2,102102102E0;2,372050893E1;-2,025195987E0;6,300000000E1;OUT;
2,135468802E0;2,323525411E1;-2,348699202E0;6,400000000E1;OUT;
2,168835502E0;1,919146392E1;-1,620816968E0;6,500000000E1;OUT;
2,202202202E0;1,587555596E1;-2,025195987E0;6,600000000E1;OUT;
2,235568902E0;1,102300773E1;-2,591326614E0;6,700000000E1;OUT;
2,268935602E0;6,574838518E0;-3,157457241E0;6,800000000E1;OUT;
2,302302302E0;2,773675737E0;-3,319208849E0;6,900000000E1;OUT;
2,335669002E0;-3,453761159E0;-1,944320183E0;7,000000000E1;OUT;
2,369035702E0;-5,637407863E0;-1,620816968E0;7,100000000E1;OUT;
2,402402402E0;-7,416675548E0;-4,885557139E-1;7,200000000E1;OUT;
2,435769102E0;-7,982806175E0;-3,268041062E-1;7,300000000E1;OUT;
2,469135802E0;-7,982806175E0;-3,268041062E-1;7,400000000E1;OUT;
2,502502503E0;-8,468060998E0;-5,694315178E-1;7,500000000E1;OUT;
2,535869203E0;-8,710688409E0;-1,135562145E0;7,600000000E1;OUT;
2,569235903E0;-8,144557782E0;-7,311831255E-1;7,700000000E1;OUT;
2,602602603E0;-8,144557782E0;-8,929347332E-1;7,800000000E1;OUT;
2,635969303E0;-8,144557782E0;-8,929347332E-1;7,900000000E1;OUT;
2,669336003E0;-7,982806175E0;-7,311831255E-1;8,000000000E1;OUT;
2,702702703E0;-7,982806175E0;-8,120589293E-1;8,100000000E1;OUT;
2,736069403E0;-7,659302959E0;-8,929347332E-1;8,200000000E1;OUT;
2,769436103E0;-7,659302959E0;-1,054686341E0;8,300000000E1;OUT;
2,802802803E0;-7,901930371E0;-9,738105370E-1;8,400000000E1;OUT;
2,836169503E0;-7,901930371E0;-8,929347332E-1;8,500000000E1;OUT;
2,869536203E0;-7,901930371E0;-8,929347332E-1;8,600000000E1;OUT;
2,902902903E0;-7,901930371E0;-8,929347332E-1;8,700000000E1;OUT;
2,936269603E0;-7,901930371E0;-8,929347332E-1;8,800000000E1;OUT;
2,969636303E0;-7,901930371E0;-8,929347332E-1;8,900000000E1;OUT;
3,003003003E0;-7,901930371E0;-8,929347332E-1;9,000000000E1;OUT;
3,036369703E0;-7,901930371E0;-8,929347332E-1;9,100000000E1;OUT;
3,069736403E0;-7,901930371E0;-8,929347332E-1;9,200000000E1;OUT;
3,103103103E0;-7,901930371E0;-8,120589293E-1;9,300000000E1;OUT;
3,136469803E0;-5,960911078E0;-1,297313752E0;9,400000000E1;OUT;
3,169836503E0;-5,960911078E0;-1,135562145E0;9,500000000E1;OUT;
3,203203203E0;-5,637407863E0;-4,885557139E-1;9,600000000E1;OUT;
3,236569903E0;-5,475656255E0;-3,268041062E-1;9,700000000E1;OUT;
3,269936603E0;-5,233028844E0;-1,650524986E-1;9,800000000E1;OUT;
3,303303303E0;-5,071277236E0;-3,300890862E-3;9,900000000E1;OUT;
3,336670003E0;-5,152153040E0;-3,268041062E-1;1,000000000E2;OUT;
3,370036703E0;-4,990401432E0;-4,885557139E-1;1,010000000E2;OUT;
3,403403403E0;-4,990401432E0;-6,503073216E-1;1,020000000E2;OUT;
3,436770103E0;-5,071277236E0;-5,694315178E-1;1,030000000E2;OUT;
3,470136803E0;-5,071277236E0;-5,694315178E-1;1,040000000E2;OUT;
3,503503504E0;-5,071277236E0;-5,694315178E-1;1,050000000E2;OUT;
3,536870204E0;-5,152153040E0;-6,503073216E-1;1,060000000E2;OUT;
3,570236904E0;-5,152153040E0;-6,503073216E-1;1,070000000E2;OUT;
3,603603604E0;-5,152153040E0;-6,503073216E-1;1,080000000E2;OUT;
3,636970304E0;-4,990401432E0;-4,076799101E-1;1,090000000E2;OUT;
3,670337004E0;-2,078872494E0;-1,216437949E0;1,100000000E2;OUT;
3,703703704E0;3,474016215E-1;-1,944320183E0;1,110000000E2;OUT;
3,737070404E0;1,156159660E0;-2,106071791E0;1,120000000E2;OUT;
3,770437104E0;2,692799933E0;-4,885557139E-1;1,130000000E2;OUT;
3,803803804E0;2,854551541E0;8,863329514E-1;1,140000000E2;OUT;
3,837170504E0;2,935427344E0;8,054571476E-1;1,150000000E2;OUT;
3,870537204E0;3,339806364E0;5,628297361E-1;1,160000000E2;OUT;
3,903903904E0;3,339806364E0;-3,300890862E-3;1,170000000E2;OUT;
3,937270604E0;6,413086910E0;1,533339382E0;1,180000000E2;OUT;
3,970637304E0;7,545348164E0;1,371587775E0;1,190000000E2;OUT;
4,004004004E0;8,758485221E0;1,937718401E0;1,200000000E2;OUT;
4,037370704E0;9,324615848E0;2,099470009E0;1,210000000E2;OUT;
4,070737404E0;8,758485221E0;2,261221617E0;1,220000000E2;OUT;
4,104104104E0;9,567243260E0;2,261221617E0;1,230000000E2;OUT;
4,137470804E0;9,486367456E0;2,018594205E0;1,240000000E2;OUT;
4,170837504E0;9,486367456E0;2,018594205E0;1,250000000E2;OUT;
4,204204204E0;9,162864241E0;1,856842598E0;1,260000000E2;OUT;
4,237570904E0;8,434982006E0;2,180345813E0;1,270000000E2;OUT;
4,270937604E0;8,434982006E0;2,180345813E0;1,280000000E2;OUT;
4,304304304E0;8,515857810E0;1,856842598E0;1,290000000E2;OUT;
4,337671004E0;9,648119064E0;2,180345813E0;1,300000000E2;OUT;
4,371037704E0;9,648119064E0;2,665600636E0;1,310000000E2;OUT;
4,404404404E0;9,567243260E0;2,989103851E0;1,320000000E2;OUT;
4,437771104E0;9,728994867E0;2,584724832E0;1,330000000E2;OUT;
4,471137804E0;9,890746475E0;2,503849028E0;1,340000000E2;OUT;
4,504504505E0;9,809870671E0;2,503849028E0;1,350000000E2;OUT;
4,537871205E0;9,971622279E0;2,342097421E0;1,360000000E2;OUT;
4,571237905E0;9,971622279E0;2,261221617E0;1,370000000E2;OUT;
4,604604605E0;9,971622279E0;2,180345813E0;1,380000000E2;OUT;
4,637971305E0;9,971622279E0;2,099470009E0;1,390000000E2;OUT;
4,671338005E0;9,971622279E0;2,099470009E0;1,400000000E2;OUT;
4,704704705E0;9,971622279E0;2,180345813E0;1,410000000E2;OUT;
4,738071405E0;9,971622279E0;2,180345813E0;1,420000000E2;OUT;
4,771438105E0;9,971622279E0;2,018594205E0;1,430000000E2;OUT;
4,804804805E0;9,971622279E0;2,018594205E0;1,440000000E2;OUT;
4,838171505E0;9,971622279E0;2,018594205E0;1,450000000E2;OUT;
4,871538205E0;9,809870671E0;2,342097421E0;1,460000000E2;OUT;
4,904904905E0;9,809870671E0;2,342097421E0;1,470000000E2;OUT;
4,938271605E0;9,809870671E0;2,342097421E0;1,480000000E2;OUT;
4,971638305E0;9,405491652E0;2,665600636E0;1,490000000E2;OUT;
5,005005005E0;7,140969144E0;2,099470009E0;1,500000000E2;OUT;
5,038371705E0;5,927832087E0;2,180345813E0;1,510000000E2;OUT;
5,071738405E0;5,199949852E0;2,342097421E0;1,520000000E2;OUT;
5,105105105E0;4,714695029E0;2,261221617E0;1,530000000E2;OUT;
5,138471805E0;4,148564402E0;2,665600636E0;1,540000000E2;OUT;
5,171838505E0;3,986812794E0;2,422973224E0;1,550000000E2;OUT;
5,205205205E0;4,148564402E0;2,018594205E0;1,560000000E2;OUT;
5,238571905E0;4,148564402E0;2,018594205E0;1,570000000E2;OUT;
5,271938605E0;4,067688598E0;2,018594205E0;1,580000000E2;OUT;
5,305305305E0;4,067688598E0;1,695090990E0;1,590000000E2;OUT;
5,338672005E0;4,067688598E0;1,533339382E0;1,600000000E2;OUT;
5,372038705E0;4,067688598E0;1,614215186E0;1,610000000E2;OUT;
5,405405405E0;3,905936991E0;1,533339382E0;1,620000000E2;OUT;
5,438772105E0;1,237035464E0;2,827352244E0;1,630000000E2;OUT;
5,472138805E0;2,665258176E-1;2,665600636E0;1,640000000E2;OUT;
5,505505506E0;3,474016215E-1;2,342097421E0;1,650000000E2;OUT;
5,538872206E0;-4,613564170E-1;1,937718401E0;1,660000000E2;OUT;
5,572238906E0;-3,804806131E-1;2,018594205E0;1,670000000E2;OUT;
5,605605606E0;-3,804806131E-1;2,342097421E0;1,680000000E2;OUT;
5,638972306E0;-3,804806131E-1;2,180345813E0;1,690000000E2;OUT;
5,672339006E0;-2,996048093E-1;1,856842598E0;1,700000000E2;OUT;
5,705705706E0;-3,804806131E-1;3,150855459E0;1,710000000E2;OUT;
5,739072406E0;-5,344372516E-1;2,862859540E0;1,720000000E2;OUT;
5,772439106E0;-4,579980738E-1;2,760940637E0;1,730000000E2;OUT;
5,805805806E0;-4,579980738E-1;2,735460911E0;1,740000000E2;OUT;
5,839172506E0;-3,815588960E-1;2,633542007E0;1,750000000E2;OUT;
5,872539206E0;-3,815588960E-1;2,633542007E0;1,760000000E2;OUT;
5,905905906E0;1,096265209E0;2,735460911E0;1,770000000E2;OUT;
5,939272606E0;1,656819179E0;3,346974333E0;1,780000000E2;OUT;
5,972639306E0;2,191893424E0;3,678210771E0;1,790000000E2;OUT;
6,006006006E0;2,548609587E0;3,754649948E0;1,800000000E2;OUT;
6,039372706E0;2,472170409E0;3,729170222E0;1,810000000E2;OUT;
