t;x;y;frame;Feeder;Comments
2,335669002E-1;1,991221411E1;2,032972607E0;7,000000000E0;OUT;
2,669336003E-1;1,866255801E1;1,770516362E0;8,000000000E0;C;
3,003003003E-1;1,809609860E1;1,544094686E0;9,000000000E0;C;
3,336670003E-1;1,809609860E1;1,544094686E0;1,000000000E1;C;
3,670337004E-1;1,809609860E1;1,544094686E0;1,100000000E1;C;
4,004004004E-1;1,809609860E1;1,544094686E0;1,200000000E1;C;
4,337671004E-1;1,815799367E1;1,541743732E0;1,300000000E1;C;
4,671338005E-1;1,840322298E1;1,470444849E0;1,400000000E1;C;
5,005005005E-1;1,840322298E1;1,470444849E0;1,500000000E1;C;
5,338672005E-1;1,871740022E1;1,582480210E0;1,600000000E1;C;
5,672339006E-1;1,871740022E1;1,582480210E0;1,700000000E1;C;
6,006006006E-1;1,871740022E1;1,582480210E0;1,800000000E1;C;
6,339673006E-1;1,871740022E1;1,582480210E0;1,900000000E1;C;
6,673340007E-1;1,871740022E1;1,582480210E0;2,000000000E1;C;
7,007007007E-1;1,871740022E1;1,582480210E0;2,100000000E1;C;
7,340674007E-1;1,871740022E1;1,582480210E0;2,200000000E1;C;
7,674341008E-1;1,865315420E1;1,522936098E0;2,300000000E1;C;
8,008008008E-1;1,858655722E1;1,401496920E0;2,400000000E1;C;
8,341675008E-1;1,858655722E1;1,401496920E0;2,500000000E1;C;
8,675342009E-1;1,858655722E1;1,401496920E0;2,600000000E1;C;
9,009009009E-1;1,858655722E1;1,401496920E0;2,700000000E1;C;
9,342676009E-1;1,858655722E1;1,401496920E0;2,800000000E1;C;
9,676343010E-1;1,858655722E1;1,401496920E0;2,900000000E1;C;
1,001001001E0;1,858655722E1;1,401496920E0;3,000000000E1;C;
1,034367701E0;1,858655722E1;1,401496920E0;3,100000000E1;C;
1,067734401E0;1,858655722E1;1,401496920E0;3,200000000E1;C;
1,101101101E0;1,858655722E1;1,401496920E0;3,300000000E1;C;
1,134467801E0;1,858655722E1;1,401496920E0;3,400000000E1;C;
1,167834501E0;1,858655722E1;1,401496920E0;3,500000000E1;C;
1,201201201E0;1,858655722E1;1,401496920E0;3,600000000E1;C;
1,234567901E0;1,877929528E1;1,580129255E0;3,700000000E1;C;
1,267934601E0;1,877929528E1;1,580129255E0;3,800000000E1;C;
1,301301301E0;1,877929528E1;1,580129255E0;3,900000000E1;C;
1,334668001E0;1,877929528E1;1,580129255E0;4,000000000E1;C;
1,368034701E0;1,852231120E1;1,341952808E0;4,100000000E1;C;
1,401401401E0;1,852231120E1;1,341952808E0;4,200000000E1;C;
1,434768101E0;1,852231120E1;1,341952808E0;4,300000000E1;C;
1,468134801E0;1,852231120E1;1,341952808E0;4,400000000E1;C;
1,501501502E0;1,852231120E1;1,341952808E0;4,500000000E1;C;
1,534868202E0;1,852231120E1;1,341952808E0;4,600000000E1;C;
1,568234902E0;1,852231120E1;1,341952808E0;4,700000000E1;C;
1,601601602E0;1,852231120E1;1,341952808E0;4,800000000E1;C;
1,634968302E0;1,852231120E1;1,341952808E0;4,900000000E1;C;
1,668335002E0;1,852231120E1;1,341952808E0;5,000000000E1;C;
1,701701702E0;1,852231120E1;1,341952808E0;5,100000000E1;C;
1,735068402E0;1,852231120E1;1,341952808E0;5,200000000E1;C;
1,768435102E0;1,852231120E1;1,341952808E0;5,300000000E1;C;
1,801801802E0;1,852231120E1;1,341952808E0;5,400000000E1;C;
1,835168502E0;1,852231120E1;1,341952808E0;5,500000000E1;C;
1,868535202E0;1,852231120E1;1,341952808E0;5,600000000E1;C;
1,901901902E0;1,852231120E1;1,341952808E0;5,700000000E1;C;
1,935268602E0;1,852231120E1;1,341952808E0;5,800000000E1;C;
1,968635302E0;1,852231120E1;1,341952808E0;5,900000000E1;C;
2,002002002E0;1,852231120E1;1,341952808E0;6,000000000E1;C;
2,035368702E0;1,852231120E1;1,341952808E0;6,100000000E1;C;
2,068735402E0;1,852231120E1;1,341952808E0;6,200000000E1;C;
2,102102102E0;1,852231120E1;1,341952808E0;6,300000000E1;C;
2,135468802E0;1,838911725E1;1,099074452E0;6,400000000E1;C;
2,168835502E0;1,838911725E1;1,099074452E0;6,500000000E1;C;
2,202202202E0;1,838911725E1;1,099074452E0;6,600000000E1;C;
2,235568902E0;1,838911725E1;1,099074452E0;6,700000000E1;C;
2,268935602E0;1,838911725E1;1,099074452E0;6,800000000E1;C;
2,302302302E0;1,845101232E1;1,096723498E0;6,900000000E1;C;
2,335669002E0;1,857950436E1;1,215811721E0;7,000000000E1;C;
2,369035702E0;1,864139943E1;1,213460767E0;7,100000000E1;C;
2,402402402E0;1,864139943E1;1,213460767E0;7,200000000E1;C;
2,435769102E0;1,864139943E1;1,213460767E0;7,300000000E1;C;
2,469135802E0;1,864139943E1;1,213460767E0;7,400000000E1;C;
2,502502503E0;1,816111488E1;-7,983875860E-3;7,500000000E1;OUT;
2,535869203E0;1,838206439E1;9,133892534E-1;7,600000000E1;OUT;
2,569235903E0;1,838206439E1;9,133892534E-1;7,700000000E1;OUT;
2,602602603E0;1,838206439E1;9,133892534E-1;7,800000000E1;OUT;
2,635969303E0;1,838206439E1;9,133892534E-1;7,900000000E1;OUT;
2,669336003E0;1,838206439E1;9,133892534E-1;8,000000000E1;OUT;
2,702702703E0;1,838206439E1;9,133892534E-1;8,100000000E1;OUT;
2,736069403E0;1,838206439E1;9,133892534E-1;8,200000000E1;OUT;
2,769436103E0;1,838206439E1;9,133892534E-1;8,300000000E1;OUT;
2,802802803E0;1,838206439E1;9,133892534E-1;8,400000000E1;OUT;
2,836169503E0;1,838206439E1;9,133892534E-1;8,500000000E1;OUT;
2,869536203E0;1,838206439E1;9,133892534E-1;8,600000000E1;OUT;
2,902902903E0;2,173696318E1;4,381053467E0;8,700000000E1;OUT;
2,936269603E0;2,364553616E1;5,672216294E0;8,800000000E1;OUT;
2,969636303E0;2,397617007E1;6,217517118E0;8,900000000E1;OUT;
3,003003003E0;2,397146817E1;6,093726986E0;9,000000000E1;OUT;
3,036369703E0;2,396911721E1;6,031831920E0;9,100000000E1;OUT;
3,069736403E0;2,415950432E1;6,148569189E0;9,200000000E1;OUT;
3,103103103E0;2,434754047E1;6,203411392E0;9,300000000E1;OUT;
3,136469803E0;2,454027853E1;6,382043728E0;9,400000000E1;OUT;
3,169836503E0;2,454027853E1;6,382043728E0;9,500000000E1;OUT;
3,203203203E0;2,454027853E1;6,382043728E0;9,600000000E1;OUT;
3,236569903E0;2,449877180E1;8,553072951E0;9,700000000E1;OUT;
3,269936603E0;2,475105397E1;8,667459267E0;9,800000000E1;OUT;
3,303303303E0;2,496024871E1;9,279357065E0;9,900000000E1;OUT;
3,336670003E0;2,496259967E1;9,341252131E0;1,000000000E2;OUT;
3,370036703E0;2,502684569E1;9,400796243E0;1,010000000E2;OUT;
3,403403403E0;2,502684569E1;9,400796243E0;1,020000000E2;OUT;
3,436770103E0;2,502684569E1;9,400796243E0;1,030000000E2;OUT;
3,470136803E0;2,502684569E1;9,400796243E0;1,040000000E2;OUT;
3,503503504E0;2,502684569E1;9,400796243E0;1,050000000E2;OUT;
3,536870204E0;2,502214378E1;9,277006111E0;1,060000000E2;OUT;
3,570236904E0;2,502214378E1;9,277006111E0;1,070000000E2;OUT;
3,603603604E0;2,502214378E1;9,277006111E0;1,080000000E2;OUT;
3,636970304E0;2,502214378E1;9,277006111E0;1,090000000E2;OUT;
3,670337004E0;2,502214378E1;9,277006111E0;1,100000000E2;OUT;
3,703703704E0;2,495789776E1;9,217461999E0;1,110000000E2;OUT;
3,737070404E0;2,495789776E1;9,217461999E0;1,120000000E2;OUT;
3,770437104E0;2,495789776E1;9,217461999E0;1,130000000E2;OUT;
3,803803804E0;2,495789776E1;9,217461999E0;1,140000000E2;OUT;
3,837170504E0;2,495789776E1;9,217461999E0;1,150000000E2;OUT;
3,870537204E0;2,501979283E1;9,215111045E0;1,160000000E2;OUT;
3,903903904E0;2,306420076E1;6,686046895E0;1,170000000E2;OUT;
3,937270604E0;2,259332003E1;5,712182517E0;1,180000000E2;OUT;
3,970637304E0;2,252672306E1;5,590743339E0;1,190000000E2;OUT;
4,004004004E0;2,225798420E1;5,043091561E0;1,200000000E2;OUT;
4,037370704E0;2,212949216E1;4,924003337E0;1,210000000E2;OUT;
4,070737404E0;2,212949216E1;4,924003337E0;1,220000000E2;OUT;
4,104104104E0;2,212949216E1;4,924003337E0;1,230000000E2;OUT;
4,137470804E0;2,212949216E1;4,924003337E0;1,240000000E2;OUT;
4,170837504E0;2,009242714E1;3,513752286E0;1,250000000E2;OUT;
4,204204204E0;2,262935460E1;5,028985835E0;1,260000000E2;OUT;
4,237570904E0;2,256510858E1;4,969441723E0;1,270000000E2;OUT;
4,270937604E0;2,256510858E1;4,969441723E0;1,280000000E2;OUT;
4,304304304E0;2,249851160E1;4,848002545E0;1,290000000E2;OUT;
4,337671004E0;2,249851160E1;4,848002545E0;1,300000000E2;OUT;
4,371037704E0;2,249851160E1;4,848002545E0;1,310000000E2;OUT;
4,404404404E0;2,249851160E1;4,848002545E0;1,320000000E2;OUT;
4,437771104E0;2,205349137E1;4,554983894E0;1,330000000E2;OUT;
4,471137804E0;2,205349137E1;4,554983894E0;1,340000000E2;OUT;
4,504504505E0;2,205349137E1;4,554983894E0;1,350000000E2;OUT;
4,537871205E0;2,205349137E1;4,554983894E0;1,360000000E2;OUT;
4,571237905E0;2,205349137E1;4,554983894E0;1,370000000E2;OUT;
4,604604605E0;1,878087598E1;3,253646995E0;1,380000000E2;OUT;
4,637971305E0;1,827396068E1;2,962979299E0;1,390000000E2;OUT;
4,671338005E0;1,782658949E1;2,608065582E0;1,400000000E2;OUT;
4,704704705E0;1,724602436E1;2,010273509E0;1,410000000E2;OUT;
4,738071405E0;1,729851560E1;1,760342290E0;1,420000000E2;C;
4,771438105E0;1,735570876E1;1,634201204E0;1,430000000E2;C;
4,804804805E0;1,735570876E1;1,634201204E0;1,440000000E2;C;
4,838171505E0;1,735570876E1;1,634201204E0;1,450000000E2;C;
4,871538205E0;1,735335781E1;1,572306138E0;1,460000000E2;C;
