t;x;y;frame;Feeder;Comments
3,436770103E0;-2,013918365E1;-1,415096271E0;1,030000000E2;A;
3,470136803E0;-2,013918365E1;-1,415096271E0;1,040000000E2;A;
3,503503504E0;-2,013918365E1;-1,415096271E0;1,050000000E2;A;
3,536870204E0;-2,013918365E1;-1,415096271E0;1,060000000E2;A;
3,570236904E0;-2,013918365E1;-1,415096271E0;1,070000000E2;A;
3,603603604E0;-2,013918365E1;-1,415096271E0;1,080000000E2;A;
3,636970304E0;-1,955820493E1;-2,839071747E-1;1,090000000E2;A;
3,670337004E0;-1,955820493E1;-2,839071747E-1;1,100000000E2;A;
3,703703704E0;-1,955820493E1;-2,839071747E-1;1,110000000E2;A;
3,737070404E0;-1,955820493E1;-2,839071747E-1;1,120000000E2;A;
3,770437104E0;-1,955820493E1;-2,839071747E-1;1,130000000E2;A;
3,803803804E0;-1,955820493E1;-2,839071747E-1;1,140000000E2;A;
3,837170504E0;-1,962369623E1;-2,770994177E-1;1,150000000E2;A;
3,870537204E0;-1,954458941E1;-1,529245751E-1;1,160000000E2;A;
3,903903904E0;-1,953778165E1;-8,743327537E-2;1,170000000E2;A;
3,937270604E0;-1,953778165E1;-8,743327537E-2;1,180000000E2;A;
3,970637304E0;-1,953778165E1;-8,743327537E-2;1,190000000E2;A;
4,004004004E0;-1,953778165E1;-8,743327537E-2;1,200000000E2;A;
4,037370704E0;-1,953778165E1;-8,743327537E-2;1,210000000E2;A;
4,070737404E0;-1,960327295E1;-8,062551836E-2;1,220000000E2;A;
4,104104104E0;-1,960327295E1;-8,062551836E-2;1,230000000E2;A;
4,137470804E0;-1,966454277E1;-6,700472162E-1;1,240000000E2;A;
4,170837504E0;-1,966454277E1;-6,700472162E-1;1,250000000E2;A;
4,204204204E0;-1,966454277E1;-6,700472162E-1;1,260000000E2;A;
4,237570904E0;-1,966454277E1;-6,700472162E-1;1,270000000E2;A;
4,270937604E0;-1,966454277E1;-6,700472162E-1;1,280000000E2;A;
4,304304304E0;-1,966454277E1;-6,700472162E-1;1,290000000E2;A;
4,337671004E0;-1,966454277E1;-6,700472162E-1;1,300000000E2;A;
4,371037704E0;-1,966454277E1;-6,700472162E-1;1,310000000E2;A;
4,404404404E0;-1,966454277E1;-6,700472162E-1;1,320000000E2;A;
4,437771104E0;-1,959905147E1;-6,768549732E-1;1,330000000E2;A;
4,504504505E0;-1,959905147E1;-6,768549732E-1;1,350000000E2;A;
4,537871205E0;-1,958543595E1;-5,458723737E-1;1,360000000E2;A;
4,571237905E0;-1,958543595E1;-5,458723737E-1;1,370000000E2;A;
4,604604605E0;-1,958543595E1;-5,458723737E-1;1,380000000E2;A;
4,637971305E0;-1,954036793E1;-7,491540300E-1;1,390000000E2;A;
4,671338005E0;-1,954717568E1;-8,146453298E-1;1,400000000E2;A;
4,704704705E0;-1,954717568E1;-8,146453298E-1;1,410000000E2;A;
4,738071405E0;-1,954717568E1;-8,146453298E-1;1,420000000E2;A;
4,771438105E0;-1,957862820E1;-4,803810740E-1;1,430000000E2;A;
4,804804805E0;-1,957862820E1;-4,803810740E-1;1,440000000E2;A;
4,838171505E0;-1,957862820E1;-4,803810740E-1;1,450000000E2;A;
4,871538205E0;-2,268395031E1;-4,223816937E-1;1,460000000E2;OUT;
4,904904905E0;-2,440197484E1;8,815875985E-1;1,470000000E2;OUT;
4,938271605E0;-2,637352159E1;1,020329009E0;1,480000000E2;OUT;
4,971638305E0;-2,639135859E1;1,485575864E0;1,490000000E2;OUT;
5,005005005E0;-2,701904056E1;1,815618633E0;1,500000000E2;OUT;
5,038371705E0;-2,701904056E1;1,815618633E0;1,510000000E2;OUT;
5,071738405E0;-2,802183333E1;1,721261089E0;1,520000000E2;OUT;
5,105105105E0;-2,802183333E1;1,721261089E0;1,530000000E2;OUT;
5,138471805E0;-2,802183333E1;1,721261089E0;1,540000000E2;OUT;
5,171838505E0;-2,802183333E1;1,721261089E0;1,550000000E2;OUT;
5,205205205E0;-2,739156509E1;2,052939075E0;1,560000000E2;OUT;
5,238571905E0;-2,654698595E1;1,898946934E0;1,570000000E2;OUT;
5,271938605E0;-2,646107138E1;2,088613076E0;1,580000000E2;OUT;
5,305305305E0;-2,271540283E1;-8,811743785E-2;1,590000000E2;OUT;
5,338672005E0;-2,073282683E1;-7,575970034E-1;1,600000000E2;OUT;
5,372038705E0;-2,028963847E1;3,217163075E-1;1,610000000E2;OUT;
5,405405405E0;-2,028963847E1;3,217163075E-1;1,620000000E2;OUT;
5,438772105E0;-2,028963847E1;3,217163075E-1;1,630000000E2;OUT;
5,472138805E0;-2,028963847E1;3,217163075E-1;1,640000000E2;OUT;
5,505505506E0;-2,064010451E1;-5,024395614E-1;1,650000000E2;OUT;
5,538872206E0;-2,064010451E1;-5,024395614E-1;1,660000000E2;OUT;
5,572238906E0;-2,061287348E1;-2,404743623E-1;1,670000000E2;OUT;
5,605605606E0;-2,016124214E1;-3,536199611E-1;1,680000000E2;OUT;
5,638972306E0;-2,016124214E1;-3,536199611E-1;1,690000000E2;OUT;
5,672339006E0;-1,942300084E1;-8,937521436E-1;1,700000000E2;A;
5,705705706E0;-1,943403008E1;-3,630139884E-1;1,710000000E2;A;
5,739072406E0;-1,943403008E1;-3,630139884E-1;1,720000000E2;A;
5,772439106E0;-1,963050398E1;-3,425907174E-1;1,730000000E2;A;
5,805805806E0;-1,969599528E1;-3,357829604E-1;1,740000000E2;A;
5,839172506E0;-2,012978962E1;-6,878842170E-1;1,750000000E2;A;
5,872539206E0;-2,012978962E1;-6,878842170E-1;1,760000000E2;A;
5,905905906E0;-2,012978962E1;-6,878842170E-1;1,770000000E2;A;
5,939272606E0;-2,026077222E1;-6,742687029E-1;1,780000000E2;A;
5,972639306E0;-1,991970021E1;-5,773248884E-1;1,790000000E2;A;
6,006006006E0;-1,991970021E1;-5,773248884E-1;1,800000000E2;A;
6,039372706E0;-1,984740115E1;-5,186413457E-1;1,810000000E2;A;
6,072739406E0;-1,978871761E1;-5,909404025E-1;1,820000000E2;A;
6,106106106E0;-1,979130388E1;-1,252661157E0;1,830000000E2;A;
6,139472806E0;-1,973003407E1;-6,632394592E-1;1,840000000E2;A;
6,172839506E0;-1,973003407E1;-6,632394592E-1;1,850000000E2;A;
6,206206206E0;-2,089784822E1;-1,071437988E0;1,860000000E2;A;
6,239572906E0;-2,087742495E1;-8,749640889E-1;1,870000000E2;A;
6,272939606E0;-2,087742495E1;-8,749640889E-1;1,880000000E2;A;
6,306306306E0;-2,087742495E1;-8,749640889E-1;1,890000000E2;A;
6,339673006E0;-2,045724612E1;-6,538454319E-1;1,900000000E2;A;
6,373039706E0;-2,045724612E1;-6,538454319E-1;1,910000000E2;A;
6,406406406E0;-2,007369235E1;-1,421904028E0;1,920000000E2;A;
6,439773106E0;-2,007369235E1;-1,421904028E0;1,930000000E2;A;
6,473139806E0;-2,011876038E1;-1,218622372E0;1,940000000E2;A;
6,506506507E0;-2,011876038E1;-1,218622372E0;1,950000000E2;A;
6,539873207E0;-2,017744392E1;-1,146323315E0;1,960000000E2;A;
6,573239907E0;-2,017744392E1;-1,146323315E0;1,970000000E2;A;
6,606606607E0;-1,976829434E1;-3,944665032E-1;1,980000000E2;A;
6,639973307E0;-1,978871761E1;-5,909404025E-1;1,990000000E2;A;
6,673340007E0;-1,976829434E1;-3,944665032E-1;2,000000000E2;A;
6,706706707E0;-1,969599528E1;-3,357829604E-1;2,010000000E2;A;
6,740073407E0;-1,971641855E1;-5,322568597E-1;2,020000000E2;A;
6,773440107E0;-1,973003407E1;-6,632394592E-1;2,030000000E2;A;
6,806806807E0;-1,971900482E1;-1,193977614E0;2,040000000E2;A;
6,840173507E0;-1,967815828E1;-8,010298158E-1;2,050000000E2;A;
6,873540207E0;-1,967815828E1;-8,010298158E-1;2,060000000E2;A;
6,906906907E0;-1,959224371E1;-6,113636735E-1;2,070000000E2;A;
6,940273607E0;-1,959224371E1;-6,113636735E-1;2,080000000E2;A;
6,973640307E0;-1,957182044E1;-4,148897742E-1;2,090000000E2;A;
7,007007007E0;-1,957182044E1;-4,148897742E-1;2,100000000E2;A;
7,040373707E0;-1,957182044E1;-4,148897742E-1;2,110000000E2;A;
7,073740407E0;-1,957182044E1;-4,148897742E-1;2,120000000E2;A;
7,107107107E0;-1,981594864E1;-8,529056015E-1;2,130000000E2;A;
7,140473807E0;-1,988143994E1;-8,460978445E-1;2,140000000E2;A;
7,173840507E0;-1,988143994E1;-8,460978445E-1;2,150000000E2;A;
7,207207207E0;-1,988143994E1;-8,460978445E-1;2,160000000E2;A;
7,240573907E0;-2,345105786E1;1,113735499E0;2,170000000E2;OUT;
7,273940607E0;-2,345105786E1;1,113735499E0;2,180000000E2;OUT;
7,307307307E0;-2,332007526E1;1,100119985E0;2,190000000E2;OUT;
7,340674007E0;-2,627140523E1;2,002698505E0;2,200000000E2;OUT;
7,374040707E0;-2,748170114E1;2,459502387E0;2,210000000E2;OUT;
7,407407407E0;-2,747489339E1;2,524993687E0;2,220000000E2;OUT;
7,440774107E0;-2,793333248E1;2,572647986E0;2,230000000E2;OUT;
7,474140807E0;-2,793333248E1;2,572647986E0;2,240000000E2;OUT;
7,507507508E0;-2,793333248E1;2,572647986E0;2,250000000E2;OUT;
7,540874208E0;-2,793333248E1;2,572647986E0;2,260000000E2;OUT;
7,574240908E0;-2,712279213E1;2,091199347E0;2,270000000E2;OUT;
7,607607608E0;-2,654017819E1;1,964438234E0;2,280000000E2;OUT;
7,640974308E0;-2,600263228E1;2,040958777E0;2,290000000E2;OUT;
7,674341008E0;-2,600263228E1;2,040958777E0;2,300000000E2;OUT;
7,707707708E0;-2,543363385E1;1,783215065E0;2,310000000E2;OUT;
7,741074408E0;-2,426418448E1;9,334633843E-1;2,320000000E2;OUT;
7,774441108E0;-2,344002861E1;5,829973441E-1;2,330000000E2;OUT;
7,807807808E0;-2,268136404E1;2,393390610E-1;2,340000000E2;OUT;
7,841174508E0;-2,261587274E1;2,325313040E-1;2,350000000E2;OUT;
7,874541208E0;-2,255038144E1;2,257235470E-1;2,360000000E2;OUT;
7,907907908E0;-2,113680388E1;-1,860123063E-1;2,370000000E2;OUT;
7,941274608E0;-1,984481488E1;1,430794090E-1;2,380000000E2;OUT;
7,974641308E0;-1,991030618E1;1,498871660E-1;2,390000000E2;OUT;
8,008008008E0;-2,041639958E1;-2,608976333E-1;2,400000000E2;A;
8,041374708E0;-1,999622075E1;-3,977897632E-2;2,410000000E2;A;
8,074741408E0;-1,993072945E1;-4,658673333E-2;2,420000000E2;A;
8,108108108E0;-1,986101667E1;-6,496239452E-1;2,430000000E2;A;
8,141474808E0;-1,993331572E1;-7,083074880E-1;2,440000000E2;A;
8,174841508E0;-1,981594864E1;-8,529056015E-1;2,450000000E2;A;
8,208208208E0;-1,980233312E1;-7,219230020E-1;2,460000000E2;A;
8,241574908E0;-1,980233312E1;-7,219230020E-1;2,470000000E2;A;
8,274941608E0;-1,997157600E1;-4,395345319E-1;2,480000000E2;A;
8,308308308E0;-1,984059340E1;-4,531500459E-1;2,490000000E2;A;
8,341675008E0;-1,984059340E1;-4,531500459E-1;2,500000000E2;A;
