t;x;y;frame;Feeder;Comments
2,068735402E0;1,774937295E1;1,039504170E0;6,200000000E1;C;
2,102102102E0;1,774937295E1;1,039504170E0;6,300000000E1;C;
2,135468802E0;1,774937295E1;1,039504170E0;6,400000000E1;C;
2,168835502E0;1,774937295E1;1,039504170E0;6,500000000E1;C;
2,202202202E0;1,774937295E1;1,039504170E0;6,600000000E1;C;
2,235568902E0;1,774937295E1;1,039504170E0;6,700000000E1;C;
2,268935602E0;1,774937295E1;1,039504170E0;6,800000000E1;C;
2,302302302E0;1,774937295E1;1,039504170E0;6,900000000E1;C;
2,335669002E0;1,774937295E1;1,039504170E0;7,000000000E1;C;
2,369035702E0;1,774937295E1;1,039504170E0;7,100000000E1;C;
2,402402402E0;1,774937295E1;1,039504170E0;7,200000000E1;C;
2,435769102E0;1,774937295E1;1,039504170E0;7,300000000E1;C;
2,469135802E0;1,774937295E1;1,039504170E0;7,400000000E1;C;
2,502502503E0;1,774937295E1;1,039504170E0;7,500000000E1;C;
2,535869203E0;1,774937295E1;1,039504170E0;7,600000000E1;C;
2,569235903E0;1,774937295E1;1,039504170E0;7,700000000E1;C;
2,602602603E0;1,774937295E1;1,039504170E0;7,800000000E1;C;
2,635969303E0;1,774937295E1;1,039504170E0;7,900000000E1;C;
2,669336003E0;1,774937295E1;1,039504170E0;8,000000000E1;C;
2,702702703E0;1,774937295E1;1,039504170E0;8,100000000E1;C;
2,736069403E0;1,774937295E1;1,039504170E0;8,200000000E1;C;
2,769436103E0;1,774937295E1;1,039504170E0;8,300000000E1;C;
2,802802803E0;1,774937295E1;1,039504170E0;8,400000000E1;C;
2,836169503E0;1,781299669E1;1,108921332E0;8,500000000E1;C;
2,869536203E0;1,781299669E1;1,108921332E0;8,600000000E1;C;
2,902902903E0;1,781009997E1;1,175441781E0;8,700000000E1;C;
2,936269603E0;1,781009997E1;1,175441781E0;8,800000000E1;C;
2,969636303E0;1,781009997E1;1,175441781E0;8,900000000E1;C;
3,003003003E0;1,781009997E1;1,175441781E0;9,000000000E1;C;
3,036369703E0;1,781009997E1;1,175441781E0;9,100000000E1;C;
3,069736403E0;1,781009997E1;1,175441781E0;9,200000000E1;C;
3,103103103E0;1,781009997E1;1,175441781E0;9,300000000E1;C;
3,136469803E0;1,781009997E1;1,175441781E0;9,400000000E1;C;
3,169836503E0;1,781009997E1;1,175441781E0;9,500000000E1;C;
3,203203203E0;1,781009997E1;1,175441781E0;9,600000000E1;C;
3,236569903E0;1,781009997E1;1,175441781E0;9,700000000E1;C;
3,269936603E0;1,781009997E1;1,175441781E0;9,800000000E1;C;
3,303303303E0;1,781009997E1;1,175441781E0;9,900000000E1;C;
3,336670003E0;1,781009997E1;1,175441781E0;1,000000000E2;C;
3,370036703E0;1,781009997E1;1,175441781E0;1,010000000E2;C;
3,403403403E0;1,781009997E1;1,175441781E0;1,020000000E2;C;
3,436770103E0;1,774068281E1;1,239065517E0;1,030000000E2;C;
3,470136803E0;1,760184849E1;1,366312988E0;1,040000000E2;C;
3,503503504E0;1,760184849E1;1,366312988E0;1,050000000E2;C;
3,536870204E0;1,760184849E1;1,366312988E0;1,060000000E2;C;
3,570236904E0;1,760184849E1;1,366312988E0;1,070000000E2;C;
3,603603604E0;1,760184849E1;1,366312988E0;1,080000000E2;C;
3,636970304E0;1,760184849E1;1,366312988E0;1,090000000E2;C;
3,670337004E0;1,576813910E1;2,152867570E0;1,100000000E2;OUT;
3,703703704E0;1,436810507E1;5,224291111E0;1,110000000E2;OUT;
3,737070404E0;1,319670346E1;6,106333272E0;1,120000000E2;OUT;
3,770437104E0;1,319670346E1;6,106333272E0;1,130000000E2;OUT;
3,803803804E0;1,319670346E1;6,106333272E0;1,140000000E2;OUT;
3,837170504E0;1,319670346E1;6,106333272E0;1,150000000E2;OUT;
3,870537204E0;1,319670346E1;6,106333272E0;1,160000000E2;OUT;
3,903903904E0;1,298845197E1;6,297204479E0;1,170000000E2;OUT;
3,937270604E0;1,298845197E1;6,297204479E0;1,180000000E2;OUT;
3,970637304E0;1,298845197E1;6,297204479E0;1,190000000E2;OUT;
4,004004004E0;1,298845197E1;6,297204479E0;1,200000000E2;OUT;
4,037370704E0;1,284961765E1;6,424451950E0;1,210000000E2;OUT;
4,070737404E0;1,284672094E1;6,490972399E0;1,220000000E2;OUT;
4,104104104E0;1,284672094E1;6,490972399E0;1,230000000E2;OUT;
4,137470804E0;1,284672094E1;6,490972399E0;1,240000000E2;OUT;
4,170837504E0;1,284672094E1;6,490972399E0;1,250000000E2;OUT;
4,204204204E0;1,284672094E1;6,490972399E0;1,260000000E2;OUT;
4,237570904E0;1,284672094E1;6,490972399E0;1,270000000E2;OUT;
4,270937604E0;1,284672094E1;6,490972399E0;1,280000000E2;OUT;
4,304304304E0;1,284672094E1;6,490972399E0;1,290000000E2;OUT;
4,337671004E0;1,278020049E1;6,488075686E0;1,300000000E2;OUT;
4,371037704E0;1,278020049E1;6,488075686E0;1,310000000E2;OUT;
4,404404404E0;1,278020049E1;6,488075686E0;1,320000000E2;OUT;
4,437771104E0;1,278020049E1;6,488075686E0;1,330000000E2;OUT;
