t;x;y;frame;Feeder;Commets
1,167834501E0;-8,738674017E0;9,541389321E-1;3,500000000E1;A;
1,201201201E0;-8,693897898E0;9,541389321E-1;3,600000000E1;A;
1,234567901E0;-8,693897898E0;9,541389321E-1;3,700000000E1;A;
1,267934601E0;-8,708823271E0;9,541389321E-1;3,800000000E1;A;
1,301301301E0;-8,708823271E0;9,093628127E-1;3,900000000E1;A;
1,334668001E0;-8,708823271E0;9,093628127E-1;4,000000000E1;A;
1,368034701E0;-8,649121778E0;9,093628127E-1;4,100000000E1;A;
1,401401401E0;-8,693897898E0;8,496613201E-1;4,200000000E1;A;
1,434768101E0;-8,783450136E0;8,645866933E-1;4,300000000E1;A;
1,468134801E0;-8,708823271E0;9,093628127E-1;4,400000000E1;A;
1,501501502E0;-8,753599390E0;1,013840425E0;4,500000000E1;A;
1,534868202E0;-8,693897898E0;1,058616544E0;4,600000000E1;A;
1,568234902E0;-8,604345659E0;1,133243410E0;4,700000000E1;A;
1,601601602E0;-8,470017301E0;1,103392663E0;4,800000000E1;A;
1,634968302E0;-8,514793420E0;1,103392663E0;4,900000000E1;A;
1,668335002E0;-8,455091927E0;1,163094156E0;5,000000000E1;A;
1,701701702E0;-8,081957599E0;1,192944902E0;5,100000000E1;A;
1,735068402E0;-7,962554614E0;1,133243410E0;5,200000000E1;A;
1,768435102E0;-7,962554614E0;1,133243410E0;5,300000000E1;A;
1,801801802E0;-7,858077002E0;1,118318037E0;5,400000000E1;A;
1,835168502E0;-7,843151629E0;1,058616544E0;5,500000000E1;A;
1,868535202E0;-7,843151629E0;1,043691171E0;5,600000000E1;A;
1,901901902E0;-7,932703868E0;1,043691171E0;5,700000000E1;A;
1,935268602E0;-7,887927748E0;1,028765798E0;5,800000000E1;A;
1,968635302E0;-7,887927748E0;1,043691171E0;5,900000000E1;A;
2,002002002E0;-7,887927748E0;1,103392663E0;6,000000000E1;A;
2,035368702E0;-7,932703868E0;1,118318037E0;6,100000000E1;A;
2,068735402E0;-7,947629241E0;1,058616544E0;6,200000000E1;A;
2,102102102E0;-7,992405360E0;1,058616544E0;6,300000000E1;A;
2,135468802E0;-8,022256107E0;1,088467290E0;6,400000000E1;A;
2,168835502E0;-8,037181480E0;1,073541917E0;6,500000000E1;A;
2,202202202E0;-8,067032226E0;1,088467290E0;6,600000000E1;A;
2,235568902E0;-8,096882972E0;1,207870275E0;6,700000000E1;A;
2,268935602E0;-8,096882972E0;1,133243410E0;6,800000000E1;A;
2,302302302E0;-8,096882972E0;1,133243410E0;6,900000000E1;A;
2,335669002E0;-8,171509838E0;1,088467290E0;7,000000000E1;A;
2,369035702E0;-8,022256107E0;1,043691171E0;7,100000000E1;A;
2,402402402E0;-8,022256107E0;1,073541917E0;7,200000000E1;A;
2,435769102E0;-8,007330733E0;1,088467290E0;7,300000000E1;A;
2,469135802E0;-7,992405360E0;1,133243410E0;7,400000000E1;A;
2,502502503E0;-8,022256107E0;1,133243410E0;7,500000000E1;A;
2,535869203E0;-8,022256107E0;1,133243410E0;7,600000000E1;A;
2,569235903E0;-8,067032226E0;1,028765798E0;7,700000000E1;A;
2,602602603E0;-8,067032226E0;1,028765798E0;7,800000000E1;A;
2,635969303E0;-8,052106853E0;1,058616544E0;7,900000000E1;A;
2,669336003E0;-8,067032226E0;1,118318037E0;8,000000000E1;A;
2,702702703E0;-8,067032226E0;1,118318037E0;8,100000000E1;A;
2,736069403E0;-8,067032226E0;1,103392663E0;8,200000000E1;A;
2,769436103E0;-8,007330733E0;1,073541917E0;8,300000000E1;A;
2,802802803E0;-7,992405360E0;1,073541917E0;8,400000000E1;A;
2,836169503E0;-8,037181480E0;1,028765798E0;8,500000000E1;A;
2,869536203E0;-8,067032226E0;1,028765798E0;8,600000000E1;A;
2,902902903E0;-8,067032226E0;1,028765798E0;8,700000000E1;A;
2,936269603E0;-8,067032226E0;1,028765798E0;8,800000000E1;A;
2,969636303E0;-8,022256107E0;1,073541917E0;8,900000000E1;A;
3,003003003E0;-8,007330733E0;1,043691171E0;9,000000000E1;A;
3,036369703E0;-8,007330733E0;1,043691171E0;9,100000000E1;A;
3,069736403E0;-8,052106853E0;1,058616544E0;9,200000000E1;A;
3,103103103E0;-7,977479987E0;1,073541917E0;9,300000000E1;A;
3,136469803E0;-7,992405360E0;1,073541917E0;9,400000000E1;A;
3,169836503E0;-7,992405360E0;1,043691171E0;9,500000000E1;A;
3,203203203E0;-7,917778495E0;9,989150515E-1;9,600000000E1;A;
3,236569903E0;-7,887927748E0;9,690643052E-1;9,700000000E1;A;
3,269936603E0;-7,962554614E0;1,073541917E0;9,800000000E1;A;
3,303303303E0;-7,992405360E0;1,058616544E0;9,900000000E1;A;
3,336670003E0;-7,977479987E0;1,148168783E0;1,000000000E2;A;
3,370036703E0;-7,917778495E0;1,118318037E0;1,010000000E2;A;
3,403403403E0;-7,828226256E0;1,103392663E0;1,020000000E2;A;
3,436770103E0;-7,798375509E0;1,103392663E0;1,030000000E2;A;
3,470136803E0;-7,753599390E0;9,839896783E-1;1,040000000E2;A;
3,503503504E0;-7,753599390E0;9,839896783E-1;1,050000000E2;A;
3,536870204E0;-7,544644166E0;9,541389321E-1;1,060000000E2;A;
3,570236904E0;-7,246136704E0;9,989150515E-1;1,070000000E2;A;
3,603603604E0;-7,081957599E0;1,148168783E0;1,080000000E2;A;
3,636970304E0;-6,992405360E0;1,178019529E0;1,090000000E2;A;
3,670337004E0;-6,932703868E0;1,148168783E0;1,100000000E2;A;
3,703703704E0;-6,917778495E0;1,148168783E0;1,110000000E2;A;
3,737070404E0;-6,962554614E0;1,148168783E0;1,120000000E2;A;
3,770437104E0;-7,052106853E0;1,148168783E0;1,130000000E2;A;
3,803803804E0;-6,992405360E0;1,028765798E0;1,140000000E2;A;
3,837170504E0;-7,052106853E0;1,013840425E0;1,150000000E2;A;
3,870537204E0;-7,067032226E0;1,013840425E0;1,160000000E2;A;
3,903903904E0;-7,081957599E0;1,043691171E0;1,170000000E2;A;
3,937270604E0;-7,081957599E0;1,103392663E0;1,180000000E2;A;
3,970637304E0;-7,186435211E0;1,073541917E0;1,190000000E2;A;
4,004004004E0;-7,201360584E0;1,013840425E0;1,200000000E2;A;
4,037370704E0;-7,201360584E0;1,013840425E0;1,210000000E2;A;
4,070737404E0;-7,201360584E0;9,541389321E-1;1,220000000E2;A;
4,104104104E0;-7,201360584E0;9,242881858E-1;1,230000000E2;A;
4,137470804E0;-7,126733718E0;9,392135589E-1;1,240000000E2;A;
4,170837504E0;-7,052106853E0;9,093628127E-1;1,250000000E2;A;
4,204204204E0;-7,052106853E0;9,392135589E-1;1,260000000E2;A;
4,237570904E0;-7,111808345E0;1,013840425E0;1,270000000E2;A;
4,270937604E0;-7,096882972E0;1,088467290E0;1,280000000E2;A;
4,304304304E0;-7,096882972E0;1,088467290E0;1,290000000E2;A;
4,337671004E0;-7,111808345E0;1,178019529E0;1,300000000E2;A;
4,371037704E0;-7,156584465E0;1,312347887E0;1,310000000E2;A;
4,404404404E0;-7,186435211E0;1,327273260E0;1,320000000E2;A;
4,437771104E0;-7,186435211E0;1,327273260E0;1,330000000E2;A;
4,471137804E0;-7,186435211E0;1,297422514E0;1,340000000E2;A;
4,504504505E0;-7,186435211E0;1,237721022E0;1,350000000E2;A;
4,537871205E0;-7,186435211E0;1,207870275E0;1,360000000E2;A;
4,571237905E0;-7,201360584E0;1,163094156E0;1,370000000E2;A;
4,604604605E0;-7,186435211E0;1,133243410E0;1,380000000E2;A;
4,637971305E0;-7,156584465E0;1,163094156E0;1,390000000E2;A;
4,671338005E0;-7,081957599E0;1,088467290E0;1,400000000E2;A;
4,704704705E0;-7,067032226E0;1,043691171E0;1,410000000E2;A;
4,738071405E0;-7,081957599E0;1,148168783E0;1,420000000E2;A;
4,771438105E0;-7,126733718E0;1,178019529E0;1,430000000E2;A;
4,804804805E0;-7,081957599E0;1,312347887E0;1,440000000E2;A;
4,838171505E0;-7,320763569E0;1,357124007E0;1,450000000E2;A;
4,871538205E0;-7,320763569E0;1,357124007E0;1,460000000E2;A;
4,904904905E0;-7,305838196E0;1,327273260E0;1,470000000E2;A;
4,938271605E0;-7,275987450E0;1,357124007E0;1,480000000E2;A;
4,971638305E0;-6,440166554E0;1,521303111E0;1,490000000E2;A;
