t;x;y;frame;Feeder;Commets
9,009009009E-1;-9,480072889E0;8,695849362E-1;2,700000000E1;A;
9,342676009E-1;-9,391925491E0;7,814375380E-1;2,800000000E1;A;
9,676343010E-1;-9,421307957E0;8,255112371E-1;2,900000000E1;A;
1,001001001E0;-9,421307957E0;8,402024701E-1;3,000000000E1;A;
1,034367701E0;-9,509455355E0;9,136586354E-1;3,100000000E1;A;
1,067734401E0;-9,582911521E0;9,430411014E-1;3,200000000E1;A;
1,101101101E0;-9,612293987E0;9,724235675E-1;3,300000000E1;A;
1,134467801E0;-9,612293987E0;1,045879733E0;3,400000000E1;A;
1,167834501E0;-9,509455355E0;9,430411014E-1;3,500000000E1;A;
1,201201201E0;-9,524146588E0;9,283498684E-1;3,600000000E1;A;
1,234567901E0;-9,626985220E0;1,163409597E0;3,700000000E1;A;
1,267934601E0;-9,582911521E0;1,001806034E0;3,800000000E1;A;
1,301301301E0;-9,597602754E0;9,871148006E-1;3,900000000E1;A;
1,334668001E0;-9,612293987E0;9,283498684E-1;4,000000000E1;A;
1,368034701E0;-9,656367686E0;9,871148006E-1;4,100000000E1;A;
1,401401401E0;-9,641676453E0;9,430411014E-1;4,200000000E1;A;
1,434768101E0;-9,700441385E0;1,001806034E0;4,300000000E1;A;
1,468134801E0;-9,773897550E0;1,134027131E0;4,400000000E1;A;
1,501501502E0;-9,744515084E0;1,148718364E0;4,500000000E1;A;
1,534868202E0;-9,744515084E0;1,134027131E0;4,600000000E1;A;
1,568234902E0;-9,612293987E0;1,222174529E0;4,700000000E1;A;
1,601601602E0;-9,597602754E0;1,207483296E0;4,800000000E1;A;
1,634968302E0;-9,656367686E0;1,104644665E0;4,900000000E1;A;
1,668335002E0;-9,759206317E0;1,016497267E0;5,000000000E1;A;
1,701701702E0;-9,744515084E0;1,031188500E0;5,100000000E1;A;
1,735068402E0;-9,759206317E0;1,148718364E0;5,200000000E1;A;
1,768435102E0;-9,656367686E0;1,104644665E0;5,300000000E1;A;
1,801801802E0;-9,671058919E0;1,075262199E0;5,400000000E1;A;
1,835168502E0;-9,744515084E0;1,060570966E0;5,500000000E1;A;
1,868535202E0;-9,759206317E0;1,031188500E0;5,600000000E1;A;
1,901901902E0;-9,788588783E0;9,724235675E-1;5,700000000E1;A;
1,935268602E0;-9,832662482E0;1,001806034E0;5,800000000E1;A;
1,968635302E0;-9,773897550E0;9,430411014E-1;5,900000000E1;A;
2,002002002E0;-9,671058919E0;9,724235675E-1;6,000000000E1;A;
2,035368702E0;-9,685750152E0;1,001806034E0;6,100000000E1;A;
2,068735402E0;-9,744515084E0;1,089953432E0;6,200000000E1;A;
2,102102102E0;-9,671058919E0;1,089953432E0;6,300000000E1;A;
2,135468802E0;-9,671058919E0;1,060570966E0;6,400000000E1;A;
2,168835502E0;-9,685750152E0;1,060570966E0;6,500000000E1;A;
2,202202202E0;-9,671058919E0;1,045879733E0;6,600000000E1;A;
2,235568902E0;-9,641676453E0;1,045879733E0;6,700000000E1;A;
2,268935602E0;-9,671058919E0;9,577323345E-1;6,800000000E1;A;
2,302302302E0;-9,685750152E0;9,577323345E-1;6,900000000E1;A;
2,335669002E0;-9,685750152E0;9,577323345E-1;7,000000000E1;A;
2,369035702E0;-9,656367686E0;9,724235675E-1;7,100000000E1;A;
2,402402402E0;-9,597602754E0;1,045879733E0;7,200000000E1;A;
2,435769102E0;-9,656367686E0;1,089953432E0;7,300000000E1;A;
2,469135802E0;-9,656367686E0;1,192792063E0;7,400000000E1;A;
2,502502503E0;-9,626985220E0;1,178100830E0;7,500000000E1;A;
2,535869203E0;-9,626985220E0;1,266248228E0;7,600000000E1;A;
2,569235903E0;-9,671058919E0;1,178100830E0;7,700000000E1;A;
2,602602603E0;-9,729823851E0;1,295630694E0;7,800000000E1;A;
2,635969303E0;-9,759206317E0;1,442543025E0;7,900000000E1;A;
2,669336003E0;-9,994266046E0;1,471925491E0;8,000000000E1;A;
2,702702703E0;-9,935501114E0;1,780441385E0;8,100000000E1;A;
2,736069403E0;-9,964883580E0;1,839206317E0;8,200000000E1;A;
2,769436103E0;-9,964883580E0;1,839206317E0;8,300000000E1;A;
2,802802803E0;-9,964883580E0;1,839206317E0;8,400000000E1;A;
2,836169503E0;-1,021463454E1;2,103648512E0;8,500000000E1;A;
2,869536203E0;-1,090512249E1;2,382781940E0;8,600000000E1;A;
2,902902903E0;-1,119894716E1;2,705989067E0;8,700000000E1;OUT;
2,936269603E0;-1,181597894E1;3,249564689E0;8,800000000E1;OUT;
2,969636303E0;-1,213918607E1;3,646227981E0;8,900000000E1;OUT;
3,003003003E0;-1,241831950E1;4,057582507E0;9,000000000E1;OUT;
3,036369703E0;-1,257992306E1;4,322024701E0;9,100000000E1;OUT;
3,069736403E0;-1,265337923E1;4,292642235E0;9,200000000E1;OUT;
3,103103103E0;-1,260930553E1;4,233877303E0;9,300000000E1;OUT;
3,136469803E0;-1,259461429E1;4,116347439E0;9,400000000E1;OUT;
3,169836503E0;-1,244770196E1;3,954743875E0;9,500000000E1;OUT;
3,203203203E0;-1,159561045E1;3,572771816E0;9,600000000E1;OUT;
3,236569903E0;-1,078759263E1;3,484624418E0;9,700000000E1;OUT;
3,269936603E0;-1,026691805E1;2,887469004E0;9,800000000E1;OUT;
3,303303303E0;-9,286926384E0;2,140808690E0;9,900000000E1;OUT;
3,336670003E0;-8,750264283E0;1,744145397E0;1,000000000E2;OUT;
3,370036703E0;-8,758372140E0;1,434460417E0;1,010000000E2;A;
3,403403403E0;-8,816683539E0;1,142903422E0;1,020000000E2;A;
3,436770103E0;-8,898319498E0;8,746709860E-1;1,030000000E2;A;
3,470136803E0;-8,863332658E0;6,647499494E-1;1,040000000E2;A;
3,503503504E0;-9,119902814E0;7,347236283E-1;1,050000000E2;A;
3,536870204E0;-9,038266856E0;6,647499494E-1;1,060000000E2;A;
3,570236904E0;-9,131565094E0;6,530876696E-1;1,070000000E2;A;
3,603603604E0;-9,108240535E0;6,064385503E-1;1,080000000E2;A;
3,636970304E0;-9,108240535E0;5,947762705E-1;1,090000000E2;A;
3,670337004E0;-9,224863333E0;5,481271512E-1;1,100000000E2;A;
3,703703704E0;-9,283174732E0;7,113990686E-1;1,110000000E2;A;
3,737070404E0;-9,294837012E0;8,863332658E-1;1,120000000E2;A;
3,770437104E0;-9,329823851E0;9,096578255E-1;1,130000000E2;A;
3,803803804E0;-9,376472970E0;8,979955457E-1;1,140000000E2;A;
3,837170504E0;-9,306499291E0;8,863332658E-1;1,150000000E2;A;
3,870537204E0;-9,224863333E0;8,630087062E-1;1,160000000E2;A;
3,903903904E0;-9,084915975E0;8,979955457E-1;1,170000000E2;A;
3,937270604E0;-9,061591415E0;8,630087062E-1;1,180000000E2;A;
3,970637304E0;-9,224863333E0;7,697104677E-1;1,190000000E2;A;
4,004004004E0;-9,143227374E0;8,046973071E-1;1,200000000E2;A;
4,037370704E0;-9,061591415E0;7,580481879E-1;1,210000000E2;A;
4,070737404E0;-8,991617736E0;6,764122292E-1;1,220000000E2;A;
4,104104104E0;-9,038266856E0;6,181008301E-1;1,230000000E2;A;
4,137470804E0;-9,084915975E0;6,647499494E-1;1,240000000E2;A;
4,170837504E0;-9,038266856E0;6,764122292E-1;1,250000000E2;A;
4,204204204E0;-9,108240535E0;6,297631099E-1;1,260000000E2;A;
4,237570904E0;-9,143227374E0;5,947762705E-1;1,270000000E2;A;
4,270937604E0;-9,178214213E0;5,947762705E-1;1,280000000E2;A;
4,304304304E0;-9,189876493E0;6,181008301E-1;1,290000000E2;A;
4,337671004E0;-9,201538773E0;5,831139907E-1;1,300000000E2;A;
4,371037704E0;-9,189876493E0;5,714517109E-1;1,310000000E2;A;
4,404404404E0;-9,166551934E0;6,181008301E-1;1,320000000E2;A;
4,437771104E0;-9,166551934E0;6,181008301E-1;1,330000000E2;A;
4,471137804E0;-9,166551934E0;5,714517109E-1;1,340000000E2;A;
4,504504505E0;-9,271512452E0;5,831139907E-1;1,350000000E2;A;
4,537871205E0;-9,306499291E0;5,831139907E-1;1,360000000E2;A;
4,571237905E0;-9,318161571E0;5,597894311E-1;1,370000000E2;A;
4,604604605E0;-9,271512452E0;5,364648714E-1;1,380000000E2;A;
4,637971305E0;-9,329823851E0;5,481271512E-1;1,390000000E2;A;
4,671338005E0;-9,341486131E0;6,181008301E-1;1,400000000E2;A;
4,704704705E0;-9,341486131E0;6,997367888E-1;1,410000000E2;A;
4,738071405E0;-9,341486131E0;8,863332658E-1;1,420000000E2;A;
4,771438105E0;-9,318161571E0;8,863332658E-1;1,430000000E2;A;
4,804804805E0;-9,318161571E0;9,213201053E-1;1,440000000E2;A;
4,838171505E0;-9,294837012E0;1,049605183E0;1,450000000E2;A;
4,871538205E0;-9,318161571E0;1,002956064E0;1,460000000E2;A;
4,904904905E0;-9,399797530E0;9,679692245E-1;1,470000000E2;A;
4,938271605E0;-9,423122089E0;8,746709860E-1;1,480000000E2;A;
4,971638305E0;-9,399797530E0;9,329823851E-1;1,490000000E2;A;
5,005005005E0;-9,376472970E0;8,979955457E-1;1,500000000E2;A;
5,038371705E0;-9,353148411E0;9,213201053E-1;1,510000000E2;A;
5,071738405E0;-9,376472970E0;9,213201053E-1;1,520000000E2;A;
5,105105105E0;-9,376472970E0;1,014618344E0;1,530000000E2;A;
5,138471805E0;-9,248187892E0;1,201214821E0;1,540000000E2;A;
5,171838505E0;-9,341486131E0;1,306175339E0;1,550000000E2;A;
5,205205205E0;-9,819639603E0;1,516096376E0;1,560000000E2;A;
5,238571905E0;-1,014618344E1;1,702692853E0;1,570000000E2;OUT;
5,271938605E0;-1,057768779E1;1,819315651E0;1,580000000E2;OUT;
5,305305305E0;-1,103251670E1;2,017574408E0;1,590000000E2;OUT;
5,338672005E0;-1,127742458E1;2,169184045E0;1,600000000E2;OUT;
5,372038705E0;-1,140570966E1;2,262482284E0;1,610000000E2;OUT;
5,405405405E0;-1,149900790E1;2,192508605E0;1,620000000E2;OUT;
5,438772105E0;-1,167394209E1;2,005912128E0;1,630000000E2;OUT;
5,472138805E0;-1,166227981E1;2,052561247E0;1,640000000E2;OUT;
5,505505506E0;-1,166227981E1;2,052561247E0;1,650000000E2;OUT;
5,538872206E0;-1,155731930E1;2,122534926E0;1,660000000E2;OUT;
5,572238906E0;-1,134739826E1;2,052561247E0;1,670000000E2;OUT;
5,605605606E0;-1,069431059E1;2,087548087E0;1,680000000E2;OUT;
5,638972306E0;-1,011119660E1;2,064223527E0;1,690000000E2;OUT;
5,672339006E0;-9,761328204E0;1,691030573E0;1,700000000E2;OUT;
5,705705706E0;-9,341486131E0;1,072929743E0;1,710000000E2;OUT;
5,739072406E0;-8,839137703E0;5,916379967E-1;1,720000000E2;OUT;
5,772439106E0;-8,876179289E0;3,601421253E-2;1,730000000E2;C;
5,805805806E0;-8,987304046E0;-1,121521299E-1;1,740000000E2;C;
5,839172506E0;-9,131331727E0;-1,474393421E-1;1,750000000E2;C;
5,872539206E0;-9,147825004E0;-2,299057230E-1;1,760000000E2;C;
5,905905906E0;-9,147825004E0;-2,299057230E-1;1,770000000E2;C;
5,939272606E0;-9,378730870E0;-8,146623737E-2;1,780000000E2;C;
5,972639306E0;-9,378730870E0;-8,146623737E-2;1,790000000E2;C;
6,006006006E0;-9,329823851E0;1,749341972E-1;1,800000000E2;C;
6,039372706E0;-9,294837012E0;2,332455963E-1;1,810000000E2;C;
6,072739406E0;-9,294837012E0;2,099210366E-1;1,820000000E2;C;
6,106106106E0;-9,318161571E0;1,516096376E-1;1,830000000E2;C;
6,139472806E0;-9,318161571E0;1,166227981E-1;1,840000000E2;C;
6,172839506E0;-9,248187892E0;9,329823851E-2;1,850000000E2;C;
6,206206206E0;-9,224863333E0;-2,332455963E-2;1,860000000E2;C;
6,239572906E0;-9,236525612E0;-6,997367888E-2;1,870000000E2;C;
6,272939606E0;-9,189876493E0;-1,166227981E-2;1,880000000E2;C;
6,306306306E0;-9,236525612E0;8,163595870E-2;1,890000000E2;C;
6,339673006E0;-9,271512452E0;1,282850780E-1;1,900000000E2;C;
6,373039706E0;-9,271512452E0;1,166227981E-1;1,910000000E2;C;
6,406406406E0;-9,283174732E0;3,498683944E-2;1,920000000E2;C;
6,439773106E0;-9,294837012E0;0,000000000E0;1,930000000E2;C;
6,473139806E0;-9,259850172E0;4,664911925E-2;1,940000000E2;C;
6,506506507E0;-9,294837012E0;2,332455963E-2;1,950000000E2;C;
6,539873207E0;-9,364810690E0;-1,166227981E-2;1,960000000E2;C;
6,573239907E0;-9,388135250E0;-2,332455963E-2;1,970000000E2;C;
6,606606607E0;-9,399797530E0;0,000000000E0;1,980000000E2;C;
6,639973307E0;-9,423122089E0;1,166227981E-2;1,990000000E2;C;
6,673340007E0;-9,469771209E0;4,664911925E-2;2,000000000E2;C;
6,706706707E0;-9,458108929E0;1,166227981E-1;2,010000000E2;C;
6,740073407E0;-9,516420328E0;1,865964770E-1;2,020000000E2;C;
6,773440107E0;-9,528082608E0;1,399473578E-1;2,030000000E2;C;
6,806806807E0;-9,516420328E0;8,163595870E-2;2,040000000E2;C;
6,840173507E0;-9,609718567E0;1,399473578E-1;2,050000000E2;C;
6,873540207E0;-9,586394007E0;2,099210366E-1;2,060000000E2;C;
6,906906907E0;-9,644705406E0;2,565701559E-1;2,070000000E2;C;
6,940273607E0;-9,644705406E0;2,565701559E-1;2,080000000E2;C;
6,973640307E0;-9,644705406E0;2,565701559E-1;2,090000000E2;C;
7,007007007E0;-9,691354525E0;3,148815550E-1;2,100000000E2;C;
7,040373707E0;-9,668029966E0;2,915569953E-1;2,110000000E2;C;
7,073740407E0;-9,679692245E0;2,682324357E-1;2,120000000E2;C;
7,107107107E0;-9,691354525E0;2,682324357E-1;2,130000000E2;C;
7,140473807E0;-9,692103117E0;4,133320481E-1;2,140000000E2;C;
7,173840507E0;-9,692103117E0;4,133320481E-1;2,150000000E2;C;
7,207207207E0;-1,008794175E1;1,056569819E0;2,160000000E2;C;
7,240573907E0;-1,043745720E1;1,295008716E0;2,170000000E2;C;
7,273940607E0;-1,060408963E1;1,369067574E0;2,180000000E2;C;
7,307307307E0;-1,060408963E1;1,387582288E0;2,190000000E2;C;
7,340674007E0;-1,114101635E1;1,683817719E0;2,200000000E2;C;
7,374040707E0;-1,138170764E1;1,924509007E0;2,210000000E2;C;
7,407407407E0;-1,141873707E1;1,924509007E0;2,220000000E2;C;
7,440774107E0;-1,125210464E1;1,813420720E0;2,230000000E2;C;
7,474140807E0;-1,028933949E1;1,905994292E0;2,240000000E2;C;
7,507507508E0;-1,058557492E1;1,369067574E0;2,250000000E2;C;
7,540874208E0;-1,106695749E1;1,646788290E0;2,260000000E2;C;
7,574240908E0;-1,147428121E1;1,665303004E0;2,270000000E2;C;
7,607607608E0;-1,149279592E1;1,628273576E0;2,280000000E2;C;
7,640974308E0;-1,178903135E1;1,498670575E0;2,290000000E2;C;
7,674341008E0;-1,180754607E1;1,517185289E0;2,300000000E2;C;
7,707707708E0;-1,180754607E1;1,517185289E0;2,310000000E2;C;
7,741074408E0;-1,171497250E1;1,646788290E0;2,320000000E2;C;
7,774441108E0;-1,169645778E1;1,665303004E0;2,330000000E2;C;
7,807807808E0;-1,165942835E1;1,683817719E0;2,340000000E2;C;
7,841174508E0;-1,165942835E1;1,646788290E0;2,350000000E2;C;
7,874541208E0;-1,158536950E1;1,683817719E0;2,360000000E2;C;
7,907907908E0;-1,158536950E1;1,757876577E0;2,370000000E2;C;
7,941274608E0;-1,162239892E1;1,794906006E0;2,380000000E2;OUT;
7,974641308E0;-1,156685478E1;1,794906006E0;2,390000000E2;OUT;
8,008008008E0;-1,152982535E1;1,794906006E0;2,400000000E2;OUT;
8,041374708E0;-1,147428121E1;1,720847148E0;2,410000000E2;OUT;
8,074741408E0;-1,147428121E1;1,720847148E0;2,420000000E2;OUT;
8,108108108E0;-1,154834007E1;1,720847148E0;2,430000000E2;OUT;
8,141474808E0;-1,175200193E1;1,850450149E0;2,440000000E2;OUT;
8,174841508E0;-1,228892864E1;2,128170865E0;2,450000000E2;OUT;
8,208208208E0;-1,273328179E1;2,202229723E0;2,460000000E2;OUT;
8,241574908E0;-1,397376766E1;2,368862153E0;2,470000000E2;OUT;
