t;x;y;frame;Feeder;Comments
8,008008008E0;4,977293214E0;1,653819064E0;2,400000000E2;B;
8,041374708E0;5,169123178E0;2,037478993E0;2,410000000E2;B;
8,074741408E0;5,145144432E0;2,373181430E0;2,420000000E2;OUT;
8,108108108E0;5,121165687E0;2,445117667E0;2,430000000E2;OUT;
8,141474808E0;5,001271959E0;2,349202685E0;2,440000000E2;OUT;
8,174841508E0;4,905356977E0;2,325223939E0;2,450000000E2;OUT;
8,208208208E0;4,737505758E0;2,181351466E0;2,460000000E2;OUT;
8,241574908E0;4,737505758E0;2,133393975E0;2,470000000E2;OUT;
8,274941608E0;4,641590776E0;1,941564011E0;2,480000000E2;OUT;
8,308308308E0;4,545675794E0;1,869627774E0;2,490000000E2;OUT;
8,341675008E0;4,545675794E0;1,869627774E0;2,500000000E2;OUT;
8,375041708E0;4,713527013E0;2,037478993E0;2,510000000E2;OUT;
8,408408408E0;4,641590776E0;2,037478993E0;2,520000000E2;OUT;
8,441775108E0;4,641590776E0;2,037478993E0;2,530000000E2;OUT;
8,475141808E0;4,521697049E0;1,941564011E0;2,540000000E2;OUT;
8,508508509E0;4,521697049E0;1,941564011E0;2,550000000E2;OUT;
8,541875209E0;4,473739557E0;1,821670283E0;2,560000000E2;OUT;
8,575241909E0;4,473739557E0;1,773712792E0;2,570000000E2;OUT;
8,608608609E0;4,162015866E0;1,342095372E0;2,580000000E2;OUT;
8,641975309E0;3,250823535E0;1,270159136E0;2,590000000E2;OUT;
8,675342009E0;1,836077549E0;3,829455511E-1;2,600000000E2;OUT;
8,708708709E0;4,453103078E-1;-6,241617613E-1;2,610000000E2;OUT;
8,742075409E0;-1,541583306E-1;-9,838429443E-1;2,620000000E2;OUT;
8,775442109E0;-3,459882948E-1;-1,151694163E0;2,630000000E2;OUT;
8,808808809E0;-4,419032770E-1;-1,151694163E0;2,640000000E2;OUT;
8,842175509E0;-4,658820225E-1;-1,031800435E0;2,650000000E2;OUT;
8,875542209E0;-4,658820225E-1;-9,119067077E-1;2,660000000E2;OUT;
8,908908909E0;-4,658820225E-1;-9,119067077E-1;2,670000000E2;OUT;
8,942275609E0;-4,658820225E-1;-9,119067077E-1;2,680000000E2;OUT;
8,975642309E0;-4,658820225E-1;-9,119067077E-1;2,690000000E2;OUT;
9,009009009E0;-4,658820225E-1;-9,119067077E-1;2,700000000E2;OUT;
9,042375709E0;-4,658820225E-1;-9,119067077E-1;2,710000000E2;OUT;
9,075742409E0;-4,658820225E-1;-9,119067077E-1;2,720000000E2;OUT;
9,109109109E0;-4,179245314E-1;-1,031800435E0;2,730000000E2;OUT;
9,142475809E0;-3,699670404E-1;-9,838429443E-1;2,740000000E2;OUT;
9,175842509E0;-2,408160411E0;-5,762042702E-1;2,750000000E2;OUT;
9,209209209E0;-4,374417545E0;-1,925443417E-1;2,760000000E2;OUT;
9,242575909E0;-7,539611955E0;1,390052864E0;2,770000000E2;OUT;
9,275942609E0;-8,258974321E0;2,085436484E0;2,780000000E2;OUT;
9,309309309E0;-8,834464214E0;2,229308957E0;2,790000000E2;OUT;
9,342676009E0;-8,906400450E0;2,061457738E0;2,800000000E2;OUT;
9,376042709E0;-9,266081633E0;2,181351466E0;2,810000000E2;OUT;
9,409409409E0;-9,745656544E0;2,013500247E0;2,820000000E2;OUT;
9,442776109E0;-9,649741562E0;1,893606520E0;2,830000000E2;OUT;
9,476142809E0;-9,649741562E0;1,797691538E0;2,840000000E2;OUT;
9,509509510E0;-9,625762816E0;1,725755301E0;2,850000000E2;OUT;
9,542876210E0;-9,601784071E0;1,725755301E0;2,860000000E2;OUT;
9,576242910E0;-9,601784071E0;1,653819064E0;2,870000000E2;OUT;
9,609609610E0;-9,505869089E0;1,581882828E0;2,880000000E2;OUT;
9,642976310E0;-9,242102888E0;1,701776555E0;2,890000000E2;OUT;
9,709709710E0;-9,361996616E0;1,509946591E0;2,910000000E2;OUT;
9,743076410E0;-9,218124142E0;1,533925337E0;2,920000000E2;OUT;
9,776443110E0;-9,218124142E0;1,533925337E0;2,930000000E2;OUT;
9,809809810E0;-9,194145397E0;1,509946591E0;2,940000000E2;OUT;
9,843176510E0;-9,194145397E0;1,509946591E0;2,950000000E2;OUT;
9,876543210E0;-9,194145397E0;1,509946591E0;2,960000000E2;OUT;
9,909909910E0;-9,194145397E0;1,509946591E0;2,970000000E2;OUT;
9,943276610E0;-9,194145397E0;1,509946591E0;2,980000000E2;OUT;
9,976643310E0;-9,194145397E0;1,557904082E0;2,990000000E2;OUT;
1,001001001E1;-9,194145397E0;1,557904082E0;3,000000000E2;OUT;
1,004337671E1;-9,194145397E0;1,557904082E0;3,010000000E2;OUT;
1,007674341E1;-9,170166651E0;1,629840319E0;3,020000000E2;OUT;
1,011011011E1;-9,218124142E0;1,605861573E0;3,030000000E2;OUT;
1,014347681E1;-8,858442959E0;1,414031609E0;3,040000000E2;OUT;
1,017684351E1;-9,385975361E0;1,605861573E0;3,050000000E2;OUT;
1,021021021E1;-9,385975361E0;1,605861573E0;3,060000000E2;OUT;
1,024357691E1;-9,385975361E0;1,533925337E0;3,070000000E2;OUT;
1,027694361E1;-9,457911598E0;1,533925337E0;3,080000000E2;OUT;
