t;x;y;frame;Feeder;Comments
0,000000000E0;2,016381059E1;2,531979524E0;0,000000000E0;C;
3,336670003E-2;2,012958031E1;2,446403804E0;1,000000000E0;C;
6,673340007E-2;2,007823488E1;2,463518948E0;2,000000000E0;C;
1,001001001E-1;2,000977430E1;2,480634092E0;3,000000000E0;C;
1,334668001E-1;1,988996829E1;2,583324955E0;4,000000000E0;C;
1,668335002E-1;1,987285315E1;2,583324955E0;5,000000000E0;C;
2,002002002E-1;1,910267167E1;3,045433840E0;6,000000000E0;C;
2,335669002E-1;1,910267167E1;2,788706682E0;7,000000000E0;C;
2,669336003E-1;1,888017480E1;2,497749236E0;8,000000000E0;C;
3,003003003E-1;1,876036880E1;2,395058372E0;9,000000000E0;C;
3,336670003E-1;1,881171423E1;2,377943228E0;1,000000000E1;C;
3,670337004E-1;1,888017480E1;2,326597797E0;1,100000000E1;C;
4,004004004E-1;1,893152023E1;2,343712941E0;1,200000000E1;C;
4,337671004E-1;1,898286567E1;2,223906933E0;1,300000000E1;C;
4,671338005E-1;1,898286567E1;2,223906933E0;1,400000000E1;C;
5,005005005E-1;1,905132624E1;2,172561502E0;1,500000000E1;C;
5,338672005E-1;1,908555653E1;2,206791790E0;1,600000000E1;C;
5,672339006E-1;1,908555653E1;2,206791790E0;1,700000000E1;C;
6,006006006E-1;1,908555653E1;2,206791790E0;1,800000000E1;C;
6,339673006E-1;1,906844139E1;2,223906933E0;1,900000000E1;C;
6,673340007E-1;1,899998081E1;2,275252365E0;2,000000000E1;C;
7,007007007E-1;1,899998081E1;2,275252365E0;2,100000000E1;C;
7,340674007E-1;1,906299768E1;2,105035086E0;2,200000000E1;C;
7,674341008E-1;1,913690196E1;2,189676646E0;2,300000000E1;C;
8,008008008E-1;1,917113225E1;2,206791790E0;2,400000000E1;C;
8,341675008E-1;1,917113225E1;2,771591538E0;2,500000000E1;C;
8,675342009E-1;1,935939883E1;3,062548984E0;2,600000000E1;OUT;
9,009009009E-1;1,961612599E1;3,302160999E0;2,700000000E1;OUT;
9,342676009E-1;2,019804088E1;3,661579021E0;2,800000000E1;OUT;
9,676343010E-1;2,192864741E1;4,560943117E0;2,900000000E1;OUT;
1,001001001E0;2,361316167E1;5,430369832E0;3,000000000E1;OUT;
1,034367701E0;2,409550390E1;4,912283452E0;3,100000000E1;OUT;
1,067734401E0;2,409550390E1;4,878048716E0;3,200000000E1;OUT;
1,101101101E0;2,409550390E1;4,878048716E0;3,300000000E1;OUT;
1,134467801E0;2,409550390E1;4,878048716E0;3,400000000E1;OUT;
1,167834501E0;2,409550390E1;4,878048716E0;3,500000000E1;OUT;
1,201201201E0;2,409550390E1;4,878048716E0;3,600000000E1;OUT;
1,234567901E0;2,416397337E1;7,548358137E0;3,700000000E1;OUT;
1,267934601E0;2,416397337E1;7,548358137E0;3,800000000E1;OUT;
1,301301301E0;2,416397337E1;7,548358137E0;3,900000000E1;OUT;
1,334668001E0;2,416397337E1;7,548358137E0;4,000000000E1;OUT;
1,368034701E0;2,416397337E1;7,548358137E0;4,100000000E1;OUT;
1,401401401E0;2,416397337E1;7,548358137E0;4,200000000E1;OUT;
1,434768101E0;2,416397337E1;7,548358137E0;4,300000000E1;OUT;
1,468134801E0;2,416397337E1;7,548358137E0;4,400000000E1;OUT;
1,501501502E0;2,416397337E1;7,548358137E0;4,500000000E1;OUT;
1,534868202E0;2,416397337E1;7,548358137E0;4,600000000E1;OUT;
1,568234902E0;2,416397337E1;7,548358137E0;4,700000000E1;OUT;
1,601601602E0;2,416397337E1;7,548358137E0;4,800000000E1;OUT;
1,634968302E0;2,409550390E1;7,445653928E0;4,900000000E1;OUT;
1,668335002E0;2,409550390E1;7,411419192E0;5,000000000E1;OUT;
