t;x;y;frame;Feeder;Commets
2,435769102E0;2,312514463E0;1,372556821E0;7,300000000E1;B;
2,469135802E0;2,312514463E0;1,372556821E0;7,400000000E1;B;
2,502502503E0;2,312514463E0;1,372556821E0;7,500000000E1;B;
2,535869203E0;2,312514463E0;1,372556821E0;7,600000000E1;B;
2,569235903E0;2,312514463E0;1,372556821E0;7,700000000E1;B;
2,602602603E0;2,312514463E0;1,372556821E0;7,800000000E1;B;
2,635969303E0;2,312514463E0;1,342712205E0;7,900000000E1;B;
2,669336003E0;2,312514463E0;1,312867590E0;8,000000000E1;B;
2,702702703E0;2,312514463E0;1,253178359E0;8,100000000E1;B;
2,736069403E0;2,312514463E0;1,253178359E0;8,200000000E1;B;
2,769436103E0;1,596243691E0;1,193489128E0;8,300000000E1;B;
2,802802803E0;1,596243691E0;1,193489128E0;8,400000000E1;B;
2,836169503E0;1,447020614E0;2,118672208E0;8,500000000E1;B;
2,869536203E0;1,088885228E0;2,954321441E0;8,600000000E1;B;
2,902902903E0;9,098175352E-1;3,670592212E0;8,700000000E1;B;
2,936269603E0;7,605944578E-1;4,267484522E0;8,800000000E1;B;
2,969636303E0;7,307498423E-1;4,476396830E0;8,900000000E1;B;
3,003003003E0;7,307498423E-1;4,476396830E0;9,000000000E1;B;
3,036369703E0;7,307498423E-1;4,476396830E0;9,100000000E1;OUT;
3,069736403E0;7,307498423E-1;4,476396830E0;9,200000000E1;OUT;
3,103103103E0;7,307498423E-1;4,476396830E0;9,300000000E1;OUT;
3,169836503E0;8,376438042E-1;4,054725205E0;9,500000000E1;OUT;
3,203203203E0;8,376438042E-1;4,054725205E0;9,600000000E1;OUT;
3,236569903E0;8,376438042E-1;4,001548146E0;9,700000000E1;OUT;
3,269936603E0;8,376438042E-1;4,001548146E0;9,800000000E1;OUT;
3,303303303E0;8,376438042E-1;4,001548146E0;9,900000000E1;OUT;
3,336670003E0;8,376438042E-1;4,001548146E0;1,000000000E2;OUT;
3,370036703E0;8,376438042E-1;4,001548146E0;1,010000000E2;OUT;
3,403403403E0;8,376438042E-1;4,001548146E0;1,020000000E2;OUT;
3,436770103E0;8,376438042E-1;4,001548146E0;1,030000000E2;OUT;
3,470136803E0;8,376438042E-1;4,001548146E0;1,040000000E2;OUT;
3,503503504E0;8,376438042E-1;4,001548146E0;1,050000000E2;OUT;
3,536870204E0;8,376438042E-1;4,001548146E0;1,060000000E2;OUT;
3,570236904E0;8,376438042E-1;4,001548146E0;1,070000000E2;OUT;
3,603603604E0;8,376438042E-1;4,001548146E0;1,080000000E2;OUT;
3,636970304E0;8,376438042E-1;4,001548146E0;1,090000000E2;OUT;
3,670337004E0;8,376438042E-1;4,001548146E0;1,100000000E2;OUT;
3,703703704E0;8,376438042E-1;4,001548146E0;1,110000000E2;OUT;
3,737070404E0;8,376438042E-1;4,001548146E0;1,120000000E2;OUT;
3,770437104E0;8,376438042E-1;4,001548146E0;1,130000000E2;OUT;
3,803803804E0;8,376438042E-1;3,895194027E0;1,140000000E2;OUT;
3,837170504E0;8,376438042E-1;3,895194027E0;1,150000000E2;OUT;
3,870537204E0;8,376438042E-1;3,895194027E0;1,160000000E2;OUT;
3,903903904E0;8,376438042E-1;3,895194027E0;1,170000000E2;OUT;
3,937270604E0;2,326601466E0;1,502226357E0;1,180000000E2;OUT;
3,970637304E0;2,326601466E0;1,502226357E0;1,190000000E2;OUT;
4,004004004E0;2,326601466E0;1,449049297E0;1,200000000E2;OUT;
4,037370704E0;2,432955585E0;1,289518119E0;1,210000000E2;OUT;
4,070737404E0;2,592486763E0;1,183164001E0;1,220000000E2;B;
4,104104104E0;2,698840881E0;8,641016447E-1;1,230000000E2;B;
4,137470804E0;2,698840881E0;8,641016447E-1;1,240000000E2;B;
4,170837504E0;2,698840881E0;8,641016447E-1;1,250000000E2;B;
4,204204204E0;2,273424407E0;7,577475260E-1;1,260000000E2;B;
4,237570904E0;2,007539110E0;3,855081106E-1;1,270000000E2;B;
4,270937604E0;1,848007932E0;2,259769326E-1;1,280000000E2;B;
4,304304304E0;1,848007932E0;2,259769326E-1;1,290000000E2;B;
4,337671004E0;1,954362050E0;2,259769326E-1;1,300000000E2;B;
4,371037704E0;2,326601466E0;6,513934073E-1;1,310000000E2;B;
4,404404404E0;2,326601466E0;6,513934073E-1;1,320000000E2;B;
4,437771104E0;2,326601466E0;6,513934073E-1;1,330000000E2;B;
4,471137804E0;2,326601466E0;6,513934073E-1;1,340000000E2;B;
4,504504505E0;2,432955585E0;7,045704667E-1;1,350000000E2;B;
4,537871205E0;2,432955585E0;7,045704667E-1;1,360000000E2;B;
4,571237905E0;2,432955585E0;7,045704667E-1;1,370000000E2;B;
4,604604605E0;2,167070288E0;4,918622293E-1;1,380000000E2;B;
4,637971305E0;2,167070288E0;4,918622293E-1;1,390000000E2;B;
4,671338005E0;2,167070288E0;4,918622293E-1;1,400000000E2;B;
4,704704705E0;2,167070288E0;4,918622293E-1;1,410000000E2;B;
4,738071405E0;2,167070288E0;4,918622293E-1;1,420000000E2;B;
4,771438105E0;2,167070288E0;4,918622293E-1;1,430000000E2;B;
4,804804805E0;2,167070288E0;4,918622293E-1;1,440000000E2;B;
4,838171505E0;2,167070288E0;4,918622293E-1;1,450000000E2;B;
4,871538205E0;2,167070288E0;4,918622293E-1;1,460000000E2;B;
4,904904905E0;7,537953281E0;-1,462624828E-1;1,470000000E2;B;
4,938271605E0;9,186442121E0;1,927642832E0;1,480000000E2;B;
4,971638305E0;9,930920952E0;2,140351069E0;1,490000000E2;B;
5,005005005E0;1,067539978E1;2,512590484E0;1,500000000E2;OUT;
5,038371705E0;1,067539978E1;2,938006959E0;1,510000000E2;OUT;
5,071738405E0;1,067539978E1;2,938006959E0;1,520000000E2;OUT;
5,105105105E0;1,072857684E1;2,938006959E0;1,530000000E2;OUT;
5,138471805E0;1,083493096E1;3,044361078E0;1,540000000E2;OUT;
5,171838505E0;1,062222272E1;2,991184018E0;1,550000000E2;OUT;
5,205205205E0;1,046269155E1;2,725298722E0;1,560000000E2;OUT;
5,238571905E0;1,040951449E1;2,725298722E0;1,570000000E2;OUT;
5,271938605E0;1,040951449E1;2,725298722E0;1,580000000E2;OUT;
5,305305305E0;1,040951449E1;2,725298722E0;1,590000000E2;OUT;
5,338672005E0;1,040951449E1;2,725298722E0;1,600000000E2;OUT;
5,372038705E0;1,040951449E1;2,725298722E0;1,610000000E2;OUT;
5,405405405E0;1,040951449E1;2,725298722E0;1,620000000E2;OUT;
5,438772105E0;1,040951449E1;2,725298722E0;1,630000000E2;OUT;
5,472138805E0;1,157940979E1;3,895194027E0;1,640000000E2;OUT;
5,505505506E0;1,179211803E1;4,586495799E0;1,650000000E2;OUT;
5,538872206E0;1,189847215E1;4,692849917E0;1,660000000E2;OUT;
5,572238906E0;1,205800333E1;5,224620511E0;1,670000000E2;OUT;
5,605605606E0;1,232388862E1;5,490505808E0;1,680000000E2;OUT;
5,638972306E0;1,248341980E1;5,490505808E0;1,690000000E2;OUT;
5,672339006E0;1,264295098E1;5,437328748E0;1,700000000E2;OUT;
5,705705706E0;1,248341980E1;5,065089333E0;1,710000000E2;OUT;
5,739072406E0;1,248341980E1;5,065089333E0;1,720000000E2;OUT;
5,772439106E0;1,237706568E1;5,011912273E0;1,730000000E2;OUT;
5,805805806E0;1,232388862E1;4,958735214E0;1,740000000E2;OUT;
5,839172506E0;1,216435744E1;4,799204036E0;1,750000000E2;OUT;
5,872539206E0;7,378422103E0;2,353059306E0;1,760000000E2;OUT;
5,905905906E0;6,208526798E0;2,087174010E0;1,770000000E2;OUT;
5,939272606E0;4,932277374E0;1,449049297E0;1,780000000E2;OUT;
5,972639306E0;4,187798543E0;1,023632823E0;1,790000000E2;OUT;
6,006006006E0;3,390142653E0;1,289518119E0;1,800000000E2;B;
6,039372706E0;3,390142653E0;1,289518119E0;1,810000000E2;B;
6,072739406E0;3,390142653E0;1,289518119E0;1,820000000E2;B;
6,106106106E0;3,230611475E0;1,289518119E0;1,830000000E2;B;
6,139472806E0;3,230611475E0;1,289518119E0;1,840000000E2;B;
6,172839506E0;3,230611475E0;1,289518119E0;1,850000000E2;B;
6,206206206E0;3,230611475E0;1,289518119E0;1,860000000E2;B;
6,239572906E0;3,230611475E0;1,289518119E0;1,870000000E2;B;
6,272939606E0;3,230611475E0;1,289518119E0;1,880000000E2;B;
6,306306306E0;3,230611475E0;1,289518119E0;1,890000000E2;B;
6,339673006E0;3,230611475E0;1,289518119E0;1,900000000E2;B;
6,373039706E0;3,177434415E0;1,289518119E0;1,910000000E2;B;
6,406406406E0;3,177434415E0;1,289518119E0;1,920000000E2;B;
6,439773106E0;3,177434415E0;1,289518119E0;1,930000000E2;B;
6,473139806E0;3,177434415E0;1,289518119E0;1,940000000E2;B;
6,506506507E0;3,177434415E0;1,289518119E0;1,950000000E2;B;
6,539873207E0;3,177434415E0;1,289518119E0;1,960000000E2;B;
6,573239907E0;3,177434415E0;1,289518119E0;1,970000000E2;B;
6,606606607E0;1,901184991E0;1,236341060E0;1,980000000E2;B;
6,639973307E0;1,995190921E-1;9,172787040E-1;1,990000000E2;B;
6,673340007E0;6,781126262E-1;1,502226357E0;2,000000000E2;B;
6,706706707E0;5,185814482E-1;1,395872238E0;2,010000000E2;B;
6,740073407E0;3,058732108E-1;1,342695179E0;2,020000000E2;B;
6,773440107E0;3,058732108E-1;1,342695179E0;2,030000000E2;B;
6,806806807E0;3,058732108E-1;1,342695179E0;2,040000000E2;B;
6,840173507E0;3,058732108E-1;1,342695179E0;2,050000000E2;B;
6,873540207E0;3,058732108E-1;1,342695179E0;2,060000000E2;B;
6,906906907E0;3,058732108E-1;1,236341060E0;2,070000000E2;B;
6,940273607E0;5,717585075E-1;1,129986941E0;2,080000000E2;B;
6,973640307E0;6,249355669E-1;1,129986941E0;2,090000000E2;B;
7,007007007E0;6,249355669E-1;1,129986941E0;2,100000000E2;B;
7,040373707E0;5,185814482E-1;1,342695179E0;2,110000000E2;B;
7,073740407E0;5,185814482E-1;1,342695179E0;2,120000000E2;B;
7,107107107E0;5,185814482E-1;1,342695179E0;2,130000000E2;B;
7,140473807E0;5,185814482E-1;1,342695179E0;2,140000000E2;B;
7,173840507E0;2,060716169E0;1,768111654E0;2,150000000E2;B;
7,207207207E0;2,167070288E0;1,874465772E0;2,160000000E2;B;
7,240573907E0;2,273424407E0;1,980819891E0;2,170000000E2;B;
7,273940607E0;2,273424407E0;1,980819891E0;2,180000000E2;B;
7,307307307E0;2,326601466E0;1,980819891E0;2,190000000E2;B;
7,340674007E0;2,326601466E0;1,980819891E0;2,200000000E2;B;
7,374040707E0;2,007539110E0;1,821288713E0;2,210000000E2;B;
7,407407407E0;1,741653813E0;1,555403416E0;2,220000000E2;B;
7,440774107E0;1,741653813E0;1,555403416E0;2,230000000E2;B;
7,474140807E0;1,901184991E0;1,555403416E0;2,240000000E2;B;
7,507507508E0;2,167070288E0;1,608580476E0;2,250000000E2;B;
7,540874208E0;2,167070288E0;1,608580476E0;2,260000000E2;B;
7,574240908E0;2,220247347E0;1,608580476E0;2,270000000E2;B;
7,607607608E0;2,220247347E0;1,608580476E0;2,280000000E2;B;
7,640974308E0;2,326601466E0;1,502226357E0;2,290000000E2;B;
7,674341008E0;2,167070288E0;1,502226357E0;2,300000000E2;B;
7,707707708E0;2,167070288E0;1,502226357E0;2,310000000E2;B;
7,741074408E0;2,167070288E0;1,502226357E0;2,320000000E2;B;
7,774441108E0;2,167070288E0;1,502226357E0;2,330000000E2;B;
7,807807808E0;2,167070288E0;1,502226357E0;2,340000000E2;B;
7,841174508E0;1,901184991E0;1,449049297E0;2,350000000E2;B;
7,874541208E0;1,316237338E0;1,342695179E0;2,360000000E2;B;
7,907907908E0;7,844667449E-1;1,980819891E0;2,370000000E2;B;
7,941274608E0;4,654043888E-1;2,140351069E0;2,380000000E2;B;
7,974641308E0;1,995190921E-1;1,980819891E0;2,390000000E2;B;
8,008008008E0;1,995190921E-1;1,980819891E0;2,400000000E2;B;
8,041374708E0;1,995190921E-1;1,980819891E0;2,410000000E2;B;
8,074741408E0;4,654043888E-1;2,033996950E0;2,420000000E2;B;
8,108108108E0;4,654043888E-1;1,874465772E0;2,430000000E2;B;
8,141474808E0;3,590502701E-1;1,714934594E0;2,440000000E2;B;
8,174841508E0;3,590502701E-1;1,714934594E0;2,450000000E2;B;
8,208208208E0;8,908208636E-1;1,874465772E0;2,460000000E2;B;
8,241574908E0;1,688476754E0;2,299882247E0;2,470000000E2;B;
8,274941608E0;2,167070288E0;2,512590484E0;2,480000000E2;B;
8,308308308E0;2,113893228E0;2,353059306E0;2,490000000E2;B;
8,341675008E0;2,007539110E0;1,874465772E0;2,500000000E2;B;
8,375041708E0;2,060716169E0;1,768111654E0;2,510000000E2;B;
8,408408408E0;2,113893228E0;1,714934594E0;2,520000000E2;B;
8,441775108E0;2,060716169E0;1,608580476E0;2,530000000E2;B;
8,475141808E0;2,007539110E0;1,555403416E0;2,540000000E2;B;
8,508508509E0;2,007539110E0;1,555403416E0;2,550000000E2;B;
8,541875209E0;2,007539110E0;1,555403416E0;2,560000000E2;B;
8,575241909E0;2,007539110E0;1,555403416E0;2,570000000E2;B;
8,608608609E0;2,007539110E0;1,555403416E0;2,580000000E2;B;
8,641975309E0;2,007539110E0;1,555403416E0;2,590000000E2;B;
8,675342009E0;2,007539110E0;1,555403416E0;2,600000000E2;B;
8,708708709E0;1,794830872E0;1,608580476E0;2,610000000E2;B;
8,742075409E0;1,794830872E0;1,608580476E0;2,620000000E2;B;
8,775442109E0;1,794830872E0;1,608580476E0;2,630000000E2;B;
8,808808809E0;1,794830872E0;1,608580476E0;2,640000000E2;B;
8,842175509E0;1,794830872E0;1,608580476E0;2,650000000E2;B;
8,875542209E0;1,794830872E0;1,608580476E0;2,660000000E2;B;
8,908908909E0;1,848007932E0;1,502226357E0;2,670000000E2;B;
8,942275609E0;1,848007932E0;1,502226357E0;2,680000000E2;B;
8,975642309E0;1,848007932E0;1,502226357E0;2,690000000E2;B;
9,009009009E0;1,794830872E0;1,076809882E0;2,700000000E2;B;
9,042375709E0;1,954362050E0;1,768111654E0;2,710000000E2;B;
9,075742409E0;1,794830872E0;1,608580476E0;2,720000000E2;B;
9,109109109E0;1,901184991E0;1,449049297E0;2,730000000E2;B;
9,142475809E0;1,901184991E0;1,449049297E0;2,740000000E2;B;
9,175842509E0;1,901184991E0;1,449049297E0;2,750000000E2;B;
9,209209209E0;1,901184991E0;1,449049297E0;2,760000000E2;B;
9,242575909E0;1,901184991E0;1,449049297E0;2,770000000E2;B;
9,275942609E0;1,901184991E0;1,449049297E0;2,780000000E2;B;
9,309309309E0;1,901184991E0;1,449049297E0;2,790000000E2;B;
9,342676009E0;1,901184991E0;1,449049297E0;2,800000000E2;B;
9,376042709E0;1,635299694E0;1,183164001E0;2,810000000E2;B;
9,409409409E0;1,995190921E-1;1,555403416E0;2,820000000E2;B;
9,442776109E0;2,526961515E-1;1,555403416E0;2,830000000E2;B;
9,476142809E0;9,439979229E-1;2,353059306E0;2,840000000E2;B;
9,509509510E0;1,156706160E0;4,905558155E0;2,850000000E2;B;
9,542876210E0;1,422591457E0;6,181807579E0;2,860000000E2;B;
9,576242910E0;1,422591457E0;6,979463469E0;2,870000000E2;B;
9,609609610E0;1,369414398E0;6,873109350E0;2,880000000E2;OUT;
9,642976310E0;1,369414398E0;6,873109350E0;2,890000000E2;OUT;
9,676343010E0;1,369414398E0;6,873109350E0;2,900000000E2;OUT;
9,709709710E0;1,369414398E0;6,873109350E0;2,910000000E2;OUT;
9,743076410E0;4,081444424E0;7,298525825E0;2,920000000E2;OUT;
9,776443110E0;4,719569136E0;7,351702885E0;2,930000000E2;OUT;
9,809809810E0;4,666392077E0;7,298525825E0;2,940000000E2;OUT;
9,843176510E0;4,666392077E0;7,298525825E0;2,950000000E2;OUT;
9,876543210E0;5,251339730E0;7,564411122E0;2,960000000E2;OUT;
9,909909910E0;5,304516789E0;7,564411122E0;2,970000000E2;OUT;
9,943276610E0;5,304516789E0;7,564411122E0;2,980000000E2;OUT;
9,976643310E0;5,410870908E0;7,564411122E0;2,990000000E2;OUT;
1,001001001E1;5,410870908E0;7,564411122E0;3,000000000E2;OUT;
1,004337671E1;5,410870908E0;7,564411122E0;3,010000000E2;OUT;
1,007674341E1;5,144985611E0;7,564411122E0;3,020000000E2;OUT;
1,011011011E1;5,144985611E0;7,564411122E0;3,030000000E2;OUT;
1,014347681E1;5,144985611E0;7,564411122E0;3,040000000E2;OUT;
1,017684351E1;5,144985611E0;7,564411122E0;3,050000000E2;OUT;
1,021021021E1;5,144985611E0;7,564411122E0;3,060000000E2;OUT;
1,024357691E1;5,144985611E0;7,564411122E0;3,070000000E2;OUT;
1,027694361E1;5,144985611E0;7,564411122E0;3,080000000E2;OUT;
1,031031031E1;5,144985611E0;7,564411122E0;3,090000000E2;OUT;
1,034367701E1;5,144985611E0;7,564411122E0;3,100000000E2;OUT;
1,037704371E1;6,793474451E0;1,219081528E1;3,110000000E2;OUT;
