t;x;y;frame;Feeder;Comments
0,000000000E0;3,076617975E0;3,208126291E-1;0,000000000E0;B;
3,336670003E-2;3,153147848E0;4,547399066E-1;1,000000000E0;B;
6,673340007E-2;3,172280316E0;4,738723748E-1;2,000000000E0;B;
1,001001001E-1;3,210545253E0;5,695347158E-1;3,000000000E0;B;
1,334668001E-1;3,114882912E0;6,077996523E-1;4,000000000E0;B;
1,668335002E-1;3,191412784E0;7,608593980E-1;5,000000000E0;B;
2,002002002E-1;3,191412784E0;7,799918662E-1;6,000000000E0;B;
2,335669002E-1;3,191412784E0;7,799918662E-1;7,000000000E0;B;
2,669336003E-1;3,153147848E0;8,565217390E-1;8,000000000E0;B;
3,003003003E-1;2,847028357E0;1,066978889E0;9,000000000E0;B;
3,336670003E-1;2,617438738E0;1,411363317E0;1,000000000E1;B;
3,670337004E-1;2,827895888E0;1,640952936E0;1,100000000E1;B;
4,004004004E-1;2,521776397E0;3,095020520E0;1,200000000E1;OUT;
4,337671004E-1;2,349584183E0;4,281233549E0;1,300000000E1;OUT;
4,671338005E-1;2,196524437E0;5,295254364E0;1,400000000E1;OUT;
5,005005005E-1;2,196524437E0;5,639638792E0;1,500000000E1;OUT;
5,338672005E-1;2,177391969E0;5,601373856E0;1,600000000E1;OUT;
5,672339006E-1;2,177391969E0;5,601373856E0;1,700000000E1;OUT;
6,006006006E-1;2,177391969E0;5,601373856E0;1,800000000E1;OUT;
6,339673006E-1;2,177391969E0;5,601373856E0;1,900000000E1;OUT;
6,673340007E-1;3,114882912E0;5,084797214E0;2,000000000E1;OUT;
7,007007007E-1;3,574062149E0;3,037623115E0;2,100000000E1;OUT;
7,340674007E-1;8,663675891E0;1,044838509E-1;2,200000000E1;OUT;
7,674341008E-1;1,266621110E1;-1,848560439E-1;2,300000000E1;OUT;
8,008008008E-1;1,753676600E1;-4,018609649E-2;2,400000000E1;OUT;
8,341675008E-1;1,946569863E1;1,502960009E0;2,500000000E1;OUT;
8,675342009E-1;2,143079875E1;1,430625035E0;2,600000000E1;OUT;
9,009009009E-1;2,196125522E1;1,671741614E0;2,700000000E1;OUT;
9,342676009E-1;2,266049330E1;1,840523219E0;2,800000000E1;OUT;
9,676343010E-1;2,266049330E1;1,768188246E0;2,900000000E1;OUT;
1,001001001E0;2,266049330E1;1,768188246E0;3,000000000E1;OUT;
1,034367701E0;2,266049330E1;1,768188246E0;3,100000000E1;OUT;
1,067734401E0;2,253993501E1;1,671741614E0;3,200000000E1;OUT;
1,101101101E0;2,244348838E1;1,599406640E0;3,300000000E1;OUT;
1,134467801E0;2,237115340E1;1,575294982E0;3,400000000E1;OUT;
1,167834501E0;2,237115340E1;1,575294982E0;3,500000000E1;OUT;
1,201201201E0;2,232293009E1;1,623518298E0;3,600000000E1;OUT;
1,234567901E0;2,234704175E1;1,768188246E0;3,700000000E1;OUT;
1,267934601E0;2,232293009E1;1,912858193E0;3,800000000E1;OUT;
1,301301301E0;2,041810911E1;2,081639798E0;3,900000000E1;OUT;
1,334668001E0;1,865795809E1;2,033416482E0;4,000000000E1;OUT;
1,368034701E0;1,622268064E1;1,719964930E0;4,100000000E1;OUT;
1,401401401E0;1,352217496E1;1,261843430E0;4,200000000E1;OUT;
1,434768101E0;1,277471356E1;1,575294982E0;4,300000000E1;OUT;
1,468134801E0;1,253359698E1;1,768188246E0;4,400000000E1;OUT;
1,501501502E0;1,253359698E1;1,792299903E0;4,500000000E1;OUT;
1,534868202E0;1,253359698E1;1,792299903E0;4,600000000E1;OUT;
1,568234902E0;1,260593196E1;1,816411561E0;4,700000000E1;OUT;
1,601601602E0;1,084578093E1;1,912858193E0;4,800000000E1;OUT;
1,634968302E0;8,482838457E0;2,226309746E0;4,900000000E1;OUT;
1,668335002E0;5,589439510E0;2,467426325E0;5,000000000E1;OUT;
1,701701702E0;5,227764641E0;1,816411561E0;5,100000000E1;OUT;
1,735068402E0;4,769643141E0;1,768188246E0;5,200000000E1;OUT;
1,768435102E0;4,938424747E0;1,647629956E0;5,300000000E1;OUT;
1,801801802E0;5,083094694E0;1,816411561E0;5,400000000E1;OUT;
1,835168502E0;6,216342615E0;1,816411561E0;5,500000000E1;OUT;
1,868535202E0;8,145275246E0;1,527071667E0;5,600000000E1;OUT;
1,901901902E0;9,495528089E0;1,189508456E0;5,700000000E1;OUT;
1,935268602E0;1,082166927E1;1,358290061E0;5,800000000E1;OUT;
1,968635302E0;1,161735398E1;1,792299903E0;5,900000000E1;OUT;
2,002002002E0;1,229248040E1;2,322756377E0;6,000000000E1;OUT;
2,035368702E0;1,369095656E1;2,298644719E0;6,100000000E1;OUT;
2,068735402E0;1,656024385E1;2,370979693E0;6,200000000E1;OUT;
