t;x;y;frame;Feeder;Commets
1,067734401E0;1,615647908E1;1,426283423E0;3,200000000E1;C;
1,101101101E0;1,613280629E1;1,331592263E0;3,300000000E1;C;
1,134467801E0;1,613280629E1;1,260573893E0;3,400000000E1;C;
1,167834501E0;1,615647908E1;1,236901103E0;3,500000000E1;C;
1,201201201E0;1,615647908E1;1,236901103E0;3,600000000E1;C;
1,234567901E0;1,618015187E1;1,284246683E0;3,700000000E1;C;
1,267934601E0;1,618015187E1;1,307919473E0;3,800000000E1;C;
1,301301301E0;1,618015187E1;1,307919473E0;3,900000000E1;C;
1,334668001E0;1,625117024E1;1,284246683E0;4,000000000E1;C;
1,368034701E0;1,625117024E1;1,284246683E0;4,100000000E1;C;
1,401401401E0;1,625117024E1;1,284246683E0;4,200000000E1;C;
1,434768101E0;1,625117024E1;1,284246683E0;4,300000000E1;C;
1,468134801E0;1,625117024E1;1,284246683E0;4,400000000E1;C;
1,501501502E0;1,625117024E1;1,284246683E0;4,500000000E1;C;
1,534868202E0;1,625117024E1;1,284246683E0;4,600000000E1;C;
1,568234902E0;1,625117024E1;1,284246683E0;4,700000000E1;C;
1,601601602E0;1,625117024E1;1,284246683E0;4,800000000E1;C;
1,634968302E0;1,625117024E1;1,236901103E0;4,900000000E1;C;
1,668335002E0;1,625117024E1;1,236901103E0;5,000000000E1;C;
1,701701702E0;1,625117024E1;1,189555523E0;5,100000000E1;C;
1,735068402E0;1,625117024E1;1,213228313E0;5,200000000E1;C;
1,768435102E0;1,625117024E1;1,213228313E0;5,300000000E1;C;
1,801801802E0;1,625117024E1;1,236901103E0;5,400000000E1;C;
1,835168502E0;1,625117024E1;1,236901103E0;5,500000000E1;C;
1,868535202E0;1,625117024E1;1,236901103E0;5,600000000E1;C;
1,901901902E0;1,625117024E1;1,236901103E0;5,700000000E1;C;
1,935268602E0;1,625117024E1;1,236901103E0;5,800000000E1;C;
1,968635302E0;1,625117024E1;1,307919473E0;5,900000000E1;C;
2,002002002E0;1,627484303E1;1,236901103E0;6,000000000E1;C;
2,035368702E0;1,627484303E1;1,236901103E0;6,100000000E1;C;
2,068735402E0;1,627484303E1;1,236901103E0;6,200000000E1;C;
2,102102102E0;1,627484303E1;1,213228313E0;6,300000000E1;C;
2,135468802E0;1,627484303E1;1,189555523E0;6,400000000E1;C;
2,168835502E0;1,627484303E1;1,189555523E0;6,500000000E1;C;
2,202202202E0;1,627484303E1;1,189555523E0;6,600000000E1;C;
2,235568902E0;1,629851582E1;1,284246683E0;6,700000000E1;C;
2,268935602E0;1,696135394E1;1,378937843E0;6,800000000E1;C;
2,302302302E0;1,696135394E1;1,378937843E0;6,900000000E1;C;
2,335669002E0;1,696135394E1;1,378937843E0;7,000000000E1;C;
2,369035702E0;1,698502673E1;1,426283423E0;7,100000000E1;C;
2,402402402E0;1,698502673E1;1,426283423E0;7,200000000E1;C;
2,435769102E0;1,698502673E1;1,331592263E0;7,300000000E1;C;
2,469135802E0;1,698502673E1;1,331592263E0;7,400000000E1;C;
2,502502503E0;1,698502673E1;1,331592263E0;7,500000000E1;C;
2,535869203E0;1,698502673E1;1,331592263E0;7,600000000E1;C;
2,569235903E0;1,698502673E1;1,331592263E0;7,700000000E1;C;
2,602602603E0;1,700869952E1;1,331592263E0;7,800000000E1;C;
2,635969303E0;1,703237231E1;1,355265053E0;7,900000000E1;C;
2,669336003E0;1,707971789E1;1,402610633E0;8,000000000E1;C;
2,702702703E0;1,710339068E1;1,426283423E0;8,100000000E1;C;
2,736069403E0;1,712706347E1;1,426283423E0;8,200000000E1;C;
2,769436103E0;1,710339068E1;1,426283423E0;8,300000000E1;C;
2,802802803E0;1,710339068E1;1,426283423E0;8,400000000E1;C;
2,836169503E0;1,710339068E1;1,426283423E0;8,500000000E1;C;
2,869536203E0;1,710339068E1;1,426283423E0;8,600000000E1;C;
2,902902903E0;1,710339068E1;1,426283423E0;8,700000000E1;C;
2,936269603E0;1,710339068E1;1,426283423E0;8,800000000E1;C;
2,969636303E0;1,710339068E1;1,426283423E0;8,900000000E1;C;
3,003003003E0;1,710339068E1;1,426283423E0;9,000000000E1;C;
3,036369703E0;1,710339068E1;1,426283423E0;9,100000000E1;C;
3,069736403E0;1,710339068E1;1,426283423E0;9,200000000E1;C;
3,103103103E0;1,710339068E1;1,426283423E0;9,300000000E1;C;
3,136469803E0;1,710339068E1;1,426283423E0;9,400000000E1;C;
3,169836503E0;1,710339068E1;1,426283423E0;9,500000000E1;C;
3,203203203E0;1,710339068E1;1,426283423E0;9,600000000E1;C;
3,236569903E0;1,719808184E1;1,497301793E0;9,700000000E1;C;
3,269936603E0;1,722175463E1;1,520974583E0;9,800000000E1;C;
3,303303303E0;1,750582811E1;1,591992953E0;9,900000000E1;C;
3,336670003E0;1,752950090E1;1,615665743E0;1,000000000E2;C;
3,370036703E0;1,752950090E1;1,615665743E0;1,010000000E2;C;
3,403403403E0;1,757684648E1;1,663011323E0;1,020000000E2;C;
3,436770103E0;1,760051927E1;1,639338533E0;1,030000000E2;C;
3,470136803E0;1,760051927E1;1,639338533E0;1,040000000E2;C;
3,503503504E0;1,764786485E1;1,473629003E0;1,050000000E2;C;
3,536870204E0;1,764786485E1;1,473629003E0;1,060000000E2;C;
3,570236904E0;1,764786485E1;1,544647373E0;1,070000000E2;C;
3,603603604E0;1,764786485E1;1,544647373E0;1,080000000E2;C;
3,636970304E0;1,764786485E1;1,544647373E0;1,090000000E2;C;
3,670337004E0;1,764786485E1;1,544647373E0;1,100000000E2;C;
3,703703704E0;1,764786485E1;1,591992953E0;1,110000000E2;C;
3,737070404E0;1,771888322E1;1,591992953E0;1,120000000E2;C;
3,770437104E0;1,771888322E1;1,591992953E0;1,130000000E2;C;
3,803803804E0;1,774255601E1;1,591992953E0;1,140000000E2;C;
3,837170504E0;1,778990159E1;1,426283423E0;1,150000000E2;C;
3,870537204E0;1,778990159E1;1,544647373E0;1,160000000E2;C;
3,903903904E0;1,778990159E1;1,544647373E0;1,170000000E2;C;
3,937270604E0;1,778990159E1;1,544647373E0;1,180000000E2;C;
3,970637304E0;1,778990159E1;1,544647373E0;1,190000000E2;C;
4,004004004E0;1,778990159E1;1,544647373E0;1,200000000E2;C;
4,037370704E0;1,778990159E1;1,544647373E0;1,210000000E2;C;
4,070737404E0;1,778990159E1;1,544647373E0;1,220000000E2;C;
4,104104104E0;1,778990159E1;1,544647373E0;1,230000000E2;C;
4,137470804E0;1,778990159E1;1,544647373E0;1,240000000E2;C;
4,170837504E0;1,778990159E1;1,544647373E0;1,250000000E2;C;
4,204204204E0;1,778990159E1;1,544647373E0;1,260000000E2;C;
4,237570904E0;1,778990159E1;1,544647373E0;1,270000000E2;C;
4,270937604E0;1,778990159E1;1,544647373E0;1,280000000E2;C;
4,304304304E0;1,778990159E1;1,544647373E0;1,290000000E2;C;
4,337671004E0;1,778990159E1;1,544647373E0;1,300000000E2;C;
4,371037704E0;1,778990159E1;1,615665743E0;1,310000000E2;C;
4,404404404E0;1,776622880E1;1,568320163E0;1,320000000E2;C;
4,437771104E0;1,776622880E1;1,568320163E0;1,330000000E2;C;
4,471137804E0;1,776622880E1;1,568320163E0;1,340000000E2;C;
4,504504505E0;1,776622880E1;1,615665743E0;1,350000000E2;C;
4,537871205E0;1,776622880E1;1,639338533E0;1,360000000E2;C;
4,571237905E0;1,776622880E1;1,568320163E0;1,370000000E2;C;
4,604604605E0;1,776622880E1;1,449956213E0;1,380000000E2;C;
4,637971305E0;1,778990159E1;1,520974583E0;1,390000000E2;C;
4,671338005E0;1,778990159E1;1,520974583E0;1,400000000E2;C;
4,704704705E0;1,778990159E1;1,520974583E0;1,410000000E2;C;
4,738071405E0;1,778990159E1;1,473629003E0;1,420000000E2;C;
4,771438105E0;1,778990159E1;1,402610633E0;1,430000000E2;C;
4,804804805E0;1,778990159E1;1,402610633E0;1,440000000E2;C;
4,838171505E0;1,778990159E1;1,402610633E0;1,450000000E2;C;
4,871538205E0;1,774255601E1;1,426283423E0;1,460000000E2;C;
4,904904905E0;1,764786485E1;1,331592263E0;1,470000000E2;C;
4,938271605E0;1,764786485E1;1,331592263E0;1,480000000E2;C;
4,971638305E0;1,769521043E1;1,497301793E0;1,490000000E2;C;
5,005005005E0;1,769521043E1;1,497301793E0;1,500000000E2;C;
5,038371705E0;1,769521043E1;1,473629003E0;1,510000000E2;C;
5,071738405E0;1,769521043E1;1,449956213E0;1,520000000E2;C;
5,105105105E0;1,769521043E1;1,449956213E0;1,530000000E2;C;
5,138471805E0;1,769521043E1;1,449956213E0;1,540000000E2;C;
5,171838505E0;1,776622880E1;1,520974583E0;1,550000000E2;C;
5,205205205E0;1,776622880E1;1,520974583E0;1,560000000E2;C;
5,238571905E0;1,776622880E1;1,520974583E0;1,570000000E2;C;
5,271938605E0;1,776622880E1;1,520974583E0;1,580000000E2;C;
5,305305305E0;1,776622880E1;1,591992953E0;1,590000000E2;C;
5,338672005E0;1,776622880E1;1,591992953E0;1,600000000E2;C;
5,372038705E0;1,776622880E1;1,591992953E0;1,610000000E2;C;
5,405405405E0;1,788459275E1;1,331592263E0;1,620000000E2;C;
5,438772105E0;1,786091996E1;1,449956213E0;1,630000000E2;C;
5,472138805E0;1,781357438E1;1,426283423E0;1,640000000E2;C;
5,505505506E0;1,781357438E1;1,426283423E0;1,650000000E2;C;
5,538872206E0;1,781357438E1;1,426283423E0;1,660000000E2;C;
5,572238906E0;1,786091996E1;1,426283423E0;1,670000000E2;C;
5,605605606E0;1,786091996E1;1,426283423E0;1,680000000E2;C;
5,638972306E0;1,786091996E1;1,473629003E0;1,690000000E2;C;
5,672339006E0;1,786091996E1;1,473629003E0;1,700000000E2;C;
5,705705706E0;1,783724717E1;1,449956213E0;1,710000000E2;C;
5,739072406E0;1,783724717E1;1,449956213E0;1,720000000E2;C;
5,772439106E0;1,781357438E1;1,449956213E0;1,730000000E2;C;
5,805805806E0;1,769521043E1;1,402610633E0;1,740000000E2;C;
5,839172506E0;1,769521043E1;1,402610633E0;1,750000000E2;C;
5,872539206E0;1,769521043E1;1,402610633E0;1,760000000E2;C;
5,905905906E0;1,767153764E1;1,426283423E0;1,770000000E2;C;
5,939272606E0;1,767153764E1;1,449956213E0;1,780000000E2;C;
5,972639306E0;1,767153764E1;1,449956213E0;1,790000000E2;C;
6,006006006E0;1,767153764E1;1,449956213E0;1,800000000E2;C;
6,039372706E0;1,771888322E1;1,449956213E0;1,810000000E2;C;
6,072739406E0;1,771888322E1;1,426283423E0;1,820000000E2;C;
6,106106106E0;1,771888322E1;1,473629003E0;1,830000000E2;C;
6,139472806E0;1,771888322E1;1,473629003E0;1,840000000E2;C;
6,172839506E0;1,771888322E1;1,473629003E0;1,850000000E2;C;
6,206206206E0;1,783724717E1;1,544647373E0;1,860000000E2;C;
6,239572906E0;1,790826554E1;1,568320163E0;1,870000000E2;C;
6,272939606E0;1,845273971E1;2,160139913E0;1,880000000E2;OUT;
6,306306306E0;1,897354109E1;2,775632453E0;1,890000000E2;OUT;
6,339673006E0;1,945543388E1;3,453437191E0;1,900000000E2;OUT;
6,373039706E0;1,968973143E1;3,654263667E0;1,910000000E2;OUT;
6,406406406E0;1,972320251E1;3,788147984E0;1,920000000E2;OUT;
6,439773106E0;1,972320251E1;3,788147984E0;1,930000000E2;OUT;
6,473139806E0;1,972320251E1;3,788147984E0;1,940000000E2;OUT;
6,506506507E0;1,972320251E1;3,788147984E0;1,950000000E2;OUT;
6,539873207E0;1,965626035E1;3,821619063E0;1,960000000E2;OUT;
6,573239907E0;1,965626035E1;3,821619063E0;1,970000000E2;OUT;
6,606606607E0;1,965626035E1;3,821619063E0;1,980000000E2;OUT;
6,639973307E0;1,965626035E1;3,821619063E0;1,990000000E2;OUT;
6,673340007E0;1,965626035E1;3,821619063E0;2,000000000E2;OUT;
6,706706707E0;1,965626035E1;3,821619063E0;2,010000000E2;OUT;
6,740073407E0;1,965626035E1;3,821619063E0;2,020000000E2;OUT;
6,773440107E0;1,965626035E1;3,821619063E0;2,030000000E2;OUT;
6,806806807E0;1,965626035E1;3,821619063E0;2,040000000E2;OUT;
6,840173507E0;1,965626035E1;3,821619063E0;2,050000000E2;OUT;
6,873540207E0;1,965626035E1;3,788147984E0;2,060000000E2;OUT;
6,906906907E0;1,958931819E1;3,620792588E0;2,070000000E2;OUT;
6,940273607E0;1,952237604E1;3,687734746E0;2,080000000E2;OUT;
6,973640307E0;1,948890496E1;3,754676905E0;2,090000000E2;OUT;
7,007007007E0;1,975667359E1;3,453437191E0;2,100000000E2;OUT;
7,040373707E0;1,908725200E1;3,319552874E0;2,110000000E2;OUT;
7,073740407E0;1,871907013E1;3,319552874E0;2,120000000E2;OUT;
7,107107107E0;1,838435934E1;3,286081794E0;2,130000000E2;OUT;
7,140473807E0;1,811659070E1;3,085255319E0;2,140000000E2;OUT;
7,173840507E0;1,788229315E1;2,884428843E0;2,150000000E2;OUT;
7,207207207E0;1,778187991E1;2,817486684E0;2,160000000E2;OUT;
7,240573907E0;1,778187991E1;2,717073446E0;2,170000000E2;OUT;
7,273940607E0;1,771493775E1;2,583189129E0;2,180000000E2;OUT;
7,307307307E0;1,764799559E1;2,415833733E0;2,190000000E2;C;
7,340674007E0;1,764799559E1;2,348891574E0;2,200000000E2;C;
7,374040707E0;1,764799559E1;2,348891574E0;2,210000000E2;C;
7,407407407E0;1,764799559E1;2,348891574E0;2,220000000E2;C;
7,440774107E0;1,764799559E1;2,281949415E0;2,230000000E2;C;
7,474140807E0;1,764799559E1;2,248478336E0;2,240000000E2;C;
7,507507508E0;1,751411128E1;2,215007257E0;2,250000000E2;C;
7,540874208E0;1,751411128E1;2,215007257E0;2,260000000E2;C;
7,574240908E0;1,751411128E1;2,215007257E0;2,270000000E2;C;
7,607607608E0;1,761452452E1;2,215007257E0;2,280000000E2;C;
7,640974308E0;1,761452452E1;2,014180781E0;2,290000000E2;C;
7,674341008E0;1,761452452E1;2,014180781E0;2,300000000E2;C;
7,707707708E0;1,761452452E1;2,014180781E0;2,310000000E2;C;
7,741074408E0;1,761452452E1;2,181536177E0;2,320000000E2;C;
7,774441108E0;1,751411128E1;2,114594019E0;2,330000000E2;C;
7,807807808E0;1,768146667E1;2,014180781E0;2,340000000E2;C;
7,841174508E0;1,768146667E1;1,980709702E0;2,350000000E2;C;
7,874541208E0;1,758105344E1;2,081122939E0;2,360000000E2;C;
7,907907908E0;1,758105344E1;2,081122939E0;2,370000000E2;C;
7,941274608E0;1,761452452E1;1,980709702E0;2,380000000E2;C;
7,974641308E0;1,754758236E1;1,813354305E0;2,390000000E2;C;
8,008008008E0;1,748064020E1;1,880296464E0;2,400000000E2;C;
8,041374708E0;1,748064020E1;1,947238622E0;2,410000000E2;C;
8,074741408E0;1,748064020E1;1,947238622E0;2,420000000E2;C;
8,108108108E0;1,748064020E1;1,913767543E0;2,430000000E2;C;
8,141474808E0;1,748064020E1;1,913767543E0;2,440000000E2;C;
8,174841508E0;1,748064020E1;1,880296464E0;2,450000000E2;C;
8,208208208E0;1,748064020E1;1,913767543E0;2,460000000E2;C;
8,241574908E0;1,748064020E1;1,913767543E0;2,470000000E2;C;
8,274941608E0;1,748064020E1;2,047651860E0;2,480000000E2;C;
8,308308308E0;1,751411128E1;1,980709702E0;2,490000000E2;C;
8,341675008E0;1,751411128E1;1,913767543E0;2,500000000E2;C;
8,375041708E0;1,754758236E1;1,913767543E0;2,510000000E2;C;
8,408408408E0;1,754758236E1;1,913767543E0;2,520000000E2;C;
8,441775108E0;1,754758236E1;1,913767543E0;2,530000000E2;C;
8,475141808E0;1,754758236E1;1,913767543E0;2,540000000E2;C;
8,508508509E0;1,754758236E1;1,913767543E0;2,550000000E2;C;
8,541875209E0;1,758105344E1;1,980709702E0;2,560000000E2;C;
8,575241909E0;1,758105344E1;1,980709702E0;2,570000000E2;C;
8,608608609E0;1,758105344E1;2,014180781E0;2,580000000E2;C;
8,641975309E0;1,754758236E1;2,047651860E0;2,590000000E2;C;
8,675342009E0;1,754758236E1;2,047651860E0;2,600000000E2;C;
8,708708709E0;1,751411128E1;2,114594019E0;2,610000000E2;C;
8,742075409E0;1,748064020E1;2,415833733E0;2,620000000E2;C;
8,775442109E0;1,731328480E1;3,018313160E0;2,630000000E2;OUT;
8,808808809E0;1,731328480E1;3,587321508E0;2,640000000E2;OUT;
8,842175509E0;1,727981372E1;4,624924967E0;2,650000000E2;OUT;
8,875542209E0;1,707898725E1;5,361288711E0;2,660000000E2;OUT;
8,908908909E0;1,694510293E1;5,662528425E0;2,670000000E2;OUT;
8,942275609E0;1,671080537E1;6,097652456E0;2,680000000E2;OUT;
8,975642309E0;1,671080537E1;6,097652456E0;2,690000000E2;OUT;
9,009009009E0;1,667733429E1;6,097652456E0;2,700000000E2;OUT;
9,042375709E0;1,671080537E1;5,963768139E0;2,710000000E2;OUT;
9,075742409E0;1,681121861E1;5,762941663E0;2,720000000E2;OUT;
9,109109109E0;1,738022696E1;5,227404394E0;2,730000000E2;OUT;
9,142475809E0;1,804964855E1;4,256743094E0;2,740000000E2;OUT;
9,175842509E0;1,717940048E1;2,817486684E0;2,750000000E2;OUT;
9,209209209E0;1,691163185E1;2,650131288E0;2,760000000E2;C;
9,242575909E0;1,684468969E1;2,348891574E0;2,770000000E2;C;
9,275942609E0;1,684468969E1;2,281949415E0;2,780000000E2;C;
9,309309309E0;1,667733429E1;2,215007257E0;2,790000000E2;C;
9,342676009E0;1,667733429E1;2,215007257E0;2,800000000E2;C;
9,376042709E0;1,661039214E1;2,281949415E0;2,810000000E2;C;
9,409409409E0;1,661039214E1;2,281949415E0;2,820000000E2;C;
9,442776109E0;1,657692106E1;2,248478336E0;2,830000000E2;C;
9,476142809E0;1,654344998E1;2,181536177E0;2,840000000E2;C;
9,509509510E0;1,657692106E1;2,148065098E0;2,850000000E2;C;
9,542876210E0;1,667733429E1;2,148065098E0;2,860000000E2;C;
9,576242910E0;1,647650782E1;2,248478336E0;2,870000000E2;C;
9,609609610E0;1,657692106E1;2,248478336E0;2,880000000E2;C;
9,642976310E0;1,657692106E1;2,281949415E0;2,890000000E2;C;
9,676343010E0;1,657692106E1;2,215007257E0;2,900000000E2;C;
9,709709710E0;1,657692106E1;2,181536177E0;2,910000000E2;C;
9,743076410E0;1,664386322E1;2,081122939E0;2,920000000E2;C;
9,776443110E0;1,661039214E1;2,148065098E0;2,930000000E2;C;
9,809809810E0;1,644303674E1;2,415833733E0;2,940000000E2;C;
9,843176510E0;1,630915242E1;2,750544526E0;2,950000000E2;C;
9,876543210E0;1,597444163E1;3,286081794E0;2,960000000E2;OUT;
9,909909910E0;1,553931760E1;3,654263667E0;2,970000000E2;OUT;
9,943276610E0;1,476948277E1;4,357156332E0;2,980000000E2;OUT;
9,976643310E0;1,306245773E1;4,189800936E0;2,990000000E2;OUT;
1,001001001E1;1,125501945E1;3,922032301E0;3,000000000E2;OUT;
1,004337671E1;9,648407641E0;3,319552874E0;3,010000000E2;OUT;
1,007674341E1;9,347167927E0;2,884428843E0;3,020000000E2;OUT;
1,011011011E1;8,878572817E0;2,884428843E0;3,030000000E2;OUT;
1,014347681E1;8,744688499E0;2,784015605E0;3,040000000E2;OUT;
1,017684351E1;8,778159579E0;2,884428843E0;3,050000000E2;OUT;
1,021021021E1;8,912043896E0;2,717073446E0;3,060000000E2;OUT;
1,024357691E1;8,811630658E0;2,549718050E0;3,070000000E2;OUT;
1,027694361E1;8,778159579E0;2,549718050E0;3,080000000E2;OUT;
1,031031031E1;8,677746341E0;2,449304812E0;3,090000000E2;OUT;
1,034367701E1;6,033531076E0;2,148065098E0;3,100000000E2;OUT;
1,037704371E1;4,493861427E0;1,913767543E0;3,110000000E2;OUT;
1,041041041E1;3,221960414E0;1,612527829E0;3,120000000E2;OUT;
1,044377711E1;2,184356955E0;1,512114591E0;3,130000000E2;OUT;
1,047714381E1;1,883117242E0;1,445172433E0;3,140000000E2;B;
1,051051051E1;1,782704004E0;1,210874878E0;3,150000000E2;B;
1,054387721E1;1,782704004E0;1,210874878E0;3,160000000E2;B;
1,057724391E1;1,883117242E0;1,110461640E0;3,170000000E2;B;
1,061061061E1;1,782704004E0;1,210874878E0;3,180000000E2;B;
1,064397731E1;1,950059400E0;1,010048402E0;3,190000000E2;B;
1,067734401E1;1,950059400E0;9,431062431E-1;3,200000000E2;B;
1,071071071E1;1,849646162E0;9,765773224E-1;3,210000000E2;B;
1,074407741E1;1,749232924E0;1,043519481E0;3,220000000E2;B;
1,077744411E1;1,749232924E0;1,043519481E0;3,230000000E2;B;
1,081081081E1;1,682290766E0;1,043519481E0;3,240000000E2;B;
1,084417751E1;1,682290766E0;1,010048402E0;3,250000000E2;B;
1,087754421E1;1,682290766E0;9,431062431E-1;3,260000000E2;B;
1,091091091E1;1,682290766E0;8,426930051E-1;3,270000000E2;B;
1,094427761E1;1,682290766E0;8,426930051E-1;3,280000000E2;B;
1,097764431E1;1,648819686E0;9,096351637E-1;3,290000000E2;B;
1,101101101E1;1,682290766E0;7,757508465E-1;3,300000000E2;B;
1,104437771E1;1,648819686E0;8,761640844E-1;3,310000000E2;B;
1,107774441E1;1,648819686E0;9,431062431E-1;3,320000000E2;B;
1,111111111E1;1,648819686E0;9,431062431E-1;3,330000000E2;B;
1,114447781E1;1,648819686E0;9,431062431E-1;3,340000000E2;B;
1,117784451E1;1,648819686E0;9,431062431E-1;3,350000000E2;B;
1,121121121E1;1,648819686E0;9,431062431E-1;3,360000000E2;B;
1,124457791E1;1,648819686E0;9,431062431E-1;3,370000000E2;B;
1,127794461E1;1,648819686E0;9,431062431E-1;3,380000000E2;B;
1,131131131E1;1,648819686E0;9,431062431E-1;3,390000000E2;B;
1,134467801E1;1,648819686E0;9,431062431E-1;3,400000000E2;B;
1,137804471E1;1,648819686E0;9,431062431E-1;3,410000000E2;B;
1,141141141E1;1,581877528E0;9,765773224E-1;3,420000000E2;B;
1,144477811E1;1,481464290E0;1,244345957E0;3,430000000E2;B;
1,147814481E1;1,816175083E0;1,846825384E0;3,440000000E2;OUT;
1,151151151E1;1,849646162E0;2,415833733E0;3,450000000E2;OUT;
1,154487821E1;2,251299114E0;3,219139636E0;3,460000000E2;OUT;
1,157824491E1;2,887249621E0;4,725338205E0;3,470000000E2;OUT;
1,161161161E1;3,155018255E0;5,729470584E0;3,480000000E2;OUT;
1,164497831E1;3,456257969E0;6,365421091E0;3,490000000E2;OUT;
1,167834501E1;3,857910921E0;6,666660804E0;3,500000000E2;OUT;
1,171171171E1;4,025266317E0;7,168726994E0;3,510000000E2;OUT;
1,174507841E1;4,259563872E0;7,202198073E0;3,520000000E2;OUT;
1,177844511E1;5,163283014E0;7,235669153E0;3,530000000E2;OUT;
1,181181181E1;6,334770789E0;7,503437787E0;3,540000000E2;OUT;
