t;x;y;frame;Feeder;Comments
1,374708041E1;-1,294311747E1;-1,838173334E0;4,120000000E2;A;
1,378044711E1;-1,299659939E1;-2,553596816E0;4,130000000E2;A;
1,381381381E1;-1,314503228E1;-2,614442779E0;4,140000000E2;A;
1,384718051E1;-1,314503228E1;-2,614442779E0;4,150000000E2;A;
1,388054721E1;-1,623204964E1;-2,527555203E0;4,160000000E2;A;
1,391391391E1;-1,623204964E1;-2,527555203E0;4,170000000E2;A;
1,394728061E1;-1,607292036E1;-2,323624543E0;4,180000000E2;A;
1,398064731E1;-1,600137802E1;-2,328972736E0;4,190000000E2;A;
1,401401401E1;-1,514286984E1;-2,393151044E0;4,200000000E2;A;
1,404738071E1;-1,614446271E1;-2,318276351E0;4,210000000E2;A;
1,408074741E1;-1,614446271E1;-2,318276351E0;4,220000000E2;A;
1,411411411E1;-1,677764746E1;-2,127057923E0;4,230000000E2;A;
1,414748081E1;-1,677229927E1;-2,055515575E0;4,240000000E2;A;
1,418084751E1;-1,677229927E1;-2,055515575E0;4,250000000E2;A;
1,421421421E1;-1,640923933E1;-2,010714189E0;4,260000000E2;A;
1,424758091E1;-1,640923933E1;-2,010714189E0;4,270000000E2;A;
1,428094761E1;-1,640923933E1;-2,010714189E0;4,280000000E2;A;
1,431431431E1;-1,569381585E1;-2,064196113E0;4,290000000E2;A;
1,434768101E1;-1,519301942E1;-2,101633459E0;4,300000000E2;A;
1,438104771E1;-1,283212193E1;-2,278123808E0;4,310000000E2;A;
1,441441441E1;-1,283212193E1;-2,278123808E0;4,320000000E2;A;
1,444778111E1;-1,286955927E1;-2,778920245E0;4,330000000E2;A;
1,448114781E1;-1,380495799E1;-2,780936092E0;4,340000000E2;A;
1,451451451E1;-1,407306696E1;-3,480314996E0;4,350000000E2;A;
1,454788121E1;-1,444682328E1;-3,668201079E0;4,360000000E2;A;
1,458124791E1;-1,459525617E1;-3,729047042E0;4,370000000E2;A;
1,461461461E1;-1,422886389E1;-2,677304590E0;4,380000000E2;A;
1,464798131E1;-1,384441119E1;-2,346333811E0;4,390000000E2;A;
1,468134801E1;-1,384441119E1;-2,346333811E0;4,400000000E2;A;
1,471471471E1;-1,379960980E1;-2,709393744E0;4,410000000E2;A;
1,474808141E1;-1,395540673E1;-1,906383337E0;4,420000000E2;A;
1,478144811E1;-1,395540673E1;-1,906383337E0;4,430000000E2;A;
1,481481481E1;-1,395005854E1;-1,834840989E0;4,440000000E2;A;
1,484818151E1;-1,419677473E1;-2,248050501E0;4,450000000E2;A;
1,488154821E1;-1,419677473E1;-2,248050501E0;4,460000000E2;A;
1,491491491E1;-1,406438642E1;-2,401831582E0;4,470000000E2;A;
1,494828161E1;-1,536687677E1;-5,778513791E-1;4,480000000E2;A;
