t;x;y;frame;Feeder;Comments
9,342676009E-1;2,134232801E0;4,124374869E0;2,800000000E1;OUT;
9,676343010E-1;2,013267741E0;4,426787518E0;2,900000000E1;OUT;
1,001001001E0;2,255197861E0;4,608235108E0;3,000000000E1;OUT;
1,034367701E0;2,678575570E0;4,608235108E0;3,100000000E1;OUT;
1,067734401E0;2,739058100E0;4,608235108E0;3,200000000E1;OUT;
1,101101101E0;2,739058100E0;4,608235108E0;3,300000000E1;OUT;
1,134467801E0;2,678575570E0;4,305822459E0;3,400000000E1;OUT;
1,167834501E0;2,678575570E0;4,305822459E0;3,500000000E1;OUT;
1,201201201E0;2,678575570E0;4,305822459E0;3,600000000E1;OUT;
1,234567901E0;2,678575570E0;4,305822459E0;3,700000000E1;OUT;
1,267934601E0;3,222918339E0;4,184857399E0;3,800000000E1;OUT;
1,301301301E0;3,283400869E0;4,245339929E0;3,900000000E1;OUT;
1,334668001E0;3,283400869E0;4,245339929E0;4,000000000E1;OUT;
1,368034701E0;3,706778578E0;4,305822459E0;4,100000000E1;OUT;
1,401401401E0;3,706778578E0;4,305822459E0;4,200000000E1;OUT;
1,434768101E0;3,827743638E0;4,003409809E0;4,300000000E1;OUT;
1,468134801E0;2,980988219E0;3,519549570E0;4,400000000E1;OUT;
1,501501502E0;2,781122571E0;3,332754802E0;4,500000000E1;OUT;
1,534868202E0;2,588624145E0;2,712482099E0;4,600000000E1;B;
1,568234902E0;2,545846718E0;2,391651390E0;4,700000000E1;B;
1,601601602E0;2,674179001E0;2,306096534E0;4,800000000E1;B;
1,634968302E0;2,738345143E0;2,070820681E0;4,900000000E1;B;
1,668335002E0;2,738345143E0;2,070820681E0;5,000000000E1;B;
1,701701702E0;2,738345143E0;2,070820681E0;5,100000000E1;B;
1,735068402E0;2,759733857E0;1,792767400E0;5,200000000E1;B;
1,768435102E0;2,781122571E0;1,792767400E0;5,300000000E1;B;
1,801801802E0;2,781122571E0;1,792767400E0;5,400000000E1;B;
1,835168502E0;3,700837269E0;1,450547978E0;5,500000000E1;B;
1,868535202E0;4,470830969E0;1,578880261E0;5,600000000E1;OUT;
1,901901902E0;5,176658528E0;1,985265826E0;5,700000000E1;OUT;
1,935268602E0;5,176658528E0;1,985265826E0;5,800000000E1;OUT;
1,968635302E0;5,689987662E0;2,327485248E0;5,900000000E1;OUT;
2,002002002E0;5,775542518E0;2,434428818E0;6,000000000E1;OUT;
2,035368702E0;5,775542518E0;2,434428818E0;6,100000000E1;OUT;
2,068735402E0;5,775542518E0;2,284707820E0;6,200000000E1;OUT;
2,102102102E0;5,775542518E0;2,156375537E0;6,300000000E1;OUT;
2,135468802E0;5,775542518E0;2,156375537E0;6,400000000E1;OUT;
2,168835502E0;5,775542518E0;2,156375537E0;6,500000000E1;OUT;
2,202202202E0;5,775542518E0;2,156375537E0;6,600000000E1;OUT;
2,235568902E0;5,775542518E0;2,156375537E0;6,700000000E1;OUT;
2,268935602E0;5,775542518E0;2,156375537E0;6,800000000E1;OUT;
2,302302302E0;5,903874801E0;2,156375537E0;6,900000000E1;OUT;
2,335669002E0;5,903874801E0;2,156375537E0;7,000000000E1;OUT;
2,369035702E0;5,903874801E0;2,156375537E0;7,100000000E1;OUT;
2,402402402E0;5,989429657E0;2,049431967E0;7,200000000E1;OUT;
2,435769102E0;6,096373226E0;2,306096534E0;7,300000000E1;OUT;
2,469135802E0;6,074984513E0;2,327485248E0;7,400000000E1;OUT;
2,502502503E0;6,288871652E0;2,434428818E0;7,500000000E1;OUT;
2,535869203E0;6,288871652E0;2,434428818E0;7,600000000E1;OUT;
2,569235903E0;6,395815221E0;2,519983673E0;7,700000000E1;OUT;
2,602602603E0;6,395815221E0;2,519983673E0;7,800000000E1;OUT;
2,635969303E0;6,353037793E0;2,348873962E0;7,900000000E1;OUT;
2,669336003E0;6,310260366E0;2,284707820E0;8,000000000E1;OUT;
2,702702703E0;6,310260366E0;2,284707820E0;8,100000000E1;OUT;
2,736069403E0;6,374426507E0;2,455817532E0;8,200000000E1;OUT;
2,769436103E0;6,417203935E0;2,327485248E0;8,300000000E1;OUT;
2,802802803E0;6,417203935E0;2,327485248E0;8,400000000E1;OUT;
2,836169503E0;6,566924932E0;2,413040104E0;8,500000000E1;OUT;
2,869536203E0;7,454000665E0;2,394933816E0;8,600000000E1;OUT;
2,902902903E0;8,909174404E0;2,448829140E0;8,700000000E1;OUT;
2,936269603E0;1,120645375E1;2,685318712E0;8,800000000E1;OUT;
2,969636303E0;1,556135444E1;3,096171861E0;8,900000000E1;OUT;
3,003003003E0;1,713390021E1;2,733276682E0;9,000000000E1;OUT;
3,036369703E0;1,785969057E1;3,882444749E0;9,100000000E1;OUT;
3,069736403E0;1,804113816E1;3,882444749E0;9,200000000E1;OUT;
3,103103103E0;1,816210322E1;4,305822459E0;9,300000000E1;OUT;
3,136469803E0;1,816210322E1;4,305822459E0;9,400000000E1;OUT;
3,169836503E0;1,840403334E1;3,821962220E0;9,500000000E1;OUT;
3,203203203E0;1,816210322E1;3,580032100E0;9,600000000E1;OUT;
3,236569903E0;1,816210322E1;3,580032100E0;9,700000000E1;OUT;
3,269936603E0;1,782885047E1;3,418944966E0;9,800000000E1;OUT;
3,303303303E0;1,780190281E1;3,041677700E0;9,900000000E1;OUT;
3,336670003E0;1,758632151E1;3,014730038E0;1,000000000E2;OUT;
3,370036703E0;1,772105982E1;2,879991729E0;1,010000000E2;C;
3,403403403E0;1,772105982E1;2,879991729E0;1,020000000E2;C;
3,436770103E0;1,780190281E1;2,879991729E0;1,030000000E2;C;
3,470136803E0;1,780190281E1;2,879991729E0;1,040000000E2;C;
3,503503504E0;1,766716450E1;2,853044067E0;1,050000000E2;C;
3,536870204E0;1,766716450E1;2,853044067E0;1,060000000E2;C;
3,570236904E0;1,753242619E1;2,664410435E0;1,070000000E2;C;
3,603603604E0;1,755937385E1;2,691358096E0;1,080000000E2;C;
3,636970304E0;1,755937385E1;2,583567449E0;1,090000000E2;C;
3,670337004E0;1,755937385E1;2,583567449E0;1,100000000E2;C;
3,703703704E0;1,755937385E1;2,583567449E0;1,110000000E2;C;
3,737070404E0;1,755937385E1;2,583567449E0;1,120000000E2;C;
3,770437104E0;1,755937385E1;2,583567449E0;1,130000000E2;C;
3,803803804E0;1,755937385E1;2,583567449E0;1,140000000E2;C;
3,837170504E0;1,764021684E1;2,421881478E0;1,150000000E2;C;
3,870537204E0;1,809832709E1;2,421881478E0;1,160000000E2;C;
3,903903904E0;1,901454759E1;2,826096406E0;1,170000000E2;C;
3,937270604E0;1,998466342E1;2,933887053E0;1,180000000E2;C;
3,970637304E0;2,122425586E1;3,796212232E0;1,190000000E2;C;
4,004004004E0;2,224826701E1;4,739380396E0;1,200000000E2;OUT;
4,037370704E0;2,270637726E1;5,116647661E0;1,210000000E2;OUT;
4,070737404E0;2,278722025E1;5,386124280E0;1,220000000E2;OUT;
4,104104104E0;2,278722025E1;5,386124280E0;1,230000000E2;OUT;
4,137470804E0;2,278722025E1;5,386124280E0;1,240000000E2;OUT;
4,170837504E0;2,257163895E1;5,224438309E0;1,250000000E2;OUT;
4,204204204E0;2,257163895E1;5,224438309E0;1,260000000E2;OUT;
4,237570904E0;2,214047636E1;5,278333632E0;1,270000000E2;OUT;
4,270937604E0;2,219437169E1;5,170542985E0;1,280000000E2;OUT;
4,304304304E0;2,219437169E1;5,143595323E0;1,290000000E2;OUT;
4,337671004E0;2,219437169E1;5,143595323E0;1,300000000E2;OUT;
4,371037704E0;2,232911000E1;5,062752338E0;1,310000000E2;OUT;
4,404404404E0;2,232911000E1;5,062752338E0;1,320000000E2;OUT;
4,437771104E0;2,232911000E1;5,062752338E0;1,330000000E2;OUT;
4,471137804E0;2,232911000E1;5,062752338E0;1,340000000E2;OUT;
4,504504505E0;2,232911000E1;5,062752338E0;1,350000000E2;OUT;
4,537871205E0;2,232911000E1;5,062752338E0;1,360000000E2;OUT;
4,571237905E0;2,232911000E1;5,062752338E0;1,370000000E2;OUT;
4,604604605E0;2,232911000E1;5,062752338E0;1,380000000E2;OUT;
