t;x;y;frame;Feeder;Comments
0,000000000E0;3,487884040E0;3,688028020E0;0,000000000E0;OUT;
3,336670003E-2;3,678097028E0;3,669006722E0;1,000000000E0;OUT;
6,673340007E-2;3,773203522E0;3,611942825E0;2,000000000E0;OUT;
1,001001001E-1;3,830267419E0;3,669006722E0;3,000000000E0;OUT;
1,334668001E-1;3,868310016E0;3,649985423E0;4,000000000E0;OUT;
1,668335002E-1;3,982437809E0;3,688028020E0;5,000000000E0;OUT;
2,002002002E-1;4,020480407E0;3,611942825E0;6,000000000E0;OUT;
2,335669002E-1;4,020480407E0;3,611942825E0;7,000000000E0;OUT;
2,669336003E-1;4,039501706E0;3,573900227E0;8,000000000E0;OUT;
3,003003003E-1;4,039501706E0;3,516836331E0;9,000000000E0;OUT;
3,336670003E-1;4,058523005E0;3,516836331E0;1,000000000E1;OUT;
3,670337004E-1;3,335713649E0;3,497815032E0;1,100000000E1;OUT;
4,004004004E-1;2,841159879E0;3,878241009E0;1,200000000E1;OUT;
4,337671004E-1;2,517797799E0;4,068453997E0;1,300000000E1;OUT;
4,671338005E-1;2,517797799E0;4,087475296E0;1,400000000E1;OUT;
5,005005005E-1;2,650946891E0;3,954326204E0;1,500000000E1;OUT;
5,338672005E-1;2,669968190E0;3,954326204E0;1,600000000E1;OUT;
5,672339006E-1;2,650946891E0;3,916283606E0;1,700000000E1;OUT;
6,006006006E-1;2,574861696E0;3,840198411E0;1,800000000E1;OUT;
6,339673006E-1;1,376519869E0;3,611942825E0;1,900000000E1;OUT;
6,673340007E-1;-7,538655997E-1;3,878241009E0;2,000000000E1;OUT;
7,007007007E-1;-2,979357563E0;3,478793733E0;2,100000000E1;OUT;
7,340674007E-1;-5,851573687E0;4,049432698E0;2,200000000E1;OUT;
7,674341008E-1;-8,514555523E0;3,592921526E0;2,300000000E1;OUT;
8,008008008E-1;-1,220232295E1;4,047422175E0;2,400000000E1;OUT;
8,341675008E-1;-1,862670019E1;-9,866047713E-1;2,500000000E1;OUT;
8,675342009E-1;-1,968144869E1;-4,726167646E0;2,600000000E1;OUT;
9,009009009E-1;-1,915407444E1;-4,102907167E0;2,700000000E1;OUT;
9,342676009E-1;-1,963350558E1;-3,623476029E0;2,800000000E1;OUT;
9,676343010E-1;-2,006499360E1;-3,287874232E0;2,900000000E1;OUT;
1,001001001E0;-2,011293672E1;-3,431703574E0;3,000000000E1;OUT;
1,034367701E0;-2,025676606E1;-3,911134711E0;3,100000000E1;OUT;
1,067734401E0;-2,222243372E1;-4,678224532E0;3,200000000E1;OUT;
1,101101101E0;-2,490724810E1;-6,068574831E0;3,300000000E1;OUT;
1,134467801E0;-2,538667923E1;-9,184877227E0;3,400000000E1;OUT;
1,167834501E0;-2,548256546E1;-1,100671555E1;3,500000000E1;OUT;
1,201201201E0;-2,452370319E1;-1,311621256E1;3,600000000E1;OUT;
1,234567901E0;-2,274980798E1;-1,340387124E1;3,700000000E1;OUT;
1,267934601E0;-1,899940648E1;-1,248583181E1;3,800000000E1;OUT;
1,301301301E0;-1,679370679E1;-1,140988074E1;3,900000000E1;OUT;
1,334668001E0;-1,499148875E1;-1,052222111E1;4,000000000E1;OUT;
1,368034701E0;-1,449027488E1;-9,861407832E0;4,100000000E1;OUT;
1,401401401E0;-1,400729240E1;-9,529357377E0;4,200000000E1;OUT;
1,434768101E0;-1,358468273E1;-8,623765228E0;4,300000000E1;OUT;
1,468134801E0;-1,385636037E1;-9,318052543E0;4,400000000E1;OUT;
1,501501502E0;-1,373561475E1;-9,167120518E0;4,500000000E1;OUT;
1,534868202E0;-1,394691959E1;-8,925629278E0;4,600000000E1;OUT;
1,568234902E0;-1,461102050E1;-8,804883658E0;4,700000000E1;OUT;
1,601601602E0;-1,595984471E1;-8,639306744E0;4,800000000E1;OUT;
1,634968302E0;-1,803105052E1;-7,428861792E0;4,900000000E1;OUT;
1,668335002E0;-1,964497712E1;-6,568100938E0;5,000000000E1;OUT;
1,701701702E0;-2,077472574E1;-5,788036413E0;5,100000000E1;OUT;
1,735068402E0;-2,163548659E1;-5,169364549E0;5,200000000E1;OUT;
1,768435102E0;-2,193137314E1;-4,819680452E0;5,300000000E1;OUT;
1,801801802E0;-2,193137314E1;-4,846579228E0;5,400000000E1;OUT;
1,835168502E0;-2,190447436E1;-4,712085345E0;5,500000000E1;OUT;
1,868535202E0;-2,193137314E1;-5,303858432E0;5,600000000E1;OUT;
1,901901902E0;-2,193137314E1;-5,169364549E0;5,700000000E1;OUT;
1,935268602E0;-2,206586702E1;-5,196263326E0;5,800000000E1;OUT;
1,968635302E0;-2,195827191E1;-5,250060879E0;5,900000000E1;OUT;
2,002002002E0;-2,004845877E1;-4,389300024E0;6,000000000E1;OUT;
2,035368702E0;-1,821934195E1;-3,071259966E0;6,100000000E1;OUT;
2,068735402E0;-1,690130189E1;-1,699422354E0;6,200000000E1;OUT;
2,102102102E0;-1,415762667E1;-8,117627227E-1;6,300000000E1;OUT;
2,135468802E0;-1,418452545E1;1,636025957E0;6,400000000E1;OUT;
2,168835502E0;-1,337756215E1;3,142357453E0;6,500000000E1;OUT;
2,202202202E0;-1,294718172E1;3,545839103E0;6,600000000E1;OUT;
2,235568902E0;-1,305477683E1;3,976219531E0;6,700000000E1;OUT;
2,268935602E0;-1,297408050E1;3,949320754E0;6,800000000E1;OUT;
2,302302302E0;-1,289338417E1;3,787928094E0;6,900000000E1;OUT;
2,335669002E0;-1,292028294E1;3,707231764E0;7,000000000E1;OUT;
2,369035702E0;-1,302787805E1;3,599636657E0;7,100000000E1;OUT;
2,402402402E0;-1,391553768E1;3,357547666E0;7,200000000E1;OUT;
2,435769102E0;-1,593294593E1;3,142357453E0;7,300000000E1;OUT;
2,469135802E0;-1,905320403E1;3,841725647E0;7,400000000E1;OUT;
2,502502503E0;-2,187757558E1;4,218308521E0;7,500000000E1;OUT;
2,535869203E0;-2,389498384E1;4,406599958E0;7,600000000E1;OUT;
2,569235903E0;-2,892505508E1;4,218308521E0;7,700000000E1;OUT;
2,602602603E0;-3,287917526E1;3,411345220E0;7,800000000E1;OUT;
2,635969303E0;-3,341715079E1;1,743621064E0;7,900000000E1;OUT;
2,669336003E0;-3,293297281E1;9,366577630E-1;8,000000000E1;OUT;
2,702702703E0;-3,153423642E1;-1,295940703E0;8,100000000E1;OUT;
2,736069403E0;-2,879056120E1;-1,807017461E0;8,200000000E1;OUT;
2,769436103E0;-2,685384927E1;-2,425689325E0;8,300000000E1;OUT;
2,802802803E0;-2,620827863E1;-2,425689325E0;8,400000000E1;OUT;
2,836169503E0;-2,604688597E1;-2,506385655E0;8,500000000E1;OUT;
2,869536203E0;-2,604688597E1;-2,506385655E0;8,600000000E1;OUT;
2,902902903E0;-2,604688597E1;-2,506385655E0;8,700000000E1;OUT;
2,936269603E0;-2,604688597E1;-2,506385655E0;8,800000000E1;OUT;
2,969636303E0;-2,596618964E1;-2,425689325E0;8,900000000E1;OUT;
3,003003003E0;-2,389498384E1;4,899813180E-2;9,000000000E1;OUT;
3,036369703E0;-2,176998048E1;2,577483142E0;9,100000000E1;OUT;
3,069736403E0;-1,908010281E1;4,594891395E0;9,200000000E1;OUT;
3,103103103E0;-1,617503492E1;7,742048269E0;9,300000000E1;OUT;
3,136469803E0;-1,243610496E1;1,067401493E1;9,400000000E1;OUT;
3,169836503E0;-9,611733407E0;1,110439536E1;9,500000000E1;OUT;
3,203203203E0;-9,661337916E0;1,099917367E1;9,600000000E1;OUT;
3,236569903E0;-9,661337916E0;1,099917367E1;9,700000000E1;OUT;
