t;x;y;frame;Feeder;Commets
0,000000000E0;-9,905911961E0;1,486379313E0;0,000000000E0;A;
3,336670003E-2;-9,872693160E0;1,370113511E0;1,000000000E0;A;
6,673340007E-2;-9,922521361E0;1,403332311E0;2,000000000E0;A;
1,001001001E-1;-9,988958963E0;1,519598114E0;3,000000000E0;A;
1,334668001E-1;-1,002217776E1;1,453160512E0;4,000000000E0;A;
1,668335002E-1;-1,002217776E1;1,453160512E0;5,000000000E0;A;
2,002002002E-1;-1,002217776E1;1,386722911E0;6,000000000E0;A;
2,335669002E-1;-9,689989756E0;1,453160512E0;7,000000000E0;A;
2,669336003E-1;-1,042080337E1;3,569400896E-1;8,000000000E0;OUT;
3,003003003E-1;-6,344110777E0;-2,184591715E0;9,000000000E0;OUT;
3,336670003E-1;-3,952046307E0;-5,872357771E0;1,000000000E1;OUT;
3,670337004E-1;3,819449959E0;-9,746908615E0;1,100000000E1;OUT;
4,004004004E-1;6,835003054E0;-1,058456225E1;1,200000000E1;OUT;
4,337671004E-1;8,887254465E0;-1,196669075E1;1,300000000E1;OUT;
4,671338005E-1;9,850556148E0;-1,246928294E1;1,400000000E1;OUT;
5,005005005E-1;9,850556148E0;-1,246928294E1;1,500000000E1;OUT;
5,338672005E-1;1,026938297E1;-1,259493098E1;1,600000000E1;OUT;
5,672339006E-1;1,018561760E1;-1,255304830E1;1,700000000E1;OUT;
6,006006006E-1;1,005996956E1;-1,242740025E1;1,800000000E1;OUT;
6,339673006E-1;9,892438830E0;-1,234363489E1;1,900000000E1;OUT;
6,673340007E-1;9,808673467E0;-1,251116562E1;2,000000000E1;OUT;
7,007007007E-1;9,808673467E0;-1,234363489E1;2,100000000E1;OUT;
7,340674007E-1;9,892438830E0;-1,238551757E1;2,200000000E1;OUT;
7,674341008E-1;9,892438830E0;-1,238551757E1;2,300000000E1;OUT;
8,008008008E-1;9,683025421E0;-1,238551757E1;2,400000000E1;OUT;
8,341675008E-1;9,724908103E0;-1,238551757E1;2,500000000E1;OUT;
8,675342009E-1;9,892438830E0;-1,242740025E1;2,600000000E1;OUT;
9,009009009E-1;9,724908103E0;-1,209233880E1;2,700000000E1;OUT;
9,342676009E-1;9,724908103E0;-1,209233880E1;2,800000000E1;OUT;
9,676343010E-1;9,515494693E0;-1,175727734E1;2,900000000E1;OUT;
1,001001001E0;9,515494693E0;-1,163162930E1;3,000000000E1;OUT;
1,034367701E0;9,431729330E0;-1,142221589E1;3,100000000E1;OUT;
1,067734401E0;9,347963966E0;-1,133845053E1;3,200000000E1;OUT;
1,101101101E0;9,306081284E0;-1,142221589E1;3,300000000E1;OUT;
1,134467801E0;9,306081284E0;-1,154786393E1;3,400000000E1;OUT;
1,167834501E0;9,306081284E0;-1,154786393E1;3,500000000E1;OUT;
1,201201201E0;9,306081284E0;-1,142221589E1;3,600000000E1;OUT;
1,234567901E0;9,222315920E0;-1,158974662E1;3,700000000E1;OUT;
1,267934601E0;9,222315920E0;-1,138033321E1;3,800000000E1;OUT;
1,301301301E0;9,138550557E0;-1,154786393E1;3,900000000E1;OUT;
1,334668001E0;9,138550557E0;-1,142221589E1;4,000000000E1;OUT;
1,368034701E0;9,138550557E0;-1,158974662E1;4,100000000E1;OUT;
1,401401401E0;9,138550557E0;-1,138033321E1;4,200000000E1;OUT;
1,434768101E0;9,138550557E0;-1,138033321E1;4,300000000E1;OUT;
1,468134801E0;9,138550557E0;-1,129656784E1;4,400000000E1;OUT;
1,501501502E0;9,138550557E0;-1,142221589E1;4,500000000E1;OUT;
1,534868202E0;8,845371784E0;-9,663143251E0;4,600000000E1;OUT;
1,568234902E0;8,761606420E0;-7,694657203E0;4,700000000E1;OUT;
1,601601602E0;8,342779601E0;-5,014165563E0;4,800000000E1;OUT;
1,634968302E0;8,007718146E0;-4,050863880E0;4,900000000E1;OUT;
1,668335002E0;7,421360600E0;-2,333673924E0;5,000000000E1;OUT;
1,701701702E0;7,170064509E0;-1,747316378E0;5,100000000E1;OUT;
1,735068402E0;7,253829873E0;-1,831081741E0;5,200000000E1;OUT;
1,768435102E0;7,253829873E0;-1,831081741E0;5,300000000E1;OUT;
1,801801802E0;7,253829873E0;-1,914847105E0;5,400000000E1;OUT;
1,835168502E0;7,379477918E0;-1,998612469E0;5,500000000E1;OUT;
1,868535202E0;7,421360600E0;-2,040495151E0;5,600000000E1;OUT;
1,901901902E0;7,421360600E0;-2,040495151E0;5,700000000E1;OUT;
1,935268602E0;7,421360600E0;-1,998612469E0;5,800000000E1;OUT;
1,968635302E0;7,086299145E0;-1,370372241E0;5,900000000E1;OUT;
2,002002002E0;6,918768418E0;-1,286606877E0;6,000000000E1;OUT;
2,035368702E0;6,751237690E0;-1,035310786E0;6,100000000E1;OUT;
2,068735402E0;6,122997462E0;-6,583666490E-1;6,200000000E1;OUT;
2,102102102E0;4,322042142E0;-1,138917847E-1;6,300000000E1;OUT;
2,135468802E0;3,442505822E0;2,211696703E-1;6,400000000E1;OUT;
2,168835502E0;2,186025366E0;6,399964890E-1;6,500000000E1;OUT;
2,202202202E0;1,306489047E0;7,237618527E-1;6,600000000E1;OUT;
2,235568902E0;8,876622285E-1;6,399964890E-1;6,700000000E1;OUT;
2,268935602E0;8,457795466E-1;5,143484434E-1;6,800000000E1;OUT;
2,302302302E0;8,457795466E-1;5,143484434E-1;6,900000000E1;OUT;
2,335669002E0;7,201315010E-1;5,143484434E-1;7,000000000E1;OUT;
2,369035702E0;2,175393186E-1;7,237618527E-1;7,100000000E1;OUT;
2,402402402E0;-1,625298684E0;1,268236717E0;7,200000000E1;OUT;
2,435769102E0;-4,682734460E0;1,687063536E0;7,300000000E1;OUT;
2,469135802E0;-6,358041735E0;1,812711581E0;7,400000000E1;OUT;
2,502502503E0;-7,698287555E0;1,645180854E0;7,500000000E1;OUT;
2,535869203E0;-9,373594829E0;1,603298172E0;7,600000000E1;A;
2,569235903E0;-9,541125557E0;1,393884763E0;7,700000000E1;A;
2,602602603E0;-9,624890921E0;1,310119399E0;7,800000000E1;A;
2,635969303E0;-9,792421648E0;1,310119399E0;7,900000000E1;A;
2,669336003E0;-9,792421648E0;1,310119399E0;8,000000000E1;A;
2,702702703E0;-9,624890921E0;1,393884763E0;8,100000000E1;A;
2,736069403E0;-9,583008239E0;1,393884763E0;8,200000000E1;A;
2,769436103E0;-9,583008239E0;1,393884763E0;8,300000000E1;A;
2,802802803E0;-9,624890921E0;1,393884763E0;8,400000000E1;A;
2,836169503E0;-9,666773602E0;1,393884763E0;8,500000000E1;A;
2,869536203E0;-9,666773602E0;1,393884763E0;8,600000000E1;A;
2,902902903E0;-9,666773602E0;1,393884763E0;8,700000000E1;A;
2,936269603E0;-9,666773602E0;1,268236717E0;8,800000000E1;A;
2,969636303E0;-9,666773602E0;1,268236717E0;8,900000000E1;A;
3,003003003E0;-9,708656284E0;1,226354035E0;9,000000000E1;A;
3,036369703E0;-1,012748310E1;1,184471353E0;9,100000000E1;A;
3,069736403E0;-1,016936578E1;1,184471353E0;9,200000000E1;A;
