t;x;y;frame;Feeder;Commets
0,000000000E0;2,105774978E0;8,913402902E-1;0,000000000E0;OUT;
3,336670003E-2;2,746170720E0;9,250453293E-1;1,000000000E0;OUT;
6,673340007E-2;2,779875759E0;8,913402902E-1;2,000000000E0;OUT;
1,001001001E-1;2,847285837E0;9,250453293E-1;3,000000000E0;OUT;
1,334668001E-1;3,049516071E0;9,924554074E-1;4,000000000E0;OUT;
1,668335002E-1;2,442825369E0;7,565201341E-1;5,000000000E0;B;
2,002002002E-1;2,139480017E0;6,891100560E-1;6,000000000E0;B;
2,335669002E-1;2,139480017E0;6,891100560E-1;7,000000000E0;B;
2,669336003E-1;1,600199393E0;5,205848608E-1;8,000000000E0;B;
3,003003003E-1;1,600199393E0;4,868798218E-1;9,000000000E0;B;
3,336670003E-1;1,532789314E0;3,183546266E-1;1,000000000E1;B;
3,670337004E-1;1,532789314E0;3,183546266E-1;1,100000000E1;B;
4,004004004E-1;1,766314324E0;1,212348139E-1;1,200000000E1;B;
4,337671004E-1;1,766314324E0;1,212348139E-1;1,300000000E1;B;
4,671338005E-1;1,766314324E0;1,212348139E-1;1,400000000E1;B;
5,005005005E-1;1,766314324E0;1,212348139E-1;1,500000000E1;B;
5,338672005E-1;1,766314324E0;1,212348139E-1;1,600000000E1;B;
5,672339006E-1;1,766314324E0;1,637250294E-1;1,700000000E1;B;
6,006006006E-1;1,638843678E0;3,336858914E-1;1,800000000E1;B;
6,339673006E-1;1,638843678E0;3,336858914E-1;1,900000000E1;B;
6,673340007E-1;1,638843678E0;3,336858914E-1;2,000000000E1;B;
7,007007007E-1;1,638843678E0;3,336858914E-1;2,100000000E1;B;
7,340674007E-1;1,638843678E0;3,336858914E-1;2,200000000E1;B;
7,674341008E-1;1,638843678E0;3,336858914E-1;2,300000000E1;B;
8,008008008E-1;1,638843678E0;3,336858914E-1;2,400000000E1;B;
8,341675008E-1;1,638843678E0;3,336858914E-1;2,500000000E1;B;
8,675342009E-1;1,638843678E0;3,336858914E-1;2,600000000E1;B;
9,009009009E-1;1,638843678E0;3,336858914E-1;2,700000000E1;B;
9,342676009E-1;1,638843678E0;3,336858914E-1;2,800000000E1;B;
9,676343010E-1;1,638843678E0;3,336858914E-1;2,900000000E1;B;
1,001001001E0;1,936275186E0;5,036467534E-1;3,000000000E1;B;
1,034367701E0;1,936275186E0;5,036467534E-1;3,100000000E1;B;
1,067734401E0;1,936275186E0;5,036467534E-1;3,200000000E1;B;
1,101101101E0;1,936275186E0;5,036467534E-1;3,300000000E1;B;
1,134467801E0;1,936275186E0;5,036467534E-1;3,400000000E1;B;
1,167834501E0;1,936275186E0;5,036467534E-1;3,500000000E1;B;
1,201201201E0;1,936275186E0;5,036467534E-1;3,600000000E1;B;
1,234567901E0;1,936275186E0;5,036467534E-1;3,700000000E1;B;
1,267934601E0;1,936275186E0;5,036467534E-1;3,800000000E1;B;
1,301301301E0;1,936275186E0;5,036467534E-1;3,900000000E1;B;
1,334668001E0;1,936275186E0;5,036467534E-1;4,000000000E1;B;
1,368034701E0;1,936275186E0;5,036467534E-1;4,100000000E1;B;
1,401401401E0;1,936275186E0;5,036467534E-1;4,200000000E1;B;
1,434768101E0;1,936275186E0;5,036467534E-1;4,300000000E1;B;
1,468134801E0;1,936275186E0;5,036467534E-1;4,400000000E1;B;
1,501501502E0;1,936275186E0;5,036467534E-1;4,500000000E1;B;
1,534868202E0;1,936275186E0;5,036467534E-1;4,600000000E1;B;
1,568234902E0;1,936275186E0;5,036467534E-1;4,700000000E1;B;
1,601601602E0;1,936275186E0;5,036467534E-1;4,800000000E1;B;
1,634968302E0;1,936275186E0;5,036467534E-1;4,900000000E1;B;
1,668335002E0;1,936275186E0;5,036467534E-1;5,000000000E1;B;
1,701701702E0;1,936275186E0;5,036467534E-1;5,100000000E1;B;
1,735068402E0;1,936275186E0;4,611565379E-1;5,200000000E1;B;
1,768435102E0;1,936275186E0;4,611565379E-1;5,300000000E1;B;
1,801801802E0;1,936275186E0;4,611565379E-1;5,400000000E1;B;
1,835168502E0;1,936275186E0;4,611565379E-1;5,500000000E1;B;
1,868535202E0;1,936275186E0;4,611565379E-1;5,600000000E1;B;
1,901901902E0;1,936275186E0;4,611565379E-1;5,700000000E1;B;
1,935268602E0;1,936275186E0;4,611565379E-1;5,800000000E1;B;
1,968635302E0;1,723824109E0;4,611565379E-1;5,900000000E1;B;
2,002002002E0;1,723824109E0;4,611565379E-1;6,000000000E1;B;
2,035368702E0;1,766314324E0;3,761761069E-1;6,100000000E1;B;
2,068735402E0;1,766314324E0;3,761761069E-1;6,200000000E1;B;
2,102102102E0;1,766314324E0;3,761761069E-1;6,300000000E1;B;
2,135468802E0;1,766314324E0;3,761761069E-1;6,400000000E1;B;
2,168835502E0;1,766314324E0;3,761761069E-1;6,500000000E1;B;
2,202202202E0;1,893784971E0;2,487054604E-1;6,600000000E1;B;
2,235568902E0;1,893784971E0;2,487054604E-1;6,700000000E1;B;
2,268935602E0;1,893784971E0;2,487054604E-1;6,800000000E1;B;
2,302302302E0;1,893784971E0;2,487054604E-1;6,900000000E1;B;
2,335669002E0;1,893784971E0;2,487054604E-1;7,000000000E1;B;
2,369035702E0;1,893784971E0;2,487054604E-1;7,100000000E1;B;
2,402402402E0;1,893784971E0;2,487054604E-1;7,200000000E1;B;
2,435769102E0;1,893784971E0;4,611565379E-1;7,300000000E1;B;
2,469135802E0;1,893784971E0;4,611565379E-1;7,400000000E1;B;
2,502502503E0;1,893784971E0;4,611565379E-1;7,500000000E1;B;
2,535869203E0;1,978765402E0;5,886271844E-1;7,600000000E1;B;
2,569235903E0;1,978765402E0;5,886271844E-1;7,700000000E1;B;
2,602602603E0;1,978765402E0;5,886271844E-1;7,800000000E1;B;
2,635969303E0;1,978765402E0;5,886271844E-1;7,900000000E1;B;
2,669336003E0;1,978765402E0;5,886271844E-1;8,000000000E1;B;
