t;x;y;frame;Feeder;Commets
2,002002002E-1;2,279678611E0;1,920931646E-1;6,000000000E0;OUT;
2,335669002E-1;2,279678611E0;1,920931646E-1;7,000000000E0;OUT;
2,669336003E-1;2,113543982E0;2,253200904E-1;8,000000000E0;OUT;
3,003003003E-1;1,581913169E0;7,569509028E-1;9,000000000E0;OUT;
3,336670003E-1;1,415778540E0;9,230855317E-1;1,000000000E1;OUT;
3,670337004E-1;1,216416986E0;9,230855317E-1;1,100000000E1;OUT;
4,004004004E-1;1,183190060E0;9,230855317E-1;1,200000000E1;OUT;
4,337671004E-1;1,183190060E0;9,230855317E-1;1,300000000E1;B;
4,671338005E-1;1,183190060E0;9,230855317E-1;1,400000000E1;B;
5,005005005E-1;1,183190060E0;9,230855317E-1;1,500000000E1;B;
5,338672005E-1;1,183190060E0;7,901778286E-1;1,600000000E1;B;
5,672339006E-1;1,149963134E0;7,901778286E-1;1,700000000E1;B;
6,006006006E-1;1,149963134E0;7,901778286E-1;1,800000000E1;B;
6,339673006E-1;1,183190060E0;6,572701255E-1;1,900000000E1;B;
6,673340007E-1;1,149963134E0;7,569509028E-1;2,000000000E1;B;
7,007007007E-1;1,249643912E0;7,237239770E-1;2,100000000E1;B;
7,340674007E-1;1,216416986E0;7,237239770E-1;2,200000000E1;B;
7,674341008E-1;1,216416986E0;7,237239770E-1;2,300000000E1;B;
8,008008008E-1;1,216416986E0;7,237239770E-1;2,400000000E1;B;
8,341675008E-1;1,083509283E0;4,911354966E-1;2,500000000E1;B;
8,675342009E-1;1,149963134E0;5,575893482E-1;2,600000000E1;B;
9,009009009E-1;1,149963134E0;5,575893482E-1;2,700000000E1;B;
9,342676009E-1;1,149963134E0;5,575893482E-1;2,800000000E1;B;
9,676343010E-1;1,149963134E0;5,575893482E-1;2,900000000E1;B;
1,001001001E0;1,149963134E0;5,575893482E-1;3,000000000E1;B;
1,034367701E0;1,149963134E0;5,575893482E-1;3,100000000E1;B;
